read_ms,proc_ms,update_hz,proc_kSps
43.17736625671387,2.1588802337646484,21.458191789792494,351.5710142839602
43.46728324890137,1.9383430480957031,21.18998878436682,347.176776243066
40.52114486694336,1.9364356994628906,21.362017683249807,349.99529772236485
40.87948799133301,1.9676685333251953,21.245803320872465,348.09124160917446
42.511940002441406,1.9168853759765625,21.362235283332144,349.9988628821138
42.617082595825195,1.9116401672363281,21.344406786561226,349.7067607910191
44.45195198059082,3.100156784057617,20.024271821484668,328.0776695232048
38.73467445373535,1.9252300262451172,22.067270307099,361.55015671151006
42.68503189086914,1.9843578338623047,21.25894088070716,348.3064873895061
42.92130470275879,1.9466876983642578,21.212064815002122,347.5384699289948
42.345285415649414,1.9087791442871094,21.380093588475773,350.2914533535871
43.45273971557617,1.9190311431884766,20.959782521787798,343.40507683697126
42.90008544921875,1.8665790557861328,21.286561104344294,348.7590171335769
42.94633865356445,2.0918846130371094,21.10522157870107,345.78795034543833
42.59967803955078,2.114534378051758,21.24322079395468,348.0489294881535
42.42968559265137,2.127408981323242,21.268535092567706,348.4636789566293
41.9003963470459,1.94549560546875,21.30429305755907,349.0495374550478
42.893409729003906,1.9578933715820312,21.196521071170476,347.28380123005707
42.874813079833984,1.9581317901611328,21.231822139429404,347.86217393241134
42.99211502075195,1.8322467803955078,21.232144574653876,347.86745671112914
43.11013221740723,1.9245147705078125,21.162511667801912,346.72659116526654
42.859792709350586,1.9483566284179688,21.199413697245387,347.3311940156684
43.044090270996094,1.9686222076416016,21.1646474075943,346.76158312602496
42.421579360961914,2.178192138671875,21.22569773032059,347.76183161357255
42.17720031738281,1.9237995147705078,21.393179569311123,350.50585406359346
40.99559783935547,2.9821395874023438,20.70300206323978,339.19798580412055
42.7553653717041,1.9207000732421875,21.297802331721982,348.94319340293293
42.77968406677246,2.443075180053711,21.023237163422017,344.4447176855063
42.69671440124512,2.2788047790527344,21.12871765938583,346.1729101313775
42.809247970581055,1.8825531005859375,21.256570611905655,348.2676529054622
41.158199310302734,1.9271373748779297,21.376279859132676,350.22896921202977
40.86136817932129,2.164125442504883,21.38608934189259,350.38968777756816
42.82355308532715,1.924276351928711,21.261096129280805,348.3417989821367
43.04623603820801,1.9428730010986328,21.18185582837577,347.0435258921086
42.62900352478027,2.209901809692383,21.220006273462243,347.6685827844054
42.48976707458496,2.1734237670898438,21.312953515315353,349.1914303949267
40.36712646484375,2.1431446075439453,21.409341023939565,350.7706433362258
41.269779205322266,2.097606658935547,21.721453170719077,355.88428874906134
42.7243709564209,1.9745826721191406,21.286561104344294,348.7590171335769
43.009042739868164,2.1009445190429688,21.081989625638347,345.40731802645865
43.37716102600098,2.2766590118408203,20.8023965163223,340.8264645234246
43.04337501525879,1.9435882568359375,21.17982356475941,347.01022928501817
42.20771789550781,2.0248889923095703,21.328451638164687,349.4453516396902
42.50073432922363,1.9173622131347656,21.4196184172897,350.93902814887446
42.635440826416016,2.166271209716797,21.19223714991638,347.21361346423
