read_ms,proc_ms,update_hz,proc_kSps
4.442453384399414,1.8475055694580078,133.57656050955413,2188.518367388535
4.558086395263672,1.8343925476074219,122.6261255993451,2009.1064418196702
4.458904266357422,1.8520355224609375,112.41467663691672,1841.8020620192435
4.404544830322266,1.8312931060791016,116.26300033263111,1904.852997449828
4.449129104614258,1.8451213836669922,115.22180099994506,1887.7939875830998
4.440784454345703,1.8587112426757812,115.10480529103432,1885.8771298883064
4.4803619384765625,1.8913745880126953,114.29555549499959,1872.6183812300733
4.430055618286133,1.8515586853027344,115.52646945408472,1892.785675535724
4.417896270751953,1.9402503967285156,114.66112629852378,1878.6078932750136
4.43720817565918,1.842498779296875,115.70174615872665,1895.6574090645775
4.494428634643555,1.8849372863769531,113.41474230706831,1858.1871379590073
4.717826843261719,2.033233642578125,105.97028802425467,1736.2171989893886
4.613399505615234,1.9457340240478516,108.42477510081687,1776.4315152517836
4.972934722900391,2.819061279296875,97.35629729353326,1595.085574857249
4.48918342590332,1.966714859008789,112.30631643773262,1840.0266885158112
4.64320182800293,2.0563602447509766,108.80730517795995,1782.6988880356957
7.492542266845703,2.876758575439453,66.5276782032167,1089.9894796815024
4.906415939331055,1.8703937530517578,108.13684997550726,1771.714149998711
4.626750946044922,1.9528865814208984,111.10150455605002,1820.2870506463235
4.527091979980469,2.110719680786133,109.46898081691243,1793.5397817042933
4.79888916015625,1.8973350524902344,109.96549735200043,1801.674708615175
4.408359527587891,1.8990039825439453,114.81492431085927,1881.1277199091182
7.372856140136719,2.2284984588623047,82.50007867820614,1351.6812890637293
4.69207763671875,1.9955635070800781,108.3715474252642,1775.5594330155286
4.351377487182617,1.819610595703125,116.74842732283027,1912.806233257251
4.414796829223633,1.790761947631836,116.29523651084124,1905.3811549936229
4.390716552734375,1.9109249114990234,114.91558672840351,1882.776972958163
5.629062652587891,2.7582645416259766,84.62058669249082,1386.4236923697695
4.600048065185547,1.8727779388427734,112.14716577540106,1837.4191640641711
4.371404647827148,1.804351806640625,116.77117959854117,1913.1790065424984
4.441261291503906,1.8699169158935547,111.58031391327481,1828.1318631550944
4.436016082763672,1.9075870513916016,113.7932119699395,1864.387984915489
7.4558258056640625,2.126932144165039,71.4434830006132,1170.5300254820465
7.763147354125977,2.8777122497558594,65.1228767506133,1066.9732126820484
5.850791931152344,2.992391586303711,73.17092913715501,1198.8325029831478
4.997014999389648,2.669095993041992,96.75664951902004,1585.2609457196245
6.934881210327148,3.007650375366211,69.72958055560174,1142.449447822979
7.258892059326172,2.285003662109375,76.11061914785512,1246.9963841184583
7.503986358642578,3.0744075775146484,73.16709986916703,1198.7697642564326
5.680084228515625,2.324342727661133,90.60341736331627,1484.4463900805738
5.314111709594727,2.0627975463867188,84.23312045627988,1380.0754455556896
5.141496658325195,2.924680709838867,92.17642792782894,1510.2185951695494
7.518529891967773,2.226114273071289,81.11204795977567,1328.9397937729645
7.346868515014648,2.4199485778808594,70.37895160749044,1153.0887431371234
5.615949630737305,1.9097328186035156,83.27814950858732,1364.4292015486947
5.234003067016602,2.4709701538085938,97.7032775047171,1600.7704986372848
7.783174514770508,2.627134323120117,76.88634697169672,1259.7059087842792
6.545543670654297,2.7611255645751953,83.93308252621468,1375.1596241095012
4.894256591796875,1.889944076538086,104.25552434689668,1708.1225108995552
7.288694381713867,2.660512924194336,68.75570053931774,1126.493397636182
7.010221481323242,2.8171539306640625,79.83523992614728,1308.0205709499971
7.461786270141602,3.0965805053710938,72.03613568054959,1180.2400469901245
5.021572113037109,2.064943313598633,103.68082266277747,1698.7065985069462
6.919622421264648,2.866983413696289,69.43981987351412,1137.7020088076554
5.8536529541015625,1.9097328186035156,82.36722830996426,1349.5046686304545
7.438421249389648,2.254962921142578,70.45934686198092,1154.4059389866954
7.104635238647461,2.985715866088867,73.15561446959919,1198.581587469913
5.599260330200195,1.9841194152832031,97.6759740108521,1600.3231581938007
7.458925247192383,2.211332321166992,68.571353834584,1123.4730612258243
7.016658782958984,2.8657913208007812,79.74416791832233,1306.5284471737932
