timestamp,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,derived_stage,derived_value
1757660453.7631073,0.8485426,-0.7937575,0.09725259,0.6033952,-0.9240524,0.51605844,0.230624,-0.8233734,yt,385.855224609375
1757660453.8933907,0.5652434,0.4107829,0.26195225,0.119751826,0.0014557283,-0.10538478,-0.27164578,-0.40375122,yt,10.959912300109863
1757660454.0292215,-0.5143902,0.037213456,0.44216982,-0.80668885,0.8686603,-0.71229887,0.27484426,0.21782596,yt,11.91397476196289
1757660454.1660128,-0.86887616,-0.5031507,0.5476736,0.8023876,-0.12325655,-0.8668977,-0.30295,0.74497926,yt,9.022965431213379
1757660454.3086271,0.009847867,0.7984576,0.7232327,-0.18294576,-0.8494293,-0.58521223,0.329757,0.88015217,yt,9.467450141906738
1757660454.447363,0.85976267,-0.89442813,0.84184784,-0.5803604,0.2814182,0.06278665,-0.37449744,0.6443849,yt,284.0503845214844
1757660454.5879772,0.54322267,0.7490431,0.86013764,0.9085401,0.8123206,0.64585894,0.35395554,0.09120981,yt,10.145953178405762
1757660454.7216702,-0.56417257,-0.38813403,0.91761315,-0.4881975,-0.43343362,0.9022463,-0.41911927,-0.5336758,yt,16.73477554321289
1757660454.8470902,-0.83845586,-0.0646813,0.8917338,-0.30951536,-0.7350062,0.68879277,0.41343987,-0.89339703,yt,11.858858108520508
1757660454.9879677,0.009940981,0.5103846,0.871356,0.8567247,0.5704231,0.10559635,-0.41402477,-0.7883153,yt,13.216032981872559
1757660455.119063,0.8255542,-0.8186695,0.8059757,-0.7117987,0.5943648,-0.5310957,0.4180338,-0.36222354,yt,146.1463623046875
1757660455.24584,0.49802876,0.9256194,0.66220284,-0.017281463,-0.6892678,-0.88804066,-0.47384104,0.26742044,yt,10.797440528869629
1757660455.4106112,-0.53176236,-0.7267114,0.4865518,0.7267357,-0.5259431,-0.7549543,0.51083726,0.73909044,yt,18.758161544799805
1757660455.581161,-0.86004966,0.37306717,0.32246292,-0.8607949,0.8134249,-0.1733773,-0.5003539,0.88521624,yt,17.475547790527344
1757660455.7323036,-0.02541958,0.11348221,0.18831939,0.22258964,0.32353896,0.46298262,0.5218877,0.5872931,yt,23.18091583251953
1757660455.878567,0.92436,-0.5290487,0.005028167,0.5414213,-0.87003,0.84788495,-0.5536583,0.03305689,yt,64.75064849853516
1757660456.0272977,0.53144467,0.81609577,-0.17879154,-0.90346575,-0.24487263,0.8022284,0.580472,-0.54596174,yt,15.355371475219727
1757660456.1885777,-0.5556413,-0.8597324,-0.3546961,0.6005356,0.89694995,0.32091117,-0.6084466,-0.8696945,yt,15.656084060668945
1757660456.3275728,-0.85026455,0.72327816,-0.51784766,0.24499513,0.055510536,-0.32571962,0.62337047,-0.77715653,yt,20.53941535949707
1757660456.490256,0.010715996,-0.34357315,-0.65348893,-0.8371453,-0.9122771,-0.82411265,-0.6293804,-0.32974505,yt,43.43116760253906
1757660456.6442852,0.87774074,-0.1210444,-0.7578464,0.79940104,0.0925253,-0.8655882,0.64045024,0.3121165,yt,28.81308364868164
1757660456.7951317,0.49861646,0.5539687,-0.8551442,-0.106597506,0.90098286,-0.4098733,-0.66014034,0.7586668,yt,29.174297332763672
1757660456.9454684,-0.51291263,-0.7877389,-0.8526493,-0.65753406,-0.22152095,0.2457372,0.683731,0.90366066,yt,11.283292770385742
1757660457.1070433,-0.8298727,0.86108893,-0.90001345,0.87492824,-0.85403264,0.76098615,-0.65895706,0.6075161,yt,17.593372344970703
1757660457.24936,0.027771141,-0.71757793,-0.85158396,-0.40157413,0.38168734,0.8919119,0.7406268,-0.029601278,yt,55.880897521972656
1757660457.406823,0.8702191,0.30467376,-0.82564133,-0.424598,0.7607204,0.5391212,-0.6946173,-0.5669016,yt,17.647235870361328
1757660457.5621462,0.53577834,0.13699031,-0.70292985,0.9018116,-0.5495687,-0.12175217,0.72092307,-0.86929363,yt,67.0335693359375
1757660457.703334,-0.5397843,-0.5864094,-0.59537804,-0.6413393,-0.6825035,-0.73013747,-0.73095983,-0.7657609,yt,8.943791389465332
1757660457.8533785,-0.83983535,0.8219246,-0.4929807,-0.12415023,0.65091544,-0.8980298,0.73818165,-0.2845672,yt,12.422676086425781
1757660458.0006492,-0.023713395,-0.8945522,-0.32160768,0.8169551,0.5961238,-0.5720303,-0.71577334,0.33340043,yt,44.3116340637207
1757660458.1393995,0.8331271,0.6826595,-0.1385836,-0.8244045,-0.76388204,0.0281463,0.7738853,0.8191523,yt,14.479639053344727
1757660458.283947,0.53345436,-0.28416556,0.063765146,0.20500766,-0.41904587,0.6326489,-0.77421707,0.9074208,yt,127.67290496826172
1757660458.4503553,-0.493504,-0.16495739,0.26686612,0.5946582,0.80233705,0.8866384,0.7737287,0.5328858,yt,8.950773239135742
1757660458.6019402,-0.86945164,0.55365217,0.39456007,-0.90463996,0.29722217,0.6862893,-0.77763873,-0.054650765,yt,9.255134582519531
1757660458.7609825,0.008622505,-0.88388366,0.5611389,0.5135849,-0.8694299,0.08457409,0.7984369,-0.6441111,yt,27.307973861694336
1757660458.9252555,0.8691678,0.8899701,0.71153325,0.30660194,-0.10377722,-0.5246333,-0.81785357,-0.877121,yt,16.124082565307617
1757660459.0757468,0.5517827,-0.70706826,0.8218617,-0.89099574,0.8949326,-0.90376663,0.8235528,-0.72586477,yt,177.68919372558594
1757660459.2176564,-0.51746607,0.27916837,0.8825991,0.6986045,-0.0425279,-0.7698889,-0.8400019,-0.226323,yt,11.097134590148926
1757660459.353168,-0.8332998,0.19640785,0.8858406,0.0014182548,-0.88429195,-0.20239446,0.8455909,0.39436588,yt,8.7501220703125
1757660459.4920974,0.017681897,-0.59153175,0.9215344,-0.73327976,0.17542098,0.39798084,-0.9003903,0.83664316,yt,14.54835319519043
1757660459.631466,0.8655558,0.8464597,0.90466595,0.8686701,0.831146,0.82490796,0.8712068,0.84087336,yt,23.624717712402344
1757660459.7676413,0.5147965,-0.86545044,0.80697906,-0.29568917,-0.3556136,0.82734513,-0.8919381,0.5159512,yt,146.9274444580078
1757660459.9170892,-0.5049072,0.64545137,0.6874726,-0.4978862,-0.79957724,0.3002081,0.92913175,-0.15505399,yt,12.373066902160645
1757660460.0667596,-0.8753908,-0.2560084,0.59574926,0.8608419,0.4648764,-0.3532732,-0.8580987,-0.6579947,yt,10.028169631958008
1757660460.210691,0.0137541555,-0.19778566,0.4491633,-0.5654398,0.6994052,-0.83289176,0.85761446,-0.9043819,yt,9.978958129882812
1757660460.351559,0.8184053,0.6114971,0.19638516,-0.23621096,-0.60076785,-0.86826724,-0.85686904,-0.71404684,yt,49.48786163330078
1757660460.490926,0.52767074,-0.8776788,0.048210174,0.806418,-0.5782537,-0.3965828,0.89814883,-0.19332734,yt,85.85061645507812
1757660460.6259985,-0.5315159,0.86874455,-0.13086233,-0.7897626,0.74593866,0.21821891,-0.9045405,0.44732234,yt,12.051745414733887
1757660460.7805738,-0.8507018,-0.61003685,-0.3171756,0.12786697,0.470001,0.8063608,0.8827845,0.83261836,yt,11.899358749389648
1757660460.9317706,0.020613458,0.2640603,-0.4711321,0.68278325,-0.8135111,0.87565434,-0.88732326,0.8489738,yt,8.678271293640137
1757660461.0820591,0.8694197,0.22617136,-0.5942367,-0.90202254,-0.3509309,0.5437951,0.9047179,0.44356054,yt,114.8913345336914
1757660461.2251413,0.4767931,-0.6530879,-0.7438139,0.41790956,0.8576778,-0.13629127,-0.91887045,-0.13421766,yt,37.79706954956055
1757660461.3654363,-0.51370704,0.86982757,-0.81233835,0.3959839,0.1820659,-0.6706368,0.9124878,-0.69901997,yt,9.687843322753906
1757660461.5051568,-0.8603521,-0.86503935,-0.8670227,-0.8856561,-0.91373104,-0.89266324,-0.89756036,-0.91065615,yt,11.479569435119629
1757660461.6452081,-0.0003111209,0.6474127,-0.89425635,0.6406417,-0.09316033,-0.59711766,0.90153307,-0.6634532,yt,8.762728691101074
1757660461.79966,0.87780315,-0.23473147,-0.8879744,0.111175224,0.87157524,0.028630955,-0.88102883,-0.1590247,yt,255.91998291015625
1757660461.9414845,0.48458967,-0.24448125,-0.84696925,-0.7859523,-0.10850628,0.62943643,0.9062391,0.46735725,yt,19.044252395629883
1757660462.0781543,-0.51402795,0.64135486,-0.7720764,0.8382105,-0.86275095,0.8764775,-0.8701504,0.811453,yt,8.660215377807617
1757660462.210631,-0.8428323,-0.8899836,-0.64133686,-0.24751845,0.27167815,0.6571277,0.86555576,0.82677776,yt,9.621744155883789
1757660462.3374782,-0.01709742,0.8457348,-0.47074598,-0.5743724,0.79799736,0.1070486,-0.90407634,0.39047948,yt,8.714592933654785
1757660462.4744115,0.9182701,-0.6053527,-0.3493511,0.9273736,-0.38969877,-0.5557061,0.85832435,-0.1539264,yt,404.5584716796875
1757660462.621244,0.512185,0.19993776,-0.17431258,-0.4782884,-0.76895773,-0.9128854,-0.8942171,-0.69606495,yt,12.239063262939453
1757660462.7545273,-0.5455363,0.2691986,-0.056392863,-0.29653078,0.5271433,-0.7541057,0.89603066,-0.91630435,yt,9.93980884552002
1757660462.8879192,-0.8311796,-0.65703124,0.22346051,0.88499784,0.66667664,-0.19895488,-0.8650479,-0.6745203,yt,8.671723365783691
1757660463.0271049,0.005018635,0.87345165,0.364708,-0.71968144,-0.66382784,0.4395304,0.8425534,-0.085374124,yt,8.796110153198242
1757660463.1607502,0.8279048,-0.8387423,0.4918356,0.016277714,-0.5297864,0.8249806,-0.842588,0.48592532,yt,330.0543212890625
1757660463.304071,0.5298221,0.6060584,0.65841293,0.7247994,0.7384034,0.8016346,0.79919976,0.8705078,yt,10.22514533996582
1757660463.4435577,-0.52928764,-0.17710993,0.74953157,-0.8298671,0.4011309,0.3199634,-0.8223994,0.8032951,yt,13.640336990356445
1757660463.5751781,-0.8356631,-0.31239986,0.86001104,0.28480047,-0.84891516,-0.31174144,0.8440488,0.38663724,yt,10.001045227050781
1757660463.697072,0.026730496,0.6908882,0.9008565,0.46816835,-0.24660811,-0.77623373,-0.8503759,-0.24907398,yt,10.643220901489258
1757660463.8260763,0.86213434,-0.8735398,0.9198535,-0.8949181,0.8783111,-0.8378252,0.8213551,-0.76005715,yt,212.75531005859375
1757660463.9656036,0.48229602,0.84874576,0.9047991,0.54432344,0.104773454,-0.4570869,-0.7934962,-0.8759647,yt,10.183761596679688
1757660464.1036723,-0.513834,-0.59920275,0.8188066,0.18948232,-0.9220904,0.237779,0.7748328,-0.6515933,yt,18.73374366760254
1757660464.2369866,-0.8541907,0.14719304,0.71825373,-0.83237535,0.069791414,0.7634004,-0.77470976,-0.063226014,yt,14.420419692993164
1757660464.3651571,0.02098432,0.35637566,0.6321104,0.77980345,0.89200526,0.89100176,0.74008507,0.5819674,yt,17.51395606994629
1757660464.5073433,0.89883626,-0.69830287,0.47724018,-0.11625872,-0.23736213,0.50456583,-0.7223649,0.89769876,yt,101.84796905517578
1757660464.638496,0.50752604,0.90441966,0.24841358,-0.66013396,-0.8776701,-0.13303812,0.74036205,0.7496721,yt,12.676140785217285
1757660464.7790222,-0.5213337,-0.86408085,0.0988085,0.86436754,0.36376253,-0.66396046,-0.6997262,0.30469146,yt,17.60529899597168
1757660464.909086,-0.8861365,0.5606865,-0.08416855,-0.4257788,0.8143083,-0.8705586,0.7269326,-0.27183378,yt,19.651168823242188
1757660465.0441635,-0.0113388635,-0.12436729,-0.23681262,-0.36173424,-0.50356895,-0.59668267,-0.6949435,-0.7791871,yt,30.736495971679688
1757660465.1917994,0.86318576,-0.34906232,-0.41433364,0.91479844,-0.72323686,-0.01646461,0.67652136,-0.87301755,yt,42.37730407714844
1757660465.334433,0.5141588,0.7195832,-0.5841773,-0.68303764,0.5826911,0.6018015,-0.6418754,-0.5845419,yt,21.4188175201416
1757660465.474438,-0.5175479,-0.8906694,-0.71637887,-0.09125552,0.57895297,0.9077809,0.6214869,0.006969102,yt,13.362213134765625
1757660465.6121595,-0.86158943,0.8597862,-0.7949697,0.7597035,-0.7426033,0.64262414,-0.6384739,0.54706883,yt,20.636184692382812
1757660465.7793493,-0.034165632,-0.55110687,-0.8608285,-0.8226315,-0.45727515,0.089335226,0.6315852,0.9112317,yt,48.89846420288086
1757660465.9253006,0.8430635,0.08936979,-0.8835504,0.24182461,0.78537726,-0.5520843,-0.58769846,0.7906473,yt,22.447933197021484
1757660466.0522678,0.54323536,0.38271785,-0.8831631,0.56464255,0.3321529,-0.8498846,0.58773154,0.30131838,yt,43.65426254272461
1757660466.192973,-0.54914606,-0.7304308,-0.84584284,-0.90316606,-0.83109665,-0.7345681,-0.5255363,-0.31382722,yt,9.792696952819824
1757660466.3249466,-0.8592838,0.9254535,-0.79109836,0.5219875,-0.14958566,-0.23818178,0.5383484,-0.7889995,yt,15.198665618896484
1757660466.4491427,-0.0065289736,-0.8028727,-0.6786079,0.2707144,0.9183901,0.43212885,-0.53431255,-0.86687684,yt,52.35445785522461
1757660466.5902364,0.8668662,0.51980245,-0.5590377,-0.87312365,0.0014284553,0.86578286,0.5245997,-0.5458323,yt,15.24600601196289
1757660466.7233322,0.5269668,-0.081551634,-0.4086281,0.6888666,-0.93518835,0.80002505,-0.4743877,0.057786714,yt,88.62508392333984
1757660466.858163,-0.5843286,-0.37579644,-0.17031424,-0.043314166,0.11493417,0.32316762,0.4600934,0.62685245,yt,8.671554565429688
1757660467.0017395,-0.8715001,0.76624256,0.0039480007,-0.7064403,0.8519575,-0.31557477,-0.4211404,0.88723373,yt,10.450533866882324
1757660467.134162,0.02845608,-0.9244424,0.14290196,0.88861364,-0.27416602,-0.83237445,0.436234,0.7512542,yt,36.06562042236328
1757660467.2624712,0.8296734,0.7936502,0.2774696,-0.31177926,-0.7682739,-0.8426156,-0.4095712,0.24347864,yt,14.068902015686035
1757660467.394257,0.5484959,-0.4940304,0.49227855,-0.4492587,0.45711654,-0.4398268,0.36896345,-0.3514142,yt,159.53546142578125
1757660467.5384972,-0.58146197,0.042300723,0.6537015,0.8975935,0.7053606,0.2657212,-0.34794748,-0.80403495,yt,9.781174659729004
1757660467.6653469,-0.8500565,0.42673862,0.74672836,-0.61144054,-0.5817628,0.7890007,0.3172816,-0.85792154,yt,8.685800552368164
1757660467.8093646,0.0066014715,-0.7610634,0.83571756,-0.15389249,-0.6316378,0.8648193,-0.32055256,-0.4982898,yt,19.4896183013916
1757660467.9395082,0.88507986,0.89993656,0.90858525,0.80523115,0.6872323,0.5316026,0.29897687,0.068831995,yt,18.258506774902344
1757660468.0821698,0.4993089,-0.808775,0.92973727,-0.80559194,0.5294936,-0.17879778,-0.24564488,0.69134724,yt,164.82028198242188
1757660468.2208378,-0.522213,0.49264732,0.8760733,0.13492493,-0.761457,-0.69884956,0.23145789,0.8837366,yt,12.209134101867676
1757660468.3600087,-0.87403613,-0.025609639,0.8348437,0.6370819,-0.39047652,-0.8874941,-0.23409635,0.7028804,yt,9.25517463684082
1757660468.5068986,-0.04046557,-0.42164403,0.75255775,-0.8848194,0.8289494,-0.5953527,0.21886466,0.20129438,yt,11.607512474060059
1757660468.6383843,0.8390682,0.7508425,0.5896719,0.4226911,0.20532224,0.04233179,-0.20244914,-0.4252933,yt,34.50072479248047
1757660468.7924812,0.5103769,-0.86767125,0.48901585,0.34446585,-0.9003093,0.6449732,0.21367922,-0.7961321,yt,116.03153991699219
1757660468.925514,-0.5019988,0.7773465,0.34001997,-0.8501172,-0.11448243,0.88091964,-0.1596313,-0.83534044,yt,12.47348690032959
1757660469.069243,-0.8565082,-0.4722976,0.114906766,0.67761254,0.85743684,0.69277894,0.1033987,-0.48239684,yt,11.363922119140625
1757660469.206851,0.0102703115,0.015252039,0.027889905,0.069314554,-0.07813456,0.08708791,-0.08988841,0.094809785,yt,8.934350967407227
1757660469.3491573,0.8794907,0.4409991,-0.21677905,-0.73866767,-0.8762871,-0.5484407,0.12546067,0.7055632,yt,74.3388442993164
1757660469.4906995,0.53132755,-0.78107005,-0.37201735,0.8417882,0.23384376,-0.90924555,-0.057064682,0.89450496,yt,57.24190139770508
1757660469.6467626,-0.52187145,0.9049445,-0.5213836,-0.2371994,0.84455603,-0.7368645,0.028550668,0.7000932,yt,10.866267204284668
1757660469.7955475,-0.8572953,-0.80903083,-0.69882166,-0.53590035,-0.3668259,-0.21092983,-0.019803574,0.15992406,yt,12.078208923339844
1757660469.9347517,0.032501332,0.44140482,-0.76855385,0.8927325,-0.78982526,0.45769405,-0.00050640275,-0.4307119,yt,8.685077667236328
1757660470.0838258,0.9115006,-0.014590271,-0.8852919,-0.54457694,0.48858154,0.8568519,-0.0091559095,-0.8734455,yt,191.9574737548828
1757660470.2111404,0.5264732,-0.43992558,-0.8937153,-0.26921585,0.70464337,0.8229446,-0.042809326,-0.86094236,yt,27.905033111572266
1757660470.3549852,-0.52664036,0.77298695,-0.8712047,0.87160933,-0.65277195,0.31746155,0.07783596,-0.4129437,yt,8.994477272033691
1757660470.4825072,-0.8600222,-0.93846536,-0.8617326,-0.7665829,-0.55155855,-0.33210087,-0.09789547,0.18307891,yt,10.590725898742676
1757660470.6270425,0.0036138757,0.77047324,-0.7822362,0.0874677,0.75053805,-0.8347609,0.08705615,0.7119649,yt,8.744974136352539
1757660470.767665,0.8408166,-0.41853157,-0.7070386,0.65402234,0.4104219,-0.8341067,-0.16270153,0.90072286,yt,315.8018798828125
1757660470.899986,0.50482345,-0.0004346027,-0.5818537,-0.8815063,-0.81684,-0.45104384,0.15301794,0.72998416,yt,13.855260848999023
1757660471.0376673,-0.53232104,0.47427183,-0.39659497,0.41798124,-0.32361925,0.20123395,-0.18048617,0.11160625,yt,8.964324951171875
1757660471.1690664,-0.85715383,-0.788928,-0.23395148,0.4560872,0.8627882,0.7951417,0.19578046,-0.49372187,yt,8.826626777648926
1757660471.292306,-0.021686744,0.8898918,-0.07775696,-0.8850291,0.14854036,0.9047748,-0.20896642,-0.8763583,yt,8.66118335723877
1757660471.442178,0.8529553,-0.7630254,0.122273736,0.62865514,-0.88636965,0.509668,0.23959596,-0.78367794,yt,372.5722961425781
1757660471.5895662,0.5475397,0.4145558,0.2927098,0.1370003,-0.003273006,-0.09489256,-0.26451436,-0.39951292,yt,10.979697227478027
1757660471.7351403,-0.5428754,0.08101255,0.43449578,-0.7791888,0.9100296,-0.7020265,0.28000128,0.25316688,yt,11.357565879821777
1757660471.8598218,-0.82837445,-0.49038976,0.5909068,0.8141632,-0.12054578,-0.91263694,-0.29878157,0.71385413,yt,9.014204978942871
1757660471.9969041,0.0027433403,0.81533045,0.7424229,-0.15668343,-0.87564474,-0.6162391,0.328447,0.8847246,yt,9.368033409118652
1757660472.1201565,0.8664542,-0.8936822,0.8145819,-0.6144153,0.33188906,0.030007638,-0.37589273,0.64281434,yt,307.9348449707031
1757660472.2588515,0.5583377,0.74274695,0.8805,0.89829785,0.8131693,0.6211976,0.39228672,0.091767766,yt,10.217388153076172
1757660472.3984394,-0.54194766,-0.39513072,0.9056128,-0.43804592,-0.4317166,0.88279736,-0.38831165,-0.5397491,yt,16.280241012573242
1757660472.5314555,-0.8728346,-0.06696084,0.8567037,-0.31155568,-0.72117645,0.69587684,0.404051,-0.88074034,yt,12.096419334411621
1757660472.675621,0.011804025,0.5407144,0.8689255,0.8496806,0.58919376,0.10077216,-0.47030142,-0.8071086,yt,13.325756072998047
1757660472.8076305,0.8624863,-0.83058417,0.75891316,-0.73323697,0.6290272,-0.5557331,0.43949312,-0.35553402,yt,144.86123657226562
1757660472.9518318,0.5416923,0.89546984,0.68546414,-0.01931275,-0.67886984,-0.9056269,-0.41955817,0.2525932,yt,10.964945793151855
1757660473.08832,-0.5414088,-0.7506758,0.5422462,0.72647154,-0.47364908,-0.71967584,0.5247218,0.76640356,yt,18.877243041992188
1757660473.2210326,-0.8496586,0.35549262,0.35922542,-0.8425834,0.79670435,-0.1683607,-0.51842904,0.8813479,yt,16.55487632751465
1757660473.36915,-0.029581005,0.10861288,0.17690949,0.22568415,0.3489018,0.43482554,0.53261137,0.5951632,yt,22.749231338500977
1757660473.4910858,0.8650043,-0.4907081,-0.005697131,0.50249934,-0.85438555,0.87242085,-0.5617426,0.045767177,yt,64.9215316772461
1757660473.6202087,0.4979744,0.8476668,-0.16986842,-0.904259,-0.21741574,0.78506404,0.5543023,-0.5864622,yt,15.420758247375488
1757660473.7658944,-0.5207318,-0.8961849,-0.33809096,0.5407447,0.8626594,0.28412548,-0.60159177,-0.8768094,yt,15.689133644104004
1757660473.8927534,-0.85873187,0.6821098,-0.49586633,0.23626234,0.06907018,-0.3777829,0.61579764,-0.790168,yt,20.577972412109375
1757660474.0327477,0.04824338,-0.35748494,-0.6268684,-0.8260572,-0.871348,-0.83881146,-0.59692293,-0.30072275,yt,43.536895751953125
1757660474.1807773,0.9032886,-0.12966007,-0.72718865,0.776216,0.0964857,-0.8577699,0.6855909,0.3127857,yt,29.465970993041992
1757660474.317719,0.5085826,0.5659674,-0.84793437,-0.10761323,0.88812214,-0.41338068,-0.64076036,0.8202906,yt,28.080978393554688
1757660474.4602757,-0.5403606,-0.8253345,-0.90004843,-0.71131057,-0.23065819,0.25747707,0.67679006,0.8790447,yt,11.333056449890137
1757660474.602133,-0.84095407,0.886077,-0.8750812,0.89221716,-0.826129,0.7212806,-0.6760892,0.56054837,yt,17.533658981323242
1757660474.7404299,0.024967542,-0.6710543,-0.8810172,-0.37076032,0.41717267,0.8961557,0.684531,-0.05282682,yt,55.22665023803711
1757660474.8696296,0.8208731,0.3478727,-0.8164735,-0.4303411,0.79670334,0.5241048,-0.7071746,-0.57191086,yt,16.654090881347656
1757660475.0153484,0.5409668,0.13699117,-0.74011195,0.8578735,-0.5282124,-0.11411074,0.6848236,-0.8997387,yt,68.87784576416016
1757660475.1624837,-0.50330645,-0.58008426,-0.6341531,-0.66988677,-0.6597833,-0.6699778,-0.76921386,-0.73555475,yt,8.985254287719727
1757660475.3164084,-0.8662159,0.85419106,-0.4806007,-0.07804,0.63590616,-0.90221035,0.73910654,-0.28190425,yt,12.265737533569336
1757660475.4618022,0.019545965,-0.87521183,-0.28964117,0.7825185,0.54979616,-0.6461324,-0.7490353,0.3326952,yt,45.00508499145508
1757660475.6129675,0.90875846,0.6795182,-0.10342103,-0.8122482,-0.75315946,0.04655498,0.78812015,0.77787626,yt,14.454178810119629
1757660475.7475827,0.5260334,-0.33955383,0.060961362,0.19478719,-0.41494238,0.6370602,-0.77863276,0.88009596,yt,130.5486297607422
1757660475.892902,-0.5058356,-0.16076505,0.19527724,0.6084495,0.8144135,0.88994515,0.8313581,0.49688882,yt,9.04666805267334
1757660476.0244536,-0.8381729,0.582537,0.41387013,-0.8977983,0.24916558,0.64380467,-0.8154932,-0.0516655,yt,9.133061408996582
1757660476.1741939,-0.028961012,-0.8597705,0.594814,0.46362805,-0.8944668,0.07278726,0.79430664,-0.6264744,yt,25.953750610351562
1757660476.3016021,0.82299656,0.89045966,0.67796946,0.34988105,-0.109654605,-0.52741265,-0.8389751,-0.91261715,yt,14.928422927856445
1757660476.4396424,0.54442763,-0.663369,0.7797364,-0.8669587,0.9385077,-0.87660134,0.8450677,-0.7227605,yt,167.95223999023438
1757660476.579279,-0.56030357,0.2732543,0.8346961,0.6637963,-0.04022878,-0.741664,-0.86714035,-0.20815638,yt,10.943384170532227
1757660476.7160892,-0.8713665,0.19649048,0.8652511,-0.0028293575,-0.88055325,-0.19171214,0.857683,0.4203368,yt,8.775203704833984
1757660476.8518858,0.0039558383,-0.6047463,0.863625,-0.76600677,0.18544047,0.43356466,-0.8463015,0.793344,yt,14.622443199157715
1757660476.989047,0.83821034,0.871841,0.8797999,0.864441,0.8577732,0.87019575,0.851041,0.8717241,yt,23.224754333496094
1757660477.1364193,0.5585599,-0.87187743,0.8074087,-0.3238439,-0.31615204,0.77604437,-0.8889082,0.468895,yt,156.9332275390625
1757660477.2806802,-0.5333302,0.66118205,0.7298576,-0.51339424,-0.7629049,0.29708284,0.86511785,-0.098782375,yt,12.368627548217773
1757660477.421897,-0.80797577,-0.2424467,0.5823211,0.92187667,0.47968644,-0.3262162,-0.88841206,-0.6611547,yt,10.553515434265137
1757660477.5603328,0.023963958,-0.16518636,0.42367214,-0.571282,0.6876485,-0.8476305,0.858397,-0.8775168,yt,9.886411666870117
1757660477.7004519,0.8472912,0.6183327,0.23338458,-0.2119431,-0.5806363,-0.86080694,-0.9079364,-0.71031785,yt,47.863990783691406
1757660477.841518,0.53570014,-0.8543893,0.06379815,0.8556394,-0.6167033,-0.4201917,0.88426644,-0.19394477,yt,86.56204986572266
1757660477.9894497,-0.55792725,0.84558946,-0.06562677,-0.775168,0.72169155,0.2368822,-0.8563781,0.44718358,yt,11.98001480102539
1757660478.1279244,-0.84403276,-0.64451027,-0.31426457,0.09754255,0.49964392,0.7837014,0.90391606,0.8401318,yt,12.048990249633789
1757660478.2759254,0.027815072,0.24400225,-0.42854992,0.67590487,-0.8200686,0.8598834,-0.90968543,0.8483505,yt,8.674744606018066
