timestamp,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,derived_stage,derived_value
1757660441.0086448,0.00035836385,327675.94,327675.94,0.0006354629,327675.94,0.0011880554,327675.94,0.0008362058,yt,inf
1757660441.4796777,0.00033573605,327675.94,327675.94,0.0006045123,327675.94,0.0011756198,327675.94,0.0008409375,yt,inf
1757660441.9546824,0.0003866082,327675.94,327675.94,0.0006241792,327675.94,0.0012098902,327675.94,0.00081897544,yt,inf
1757660442.4269917,0.00036360472,327675.94,327675.94,0.0006238299,327675.94,0.0012189246,327675.94,0.00083648437,yt,inf
1757660442.8984246,0.00034464567,327675.94,327675.94,0.00062753557,327675.94,0.0012144088,327675.94,0.00086715264,yt,inf
1757660443.3711934,0.0003773193,327675.94,327675.94,0.00061004976,327675.94,0.0012201109,327675.94,0.0008538775,yt,inf
1757660443.8440545,0.00033962852,327675.94,327675.94,0.0006280939,327675.94,0.0011972606,327675.94,0.0008160965,yt,inf
1757660444.316777,0.00034690872,327675.94,327675.94,0.00061339646,327675.94,0.0012668781,327675.94,0.000851672,yt,inf
1757660444.7878335,0.00040542998,327675.94,327675.94,0.00060509745,327675.94,0.0012573345,327675.94,0.00089217786,yt,inf
1757660445.2593179,0.0003419072,327675.94,327675.94,0.00060270244,327675.94,0.0012273429,327675.94,0.0008349523,yt,inf
