시간,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,yt0,yt1,yt2,yt3,LPF설정,R평균,출력샘플속도
2025-09-22 14:47:03.398,291424.84375,302735.71875,327675.9375,4262.2490234375,327675.9375,0.0011672037653625011,327675.9375,0.0008277228916995227,-0.007929057814180851,-1.1030433177947998,-4.221660137176514,-4.296565532684326,2500,4,100.0,1000000.0,16384,16.384,61.03515625
2025-09-22 14:47:06.432,299135.84375,323423.21875,327675.9375,-305.3027038574219,327675.9375,0.001233131974004209,327675.9375,0.0008670946699567139,-0.028701040893793106,-1.3658002614974976,-4.214219570159912,-4.291903972625732,2500,4,100.0,1000000.0,16384,16.384,61.03515625
2025-09-22 14:47:09.462,209295.9375,168004.375,327675.9375,8514.3818359375,327675.9375,0.0011727989185601473,327675.9375,0.0008298301254399121,-0.011719360947608948,-0.9658677577972412,-4.21917724609375,-4.2918500900268555,2500,4,100.0,1000000.0,16384,16.384,61.03515625
2025-09-22 14:47:12.494,144821.828125,130954.2109375,327675.9375,3299.69970703125,327675.9375,0.0011619958095252514,327675.9375,0.000806459051091224,-0.00992427859455347,-1.631969928741455,-4.219535827636719,-4.297216892242432,2500,4,100.0,1000000.0,16384,16.384,61.03515625
2025-09-22 14:47:15.518,189580.625,220217.28125,327675.9375,2824.484375,327675.9375,0.0012217678595334291,327675.9375,0.0008651756797917187,0.02436845377087593,-1.1223889589309692,-4.218688011169434,-4.294288158416748,2500,4,100.0,1000000.0,16384,16.384,61.03515625
2025-09-22 14:47:18.552,265724.0,273351.28125,327675.9375,3989.253173828125,327675.9375,0.0012370845070108771,327675.9375,0.0008706921944394708,0.0021137299481779337,-0.817297101020813,-4.216552734375,-4.295227527618408,2500,4,100.0,1000000.0,16384,16.384,61.03515625
2025-09-22 14:47:21.585,310336.28125,323874.8125,327675.9375,1917.4761962890625,327675.9375,0.001207165652886033,327675.9375,0.0008589460630901158,-0.03612951934337616,-0.9400423765182495,-4.222064971923828,-4.295299053192139,2500,4,100.0,1000000.0,16384,16.384,61.03515625
2025-09-22 14:47:24.616,168484.65625,218615.828125,327675.9375,70.64702606201172,327675.9375,0.0012257166672497988,327675.9375,0.000853106495924294,0.01573624648153782,-1.3795405626296997,-4.219967842102051,-4.2984299659729,2500,4,100.0,1000000.0,16384,16.384,61.03515625
2025-09-22 14:47:27.649,265897.3125,284643.9375,327675.9375,457.36285400390625,327675.9375,0.00123534572776407,327675.9375,0.0008718532044440508,-0.025621097534894943,-1.7083697319030762,-4.215673446655273,-4.291525840759277,2500,4,100.0,1000000.0,16384,16.384,61.03515625
2025-09-22 14:47:30.678,221744.109375,211965.03125,327675.9375,2038.6492919921875,327675.9375,0.001172162708826363,327675.9375,0.0008174729300662875,-0.022424031049013138,-1.865716576576233,-4.21894645690918,-4.297019958496094,2500,4,100.0,1000000.0,16384,16.384,61.03515625
2025-09-22 14:47:33.719,249189.796875,284316.21875,327675.9375,1230.7847900390625,327675.9375,0.0012202446814626455,327675.9375,0.0008562685688957572,0.005789843387901783,-1.0899699926376343,-4.218966960906982,-4.296824932098389,2500,4,100.0,1000000.0,16384,16.384,61.03515625
2025-09-22 14:47:36.751,163837.609375,200673.515625,327675.9375,-4.995297431945801,327675.9375,0.0012000962160527706,327675.9375,0.0008620841545052826,0.015830092132091522,-1.5867260694503784,-4.221170425415039,-4.29280424118042,2500,4,100.0,1000000.0,16384,16.384,61.03515625
2025-09-22 14:47:39.787,96246.3359375,88819.890625,327675.9375,384.2610778808594,327675.9375,0.0012033290695399046,327675.9375,0.0008418135694228113,0.003758649807423353,-1.3146586418151855,-4.21937894821167,-4.293817520141602,2500,4,100.0,1000000.0,16384,16.384,61.03515625
2025-09-22 14:47:42.823,162047.40625,137503.515625,327675.9375,297.65667724609375,327675.9375,0.0012097556609660387,327675.9375,0.0008624069741927087,-0.0086824344471097,-1.2702339887619019,-4.217245101928711,-4.292934417724609,2500,4,100.0,1000000.0,16384,16.384,61.03515625
2025-09-22 14:47:45.857,80781.0859375,53517.74609375,327675.9375,3169.393798828125,327675.9375,0.0011829894501715899,327675.9375,0.0008115642704069614,-0.035537321120500565,-1.3522348403930664,-4.2187323570251465,-4.299424171447754,2500,4,100.0,1000000.0,16384,16.384,61.03515625
2025-09-22 14:47:48.891,85585.9609375,54263.0625,327675.9375,9477.767578125,327675.9375,0.0011803577654063702,327675.9375,0.0008249974343925714,-0.037372514605522156,-0.8415148258209229,-4.219394207000732,-4.295611381530762,2500,4,100.0,1000000.0,16384,16.384,61.03515625
2025-09-22 14:47:51.923,73882.203125,67109.984375,327675.9375,3612.187255859375,327675.9375,0.001170933828689158,327675.9375,0.0008112307405099273,-0.007044975180178881,-1.261474847793579,-4.218510150909424,-4.2972412109375,2500,4,100.0,1000000.0,16384,16.384,61.03515625
2025-09-22 14:47:54.953,62846.38671875,39020.453125,327675.9375,5497.81494140625,327675.9375,0.0011812531156465411,327675.9375,0.0008608482894487679,-0.04167737066745758,-0.9446929097175598,-4.218748569488525,-4.291794300079346,2500,4,100.0,1000000.0,16384,16.384,61.03515625
2025-09-22 14:47:57.988,66821.46875,49391.8671875,327675.9375,2662.464111328125,327675.9375,0.0011578646954149008,327675.9375,0.0008339039632119238,-0.03183002769947052,-1.1071256399154663,-4.223225116729736,-4.293112277984619,2500,4,100.0,1000000.0,16384,16.384,61.03515625
