시간,샘플링 속도(kS/s),블록 크기(samples),블록 시간(ms),블록 처리량 (blocks/s)
2025-09-22 15:38:12,460000.0,41984,91.2695652173913,10.956554878048781
2025-09-22 15:38:22,930000.0,26624,28.627956989247313,34.93088942307692
