시간,데이터수집(ms),신호처리(ms),화면갱신(Hz),루프처리량(kS/s)
2025-09-22 12:25:48,42.28,2.69,21.19,347.22
2025-09-22 12:25:58,42.57,2.56,21.15,346.46
2025-09-22 12:26:08,42.31,2.68,21.18,347.00
2025-09-22 12:26:18,41.27,2.65,21.66,354.87
2025-09-22 12:26:28,42.42,2.49,21.26,348.36
2025-09-22 12:26:38,41.66,2.68,21.49,352.10
2025-09-22 12:26:48,39.11,2.57,21.92,359.12
2025-09-22 12:26:58,42.32,2.96,21.05,344.96
2025-09-22 12:27:08,42.40,2.75,21.17,346.78
2025-09-22 12:27:18,41.87,2.65,21.37,350.19
2025-09-22 12:27:28,41.96,2.88,21.25,348.16
2025-09-22 12:27:38,42.40,2.50,21.26,348.28
2025-09-22 12:27:48,42.45,2.69,21.18,346.98
2025-09-22 12:27:58,42.66,2.85,21.00,344.14
2025-09-22 12:28:08,38.96,2.53,21.89,358.65
2025-09-22 12:28:18,42.51,3.04,20.98,343.77
2025-09-22 12:28:29,40.91,2.69,21.53,352.72
2025-09-22 12:28:39,42.28,2.64,21.23,347.91
2025-09-22 12:28:49,42.28,2.61,21.27,348.55
2025-09-22 12:28:59,42.36,2.64,21.20,347.33
2025-09-22 12:29:09,42.46,2.86,21.03,344.63
2025-09-22 12:29:19,41.90,2.90,21.22,347.61
2025-09-22 12:29:29,42.32,2.67,21.18,347.06
2025-09-22 12:29:39,42.68,2.92,20.99,343.86
2025-09-22 12:29:49,42.57,2.66,21.13,346.21
2025-09-22 12:29:59,42.64,2.65,21.08,345.33
2025-09-22 12:30:09,42.62,3.38,20.80,340.86
2025-09-22 12:30:19,41.48,2.52,21.68,355.21
2025-09-22 12:30:29,42.31,2.61,21.20,347.35
2025-09-22 12:30:39,42.27,2.60,21.21,347.57
2025-09-22 12:30:49,43.75,2.68,20.61,337.62
2025-09-22 12:30:59,43.19,3.03,20.70,339.21
2025-09-22 12:31:09,42.75,3.01,20.90,342.37
2025-09-22 12:31:19,42.34,2.55,21.21,347.52
2025-09-22 12:31:29,43.73,2.85,20.51,336.01
2025-09-22 12:31:39,42.93,3.41,20.60,337.53
2025-09-22 12:31:49,42.36,2.50,21.32,349.24
2025-09-22 12:31:59,41.60,2.96,21.02,344.37
2025-09-22 12:32:09,42.56,2.83,21.06,345.05
2025-09-22 12:32:19,42.33,2.51,21.25,348.15
2025-09-22 12:32:29,42.53,2.67,21.14,346.40
2025-09-22 12:32:39,42.90,2.52,21.00,344.07
2025-09-22 12:32:49,42.10,2.51,21.33,349.42
2025-09-22 12:32:59,42.27,2.75,21.07,345.16
2025-09-22 12:33:09,42.38,2.59,21.20,347.35
2025-09-22 12:33:19,42.51,2.67,21.13,346.15
2025-09-22 12:33:29,42.64,2.70,21.08,345.41
2025-09-22 12:33:39,42.41,2.52,21.21,347.57
2025-09-22 12:33:49,42.37,2.54,21.22,347.75
2025-09-22 12:33:59,42.61,2.58,21.09,345.54
2025-09-22 12:34:09,42.32,2.61,21.21,347.59
2025-09-22 12:34:19,40.22,2.51,21.66,354.82
2025-09-22 12:34:29,42.15,3.06,21.00,344.10
2025-09-22 12:34:39,39.29,2.74,21.67,354.97
2025-09-22 12:34:49,42.53,2.61,21.18,347.09
2025-09-22 12:34:59,42.16,2.90,21.15,346.59
2025-09-22 12:35:09,41.96,2.62,21.41,350.84
2025-09-22 12:35:19,42.47,2.52,21.26,348.24
2025-09-22 12:35:29,41.92,2.59,21.38,350.27
2025-09-22 12:35:39,42.36,2.61,21.22,347.68
2025-09-22 12:35:49,42.95,3.97,20.41,334.33
2025-09-22 12:35:59,42.60,2.58,21.15,346.58
2025-09-22 12:36:09,42.77,2.49,21.13,346.15
2025-09-22 12:36:19,42.22,2.59,21.21,347.47
2025-09-22 12:36:29,42.35,3.08,21.02,344.32
2025-09-22 12:36:39,41.98,2.74,21.22,347.60
2025-09-22 12:36:49,41.81,2.61,21.41,350.86
2025-09-22 12:36:59,41.84,2.88,21.37,350.21
2025-09-22 12:37:09,42.66,2.61,21.08,345.30
2025-09-22 12:37:19,42.14,2.56,21.37,350.06
2025-09-22 12:37:29,41.79,2.71,21.38,350.37
2025-09-22 12:37:39,41.59,2.77,21.35,349.72
2025-09-22 12:37:49,42.52,2.62,21.11,345.79
2025-09-22 12:37:59,41.68,2.49,21.49,352.08
2025-09-22 12:38:09,42.23,3.09,21.11,345.83
2025-09-22 12:38:19,42.75,2.66,21.01,344.15
2025-09-22 12:38:29,42.24,2.50,21.37,350.06
2025-09-22 12:38:39,42.64,3.22,20.87,341.87
2025-09-22 12:38:49,42.15,2.61,21.23,347.80
2025-09-22 12:38:59,42.61,2.58,21.15,346.47
2025-09-22 12:39:09,42.31,2.50,21.18,346.98
2025-09-22 12:39:19,42.77,2.53,21.11,345.94
2025-09-22 12:39:29,42.16,2.54,21.35,349.79
2025-09-22 12:39:39,42.56,2.62,21.15,346.47
2025-09-22 12:39:49,42.53,2.68,21.16,346.63
2025-09-22 12:39:59,43.26,2.97,20.70,339.14
2025-09-22 12:40:09,42.22,2.60,21.29,348.75
2025-09-22 12:40:19,42.19,2.60,21.26,348.36
2025-09-22 12:40:29,41.00,2.72,21.75,356.40
2025-09-22 12:40:39,42.46,2.53,21.24,348.00
2025-09-22 12:40:49,42.36,2.63,21.19,347.13
2025-09-22 12:40:59,42.29,2.63,21.27,348.41
2025-09-22 12:41:09,41.92,3.42,21.00,344.00
2025-09-22 12:41:19,42.56,3.02,21.00,343.99
2025-09-22 12:41:29,42.45,2.59,21.18,347.01
2025-09-22 12:41:39,41.62,2.57,21.48,351.93
2025-09-22 12:41:49,42.29,2.57,21.25,348.10
2025-09-22 12:41:59,42.32,2.58,21.27,348.41
2025-09-22 12:42:09,42.16,2.57,21.23,347.83
2025-09-22 12:42:19,42.18,2.89,21.14,346.36
2025-09-22 12:42:29,41.06,2.49,21.49,352.08
2025-09-22 12:42:40,43.21,2.53,20.91,342.64
2025-09-22 12:42:50,43.58,2.96,20.56,336.93
2025-09-22 12:43:00,42.19,2.55,21.29,348.87
2025-09-22 12:43:10,41.57,2.56,21.36,350.03
2025-09-22 12:43:20,42.44,2.43,21.31,349.06
2025-09-22 12:43:30,42.43,3.03,20.96,343.40
2025-09-22 12:43:40,42.25,2.53,21.26,348.34
2025-09-22 12:43:50,42.34,2.58,21.24,347.92
2025-09-22 12:44:00,41.45,2.63,21.65,354.76
2025-09-22 12:44:10,39.00,2.60,21.92,359.16
2025-09-22 12:44:20,42.47,2.58,21.15,346.50
2025-09-22 12:44:30,43.59,3.15,20.45,335.06
2025-09-22 12:44:40,42.38,2.83,21.13,346.25
2025-09-22 12:44:50,42.50,2.86,21.08,345.41
2025-09-22 12:45:00,42.06,2.60,21.35,349.82
2025-09-22 12:45:10,42.76,2.70,21.02,344.35
2025-09-22 12:45:20,40.49,2.59,21.92,359.11
2025-09-22 12:45:30,40.91,2.64,21.45,351.44
2025-09-22 12:45:40,41.88,2.81,21.27,348.52
2025-09-22 12:45:50,42.24,2.48,21.36,349.88
2025-09-22 12:46:00,40.43,2.59,21.98,360.19
2025-09-22 12:46:10,43.10,2.56,20.94,343.04
2025-09-22 12:46:20,42.56,2.84,21.07,345.17
2025-09-22 12:46:30,43.58,2.98,20.55,336.68
2025-09-22 12:46:40,41.99,2.58,21.25,348.13
2025-09-22 12:46:50,42.11,2.59,21.29,348.79
2025-09-22 12:47:00,42.44,2.68,21.18,346.98
2025-09-22 12:47:10,42.42,4.16,20.53,336.38
2025-09-22 12:47:20,40.15,2.79,22.04,361.16
2025-09-22 12:47:30,42.21,2.89,21.00,344.04
2025-09-22 12:47:40,42.69,2.57,21.05,344.84
2025-09-22 12:47:50,41.30,2.89,21.12,345.98
2025-09-22 12:48:00,42.38,2.53,21.19,347.22
2025-09-22 12:48:10,41.96,2.94,21.20,347.35
2025-09-22 12:48:20,42.57,2.63,21.13,346.27
2025-09-22 12:48:30,42.29,2.65,21.19,347.11
2025-09-22 12:48:40,42.36,3.03,21.05,344.92
2025-09-22 12:48:50,41.80,2.65,21.46,351.55
2025-09-22 12:49:00,41.82,2.66,21.41,350.85
2025-09-22 12:49:10,42.35,2.76,21.13,346.23
2025-09-22 12:49:20,42.07,2.60,21.37,350.06
2025-09-22 12:49:30,42.30,2.90,21.08,345.40
2025-09-22 12:49:40,41.83,3.21,21.07,345.26
2025-09-22 12:49:50,42.67,2.58,21.07,345.24
2025-09-22 12:50:00,42.47,2.66,21.16,346.73
2025-09-22 12:50:10,41.48,2.54,21.55,353.14
2025-09-22 12:50:20,42.62,2.53,21.15,346.59
2025-09-22 12:50:30,42.37,2.95,21.04,344.70
2025-09-22 12:50:40,42.03,2.94,21.13,346.26
2025-09-22 12:50:50,43.76,2.75,21.11,345.87
2025-09-22 12:51:00,43.27,4.04,20.32,333.00
2025-09-22 12:51:10,42.59,2.62,21.15,346.49
2025-09-22 12:51:20,41.73,2.51,21.49,352.09
2025-09-22 12:51:30,39.21,2.58,21.80,357.23
2025-09-22 12:51:40,39.43,2.61,21.52,352.55
2025-09-22 12:51:50,42.54,3.45,20.80,340.85
2025-09-22 12:52:00,43.20,2.96,20.74,339.88
2025-09-22 12:52:10,42.18,2.98,21.17,346.88
2025-09-22 12:52:20,42.91,2.60,21.03,344.58
2025-09-22 12:52:30,42.38,2.56,21.24,347.96
2025-09-22 12:52:40,42.40,2.55,21.27,348.41
2025-09-22 12:52:50,43.80,3.02,20.45,334.99
2025-09-22 12:53:00,42.91,2.89,20.89,342.26
2025-09-22 12:53:10,42.19,2.59,21.27,348.53
2025-09-22 12:53:21,41.86,2.58,21.36,349.98
2025-09-22 12:53:31,41.67,2.60,21.15,346.60
2025-09-22 12:53:41,42.31,2.53,21.25,348.19
2025-09-22 12:53:51,42.64,2.89,20.96,343.36
2025-09-22 12:54:01,42.73,2.97,20.92,342.73
2025-09-22 12:54:11,42.43,2.52,21.22,347.68
2025-09-22 12:54:21,41.44,3.32,21.14,346.41
2025-09-22 12:54:31,43.20,2.55,21.10,345.74
2025-09-22 12:54:41,55.88,2.50,16.54,270.98
2025-09-22 12:54:51,177.04,2.60,5.50,90.09
2025-09-22 12:55:01,1631.85,2.65,0.61,10.00
2025-09-22 12:55:11,42.88,2.77,21.28,348.69
2025-09-22 12:55:21,42.43,2.54,21.19,347.10
2025-09-22 12:55:31,41.95,2.89,21.16,346.64
2025-09-22 12:55:41,43.02,2.88,20.84,341.41
2025-09-22 12:55:51,42.62,2.40,21.24,347.93
2025-09-22 12:56:01,42.22,3.71,20.76,340.09
2025-09-22 12:56:11,41.60,2.48,21.45,351.44
2025-09-22 12:56:21,42.03,2.65,20.87,341.90
2025-09-22 12:56:31,42.20,2.52,21.36,349.90
2025-09-22 12:56:41,43.48,3.07,20.52,336.16
2025-09-22 12:56:51,39.31,2.65,21.77,356.74
2025-09-22 12:57:01,42.57,2.59,21.17,346.86
2025-09-22 12:57:11,42.09,2.95,21.15,346.44
2025-09-22 12:57:21,42.19,2.81,21.20,347.37
2025-09-22 12:57:31,42.19,4.07,20.61,337.67
2025-09-22 12:57:41,42.53,2.75,21.11,345.86
2025-09-22 12:57:51,41.83,2.85,21.29,348.82
2025-09-22 12:58:01,41.86,2.76,21.23,347.75
2025-09-22 12:58:11,41.78,2.65,21.42,350.86
2025-09-22 12:58:21,42.52,2.54,21.15,346.52
2025-09-22 12:58:31,42.13,2.60,21.20,347.40
2025-09-22 12:58:41,42.41,2.66,21.16,346.74
2025-09-22 12:58:51,42.11,2.92,21.07,345.28
2025-09-22 12:59:01,42.25,2.85,21.12,345.96
2025-09-22 12:59:11,42.48,2.52,21.18,346.99
2025-09-22 12:59:21,42.27,3.03,21.03,344.62
2025-09-22 12:59:31,42.63,2.86,21.02,344.36
2025-09-22 12:59:41,42.59,4.07,20.39,334.00
2025-09-22 12:59:52,43.09,3.31,20.55,336.69
2025-09-22 13:00:02,41.95,2.66,21.31,349.10
2025-09-22 13:00:12,40.14,4.42,20.57,336.95
2025-09-22 13:00:22,42.53,2.90,21.00,344.07
2025-09-22 13:00:32,42.54,2.87,21.06,345.05
2025-09-22 13:00:42,44.08,3.35,20.20,330.99
2025-09-22 13:00:52,41.90,2.53,21.46,351.63
2025-09-22 13:01:02,41.86,2.89,21.11,345.88
2025-09-22 13:01:12,41.95,3.27,21.00,344.09
2025-09-22 13:01:22,41.29,2.62,21.49,352.05
2025-09-22 13:01:32,41.46,2.78,21.32,349.30
2025-09-22 13:01:42,42.11,2.94,21.14,346.41
2025-09-22 13:01:52,42.06,2.58,21.35,349.74
2025-09-22 13:02:02,42.03,3.30,21.00,343.99
2025-09-22 13:02:12,41.68,2.67,21.40,350.63
2025-09-22 13:02:22,41.90,2.47,21.43,351.04
2025-09-22 13:02:32,41.87,2.71,21.26,348.26
2025-09-22 13:02:42,40.60,2.87,21.20,347.41
2025-09-22 13:02:52,41.39,2.86,21.27,348.56
2025-09-22 13:03:02,42.40,2.50,21.29,348.82
2025-09-22 13:03:12,41.86,2.90,21.28,348.70
2025-09-22 13:03:22,43.12,3.32,20.52,336.23
2025-09-22 13:03:32,41.89,2.65,21.33,349.41
2025-09-22 13:03:42,41.46,3.45,21.15,346.56
2025-09-22 13:03:52,41.86,2.48,21.47,351.69
2025-09-22 13:04:02,41.71,2.81,21.32,349.35
2025-09-22 13:04:12,42.26,2.48,21.35,349.87
2025-09-22 13:04:22,42.16,2.49,21.30,348.97
2025-09-22 13:04:32,42.76,2.62,20.88,342.08
2025-09-22 13:04:42,42.12,2.62,21.34,349.71
2025-09-22 13:04:52,42.07,2.67,21.28,348.62
2025-09-22 13:05:02,42.45,2.45,21.20,347.40
2025-09-22 13:05:12,41.82,2.74,21.33,349.55
2025-09-22 13:05:22,42.02,2.59,21.33,349.43
2025-09-22 13:05:32,41.94,2.54,21.35,349.83
2025-09-22 13:05:42,42.15,2.81,21.18,347.00
2025-09-22 13:05:52,42.22,2.64,21.25,348.11
2025-09-22 13:06:02,42.05,2.43,21.39,350.48
2025-09-22 13:06:12,41.92,2.72,21.31,349.07
2025-09-22 13:06:22,42.24,2.81,21.16,346.64
2025-09-22 13:06:32,42.85,4.11,20.33,333.01
2025-09-22 13:06:42,41.90,2.79,21.25,348.20
2025-09-22 13:06:52,42.06,2.51,21.38,350.30
2025-09-22 13:07:03,42.48,2.91,21.05,344.88
2025-09-22 13:07:13,42.17,2.78,21.19,347.12
2025-09-22 13:07:23,42.41,2.54,21.25,348.14
2025-09-22 13:07:33,42.28,2.70,21.18,347.03
2025-09-22 13:07:43,42.45,2.80,21.03,344.58
2025-09-22 13:07:53,42.38,2.97,21.06,345.06
2025-09-22 13:08:03,39.74,4.96,20.27,332.15
2025-09-22 13:08:13,40.67,2.90,21.37,350.08
2025-09-22 13:08:23,41.93,2.93,21.21,347.57
2025-09-22 13:08:33,42.15,3.01,20.99,343.96
2025-09-22 13:08:43,42.52,2.60,21.17,346.79
2025-09-22 13:08:53,42.44,4.26,20.46,335.23
2025-09-22 13:09:03,42.29,2.63,21.19,347.20
2025-09-22 13:09:13,42.44,2.75,21.07,345.26
2025-09-22 13:09:23,41.74,2.99,21.29,348.79
2025-09-22 13:09:33,41.85,2.78,21.31,349.20
2025-09-22 13:09:43,41.75,3.03,21.18,347.00
2025-09-22 13:09:53,40.34,2.86,21.65,354.71
2025-09-22 13:10:03,42.58,3.95,20.38,333.89
2025-09-22 13:10:13,41.69,3.00,21.26,348.29
2025-09-22 13:10:23,42.40,2.74,21.07,345.13
2025-09-22 13:10:33,42.80,2.49,21.09,345.53
2025-09-22 13:10:43,41.67,2.76,21.32,349.32
2025-09-22 13:10:53,42.26,2.81,21.11,345.90
2025-09-22 13:11:03,42.15,2.91,21.19,347.12
2025-09-22 13:11:13,41.54,2.58,21.61,354.09
2025-09-22 13:11:23,40.10,2.55,22.21,363.95
2025-09-22 13:11:33,42.23,3.04,21.08,345.40
2025-09-22 13:11:43,41.71,2.64,21.35,349.79
2025-09-22 13:11:53,42.42,2.50,21.16,346.67
2025-09-22 13:12:03,41.94,2.58,21.39,350.46
2025-09-22 13:12:13,42.19,2.53,21.28,348.61
2025-09-22 13:12:23,41.78,3.08,21.08,345.39
2025-09-22 13:12:33,42.17,2.91,21.11,345.83
2025-09-22 13:12:43,42.15,3.00,21.07,345.22
2025-09-22 13:12:53,42.37,2.85,20.76,340.13
2025-09-22 13:13:03,43.02,2.94,20.71,339.31
2025-09-22 13:13:13,42.02,2.59,21.31,349.09
2025-09-22 13:13:23,42.04,3.98,20.40,334.25
2025-09-22 13:13:33,39.46,2.83,21.99,360.22
2025-09-22 13:13:43,41.91,2.83,21.26,348.27
2025-09-22 13:13:54,39.48,4.59,20.61,337.69
2025-09-22 13:14:04,41.77,2.56,21.34,349.70
2025-09-22 13:14:14,41.74,2.49,21.51,352.38
2025-09-22 13:14:24,42.10,2.93,21.14,346.38
2025-09-22 13:14:34,41.74,2.47,21.47,351.77
2025-09-22 13:14:44,42.15,3.60,20.85,341.55
2025-09-22 13:14:54,41.65,2.88,21.27,348.55
2025-09-22 13:15:04,41.76,2.84,21.17,346.92
2025-09-22 13:15:14,42.17,2.91,21.17,346.79
2025-09-22 13:15:24,40.88,3.31,21.27,348.45
2025-09-22 13:15:34,42.40,2.49,21.24,347.95
2025-09-22 13:15:44,42.40,2.92,21.04,344.66
2025-09-22 13:15:54,42.07,2.58,21.32,349.34
2025-09-22 13:16:04,39.71,4.15,20.84,341.42
2025-09-22 13:16:14,41.74,4.39,20.54,336.47
2025-09-22 13:16:24,42.29,2.93,21.06,344.99
2025-09-22 13:16:34,42.02,2.60,21.32,349.27
2025-09-22 13:16:44,42.40,2.85,21.04,344.66
2025-09-22 13:16:54,42.42,2.53,21.18,346.94
2025-09-22 13:17:04,43.60,2.83,20.53,336.33
2025-09-22 13:17:14,42.77,2.79,20.96,343.47
2025-09-22 13:17:24,42.50,2.46,21.22,347.74
2025-09-22 13:17:34,42.11,2.63,21.23,347.90
2025-09-22 13:17:44,42.22,2.68,21.03,344.51
2025-09-22 13:17:54,42.33,2.83,21.06,345.10
2025-09-22 13:18:04,42.15,2.57,21.22,347.60
2025-09-22 13:18:14,42.60,2.64,20.94,343.06
2025-09-22 13:18:24,42.03,3.13,21.02,344.42
2025-09-22 13:18:34,42.10,2.90,21.13,346.19
2025-09-22 13:18:44,39.26,2.57,21.84,357.79
2025-09-22 13:18:54,41.88,3.19,21.14,346.35
2025-09-22 13:19:04,42.29,2.42,21.33,349.48
2025-09-22 13:19:14,42.45,2.69,21.16,346.77
2025-09-22 13:19:24,41.95,2.80,21.16,346.62
2025-09-22 13:19:34,39.81,2.79,21.79,357.02
2025-09-22 13:19:44,36.11,3.43,22.35,366.26
2025-09-22 13:19:54,43.50,2.68,20.64,338.22
2025-09-22 13:20:04,40.94,3.03,21.35,349.78
2025-09-22 13:20:14,40.54,2.94,21.62,354.29
2025-09-22 13:20:24,42.03,2.81,21.23,347.89
2025-09-22 13:20:34,42.46,2.78,21.10,345.75
2025-09-22 13:20:45,41.96,2.71,21.15,346.54
2025-09-22 13:20:55,42.05,2.93,21.10,345.65
2025-09-22 13:21:05,41.70,2.73,21.35,349.83
2025-09-22 13:21:15,41.74,2.60,21.36,349.94
2025-09-22 13:21:25,42.10,2.69,21.27,348.47
2025-09-22 13:21:35,41.87,2.81,21.26,348.38
2025-09-22 13:21:45,39.41,3.22,21.59,353.76
2025-09-22 13:21:55,42.08,2.74,21.18,347.02
2025-09-22 13:22:05,42.05,2.54,21.35,349.75
2025-09-22 13:22:15,41.18,3.04,21.50,352.18
2025-09-22 13:22:25,42.43,2.81,21.05,344.91
2025-09-22 13:22:35,42.60,2.68,21.03,344.54
2025-09-22 13:22:45,42.01,2.53,21.29,348.74
2025-09-22 13:22:55,43.64,3.49,20.85,341.57
