시간,샘플링 속도(kS/s),블록 크기(samples),블록 시간(ms),블록 처리량 (blocks/s)
2025-09-22 16:10:35,1000000.0,16384,16.384,61.03515625
2025-09-22 16:10:45,450000.0,16384,36.40888888888889,27.4658203125
2025-09-22 16:10:55,450000.0,1024,2.2755555555555556,439.453125
