시간,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,yt0,yt1,yt2,yt3,LPF설정,R평균,출력샘플속도
2025-09-19 18:18:37.602,0.05128651484847069,327675.90625,327675.9375,0.0007295600953511894,327675.9375,0.0013216922525316477,327675.9375,0.0008538233232684433,5.1037797927856445,-6.4870734214782715,-6.297501564025879,-6.436193466186523,2500,4,100.0
2025-09-19 18:18:40.715,0.05117785930633545,327675.90625,327675.9375,0.0007544405525550246,327675.9375,0.0013026599772274494,327675.9375,0.000858450832311064,5.103715896606445,-6.480607509613037,-6.297983646392822,-6.433274269104004,2500,4,100.0
2025-09-19 18:18:43.828,0.05158699303865433,327675.90625,327675.9375,0.0007382479379884899,327675.9375,0.0013062544167041779,327675.9375,0.0008483953424729407,5.103468894958496,-6.482301235198975,-6.298995018005371,-6.435192108154297,2500,4,100.0
2025-09-19 18:18:46.941,0.0515652671456337,327675.90625,327675.9375,0.0007538395002484322,327675.9375,0.00129669439047575,327675.9375,0.0008520408882759511,5.103945255279541,-6.483717441558838,-6.29916524887085,-6.438878536224365,2500,4,100.0
2025-09-19 18:18:50.054,0.05134158208966255,327675.90625,327675.9375,0.0007693249499425292,327675.9375,0.0013053547590970993,327675.9375,0.000859828433021903,5.10339879989624,-6.482420444488525,-6.296653747558594,-6.4361748695373535,2500,4,100.0
2025-09-19 18:18:53.167,0.05137713998556137,327675.90625,327675.9375,0.0007591561879962683,327675.9375,0.0013087874976918101,327675.9375,0.0008521531708538532,5.103320121765137,-6.481017589569092,-6.296079635620117,-6.434665203094482,2500,4,100.0
2025-09-19 18:18:56.281,0.05158130079507828,327675.90625,327675.9375,0.0007279627025127411,327675.9375,0.0012873386731371284,327675.9375,0.0008526152232661843,5.1039042472839355,-6.483327388763428,-6.300363063812256,-6.438180446624756,2500,4,100.0
2025-09-19 18:18:59.393,0.05156505107879639,327675.90625,327675.9375,0.0007480520289391279,327675.9375,0.0013182468246668577,327675.9375,0.0008538513211533427,5.103016376495361,-6.481522560119629,-6.298806190490723,-6.436645984649658,2500,4,100.0
2025-09-19 18:19:02.506,0.051197752356529236,327675.90625,327675.9375,0.0007259617559611797,327675.9375,0.0013177715009078383,327675.9375,0.0008555530221201479,5.104250431060791,-6.4853715896606445,-6.2971367835998535,-6.4376044273376465,2500,4,100.0
2025-09-19 18:19:05.619,0.051066864281892776,327675.90625,327675.9375,0.0007621395634487271,327675.9375,0.0012928512878715992,327675.9375,0.000860228668898344,5.103480815887451,-6.481171131134033,-6.299139022827148,-6.433869361877441,2500,4,100.0
