시간,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,yt0,yt1,yt2,yt3,LRF설정,R평균,출력샘플속도
2025-09-19 10:08:05.959,2.4028632640838623,9.060441017150879,327675.9375,0.00024855509400367737,327675.9375,0.0012379767140373588,327675.9375,0.0008906239527277648,0.3783772885799408,-5.837053298950195,-5.586241245269775,-5.642961502075195,5000,4,100.0
2025-09-19 10:08:09.023,2.4027349948883057,9.060403823852539,327675.9375,0.0003338970709592104,327675.9375,0.0012574925785884261,327675.9375,0.0008989445632323623,0.3783857524394989,-5.811439514160156,-5.587826728820801,-5.643909454345703,5000,4,100.0
2025-09-19 10:08:12.036,2.4024550914764404,9.059761047363281,327675.9375,0.00025232593179680407,327675.9375,0.0012321488466113806,327675.9375,0.0008797100163064897,0.37838611006736755,-5.821943283081055,-5.591249942779541,-5.649319648742676,5000,4,100.0
2025-09-19 10:08:15.053,2.403125524520874,9.060813903808594,327675.9375,0.00029288121731951833,327675.9375,0.001271902467124164,327675.9375,0.0008952228236012161,0.37835872173309326,-5.818607330322266,-5.589896202087402,-5.645544528961182,5000,4,100.0
2025-09-19 10:08:18.115,2.4023609161376953,9.058988571166992,327675.9375,0.0002781237999442965,327675.9375,0.0012137166922912002,327675.9375,0.0008665280765853822,0.3783687949180603,-5.823785305023193,-5.5900492668151855,-5.648699760437012,5000,4,100.0
2025-09-19 10:08:21.130,2.402683973312378,9.061088562011719,327675.9375,0.00025407655630260706,327675.9375,0.0012212202418595552,327675.9375,0.0008542912546545267,0.37839046120643616,-5.841505527496338,-5.592845916748047,-5.652306079864502,5000,4,100.0
2025-09-19 10:08:24.193,2.4574005603790283,9.234138488769531,327675.9375,0.0002623662876430899,327675.9375,0.0011987700127065182,327675.9375,0.0008396937628276646,0.37740880250930786,-5.833034992218018,-5.594498634338379,-5.650838851928711,5000,4,100.0
2025-09-19 10:08:27.210,2.566281318664551,9.563840866088867,327675.9375,0.00020975260122213513,327675.9375,0.0012116761645302176,327675.9375,0.0008503413992002606,0.37511730194091797,-5.84196662902832,-5.594078063964844,-5.653116226196289,5000,4,100.0
2025-09-19 10:08:30.221,2.604182004928589,9.666508674621582,327675.9375,0.00022573718160856515,327675.9375,0.0012018261477351189,327675.9375,0.0007894859299995005,0.374017596244812,-5.834559917449951,-5.5912699699401855,-5.658295154571533,5000,4,100.0
2025-09-19 10:08:33.272,2.660569906234741,9.79101276397705,327675.9375,0.00025471276603639126,327675.9375,0.0012074790429323912,327675.9375,0.000856063503306359,0.3716490566730499,-5.8270792961120605,-5.593384265899658,-5.651280879974365,5000,4,100.0
