시간,데이터수집(ms),신호처리(ms),화면갱신(Hz),루프처리량(kS/s)
2025-09-19 14:31:53,42.45,2.61,21.11,345.79
2025-09-19 14:32:03,41.15,2.48,21.57,353.39
2025-09-19 14:32:13,42.62,2.73,20.98,343.76
2025-09-19 14:32:23,42.30,2.48,21.17,346.78
2025-09-19 14:32:33,42.94,3.55,20.56,336.91
2025-09-19 14:32:43,42.53,3.86,20.52,336.15
2025-09-19 14:32:53,42.72,2.75,20.99,343.87
2025-09-19 14:33:03,42.22,2.45,21.35,349.86
2025-09-19 14:33:13,42.29,2.67,21.13,346.12
2025-09-19 14:33:24,43.11,2.62,20.77,340.37
2025-09-19 14:33:34,42.47,2.48,21.19,347.13
2025-09-19 14:33:44,42.51,2.91,21.01,344.28
2025-09-19 14:33:54,42.53,2.52,21.09,345.53
2025-09-19 14:34:04,42.50,3.17,20.89,342.21
2025-09-19 14:34:14,41.50,2.83,21.34,349.63
2025-09-19 14:34:24,42.38,2.71,21.08,345.39
2025-09-19 14:34:34,40.43,2.49,21.68,355.17
2025-09-19 14:34:44,41.32,2.49,21.06,345.11
2025-09-19 14:34:54,42.29,2.82,21.15,346.56
2025-09-19 14:35:04,40.14,3.54,20.82,341.09
2025-09-19 14:35:14,43.84,3.91,19.96,327.03
2025-09-19 14:35:24,41.32,2.87,21.43,351.14
2025-09-19 14:35:34,42.38,2.70,21.12,346.09
2025-09-19 14:35:44,42.43,2.48,21.16,346.74
2025-09-19 14:35:54,42.68,2.85,20.94,343.11
2025-09-19 14:36:04,42.21,2.50,21.22,347.59
2025-09-19 14:36:14,42.87,3.02,20.78,340.49
2025-09-19 14:36:24,42.73,2.47,21.11,345.86
2025-09-19 14:36:34,42.73,2.85,20.96,343.42
2025-09-19 14:36:44,42.67,2.72,20.96,343.48
2025-09-19 14:36:54,42.31,3.08,21.03,344.52
2025-09-19 14:37:04,42.10,2.49,21.38,350.28
2025-09-19 14:37:14,41.97,2.82,21.29,348.78
2025-09-19 14:37:24,42.29,2.64,21.23,347.84
2025-09-19 14:37:34,41.40,3.27,21.21,347.50
2025-09-19 14:37:44,42.11,2.59,21.32,349.33
2025-09-19 14:37:54,40.72,2.83,21.33,349.45
2025-09-19 14:38:04,41.95,2.56,21.40,350.65
2025-09-19 14:38:14,42.45,2.97,20.99,343.93
2025-09-19 14:38:24,41.97,2.75,21.29,348.74
2025-09-19 14:38:34,42.11,2.64,21.29,348.88
2025-09-19 14:38:44,42.11,3.16,21.04,344.65
2025-09-19 14:38:54,41.50,3.01,21.31,349.07
2025-09-19 14:39:04,40.72,2.74,21.70,355.50
2025-09-19 14:39:14,41.65,2.97,21.28,348.68
2025-09-19 14:39:24,42.14,2.65,21.27,348.51
2025-09-19 14:39:34,41.99,2.77,21.27,348.56
2025-09-19 14:39:44,42.24,3.63,20.79,340.65
2025-09-19 14:39:54,38.83,2.88,21.72,355.81
2025-09-19 14:40:04,42.22,3.54,20.86,341.70
2025-09-19 14:40:14,42.07,2.91,21.17,346.92
2025-09-19 14:40:24,41.61,3.23,21.20,347.29
2025-09-19 14:40:34,42.11,3.02,21.13,346.12
2025-09-19 14:40:44,42.49,2.67,21.10,345.76
2025-09-19 14:40:54,41.92,3.78,20.71,339.28
2025-09-19 14:41:04,40.06,2.80,21.70,355.57
2025-09-19 14:41:14,42.79,3.51,20.52,336.25
2025-09-19 14:41:24,42.45,2.95,21.02,344.43
2025-09-19 14:41:34,41.76,2.74,21.36,349.92
2025-09-19 14:41:44,42.09,2.77,21.18,347.03
2025-09-19 14:41:54,42.04,4.45,20.38,333.84
2025-09-19 14:42:04,41.91,2.59,21.39,350.48
2025-09-19 14:42:14,42.06,2.79,21.20,347.30
2025-09-19 14:42:24,41.58,2.83,21.24,347.94
2025-09-19 14:42:34,41.82,2.85,21.20,347.27
2025-09-19 14:42:44,39.50,2.56,21.61,354.05
2025-09-19 14:42:54,42.71,2.51,21.10,345.72
2025-09-19 14:43:04,43.19,4.02,20.20,330.89
2025-09-19 14:43:14,42.09,2.63,21.27,348.43
2025-09-19 14:43:24,42.42,2.65,21.16,346.72
2025-09-19 14:43:34,42.22,2.51,21.34,349.69
2025-09-19 14:43:44,42.20,2.83,21.11,345.81
2025-09-19 14:43:54,41.82,2.56,21.41,350.79
2025-09-19 14:44:04,42.25,2.51,21.19,347.18
2025-09-19 14:44:14,42.17,2.71,21.23,347.87
2025-09-19 14:44:24,41.07,2.47,21.38,350.26
2025-09-19 14:44:34,42.23,3.01,21.08,345.36
2025-09-19 14:44:44,41.90,2.76,21.35,349.87
2025-09-19 14:44:54,41.77,2.59,21.44,351.31
2025-09-19 14:45:04,38.56,2.59,21.96,359.80
2025-09-19 14:45:14,42.29,2.51,21.29,348.82
2025-09-19 14:45:24,41.95,3.58,20.90,342.43
2025-09-19 14:45:34,42.43,2.51,21.20,347.35
2025-09-19 14:45:44,42.50,2.49,21.20,347.40
2025-09-19 14:45:54,42.66,3.25,20.80,340.82
2025-09-19 14:46:05,41.74,2.70,21.36,350.00
2025-09-19 14:46:15,39.23,2.52,21.81,357.40
2025-09-19 14:46:25,42.02,2.84,21.17,346.90
2025-09-19 14:46:35,42.00,2.50,21.40,350.60
2025-09-19 14:46:45,41.95,2.83,21.04,344.67
2025-09-19 14:46:55,43.30,3.77,20.16,330.29
2025-09-19 14:47:05,41.97,2.57,21.22,347.62
2025-09-19 14:47:15,42.24,2.85,21.08,345.31
2025-09-19 14:47:25,42.09,2.51,21.31,349.08
2025-09-19 14:47:35,42.09,2.49,21.29,348.74
2025-09-19 14:47:45,42.47,2.58,21.15,346.49
2025-09-19 14:47:55,42.06,2.75,21.19,347.21
2025-09-19 14:48:05,42.40,2.69,21.14,346.36
2025-09-19 14:48:15,42.10,2.71,21.29,348.75
2025-09-19 14:48:25,42.42,2.62,21.16,346.75
2025-09-19 14:48:35,42.17,2.57,21.31,349.08
2025-09-19 14:48:45,41.86,2.56,21.45,351.45
2025-09-19 14:48:55,42.62,2.81,20.99,343.96
2025-09-19 14:49:05,41.93,2.50,21.35,349.74
2025-09-19 14:49:15,42.23,2.55,21.29,348.80
2025-09-19 14:49:25,42.05,2.53,21.30,349.03
2025-09-19 14:49:35,42.20,2.66,21.22,347.67
2025-09-19 14:49:45,42.42,2.59,21.17,346.85
2025-09-19 14:49:55,41.42,2.63,21.44,351.21
2025-09-19 14:50:05,41.93,2.55,21.39,350.43
2025-09-19 14:50:15,42.34,2.84,21.10,345.69
2025-09-19 14:50:25,42.35,2.50,21.21,347.49
2025-09-19 14:50:35,38.51,2.51,22.08,361.81
2025-09-19 14:50:45,42.51,2.55,21.16,346.76
2025-09-19 14:50:55,42.50,2.47,21.20,347.31
2025-09-19 14:51:05,42.44,2.53,21.14,346.35
2025-09-19 14:51:15,40.63,2.66,21.79,357.00
2025-09-19 14:51:25,41.58,2.76,21.35,349.86
2025-09-19 14:51:35,41.85,2.67,21.29,348.83
2025-09-19 14:51:45,41.73,2.91,21.32,349.38
2025-09-19 14:51:55,39.49,2.79,21.75,356.39
2025-09-19 14:52:05,42.13,2.52,21.32,349.23
2025-09-19 14:52:15,42.55,2.55,21.15,346.58
2025-09-19 14:52:25,41.25,2.59,21.42,351.03
2025-09-19 14:52:35,42.20,2.68,21.13,346.12
2025-09-19 14:52:45,41.84,2.89,21.20,347.32
2025-09-19 14:52:55,42.41,2.56,21.11,345.94
2025-09-19 14:53:05,38.69,2.57,21.81,357.38
2025-09-19 14:53:15,42.04,2.61,21.25,348.19
2025-09-19 14:53:25,42.52,2.59,21.05,344.93
2025-09-19 14:53:35,42.28,2.66,21.18,347.09
2025-09-19 14:53:45,42.35,2.53,21.18,347.08
2025-09-19 14:53:55,42.56,2.52,21.17,346.91
2025-09-19 14:54:05,42.27,2.84,21.14,346.36
2025-09-19 14:54:15,42.36,2.61,21.19,347.16
2025-09-19 14:54:25,42.27,2.48,21.24,348.04
2025-09-19 14:54:35,42.55,2.81,20.99,343.88
2025-09-19 14:54:45,42.36,2.59,21.15,346.51
2025-09-19 14:54:55,42.42,2.53,21.15,346.47
2025-09-19 14:55:05,42.29,2.60,21.18,347.09
2025-09-19 14:55:15,41.89,2.77,21.24,347.95
2025-09-19 14:55:25,42.33,2.53,21.25,348.23
2025-09-19 14:55:35,41.92,2.78,21.04,344.66
2025-09-19 14:55:45,42.29,2.54,21.27,348.55
2025-09-19 14:55:55,42.36,2.88,21.10,345.73
2025-09-19 14:56:05,42.47,2.55,21.20,347.29
2025-09-19 14:56:15,41.99,2.53,21.40,350.65
2025-09-19 14:56:25,42.30,2.45,21.31,349.08
2025-09-19 14:56:35,41.59,2.67,21.33,349.54
2025-09-19 14:56:45,42.35,2.80,21.12,345.99
2025-09-19 14:56:55,42.87,2.60,20.91,342.54
2025-09-19 14:57:05,42.23,2.63,21.13,346.16
2025-09-19 14:57:15,41.86,2.52,21.38,350.26
2025-09-19 14:57:25,42.17,2.68,21.16,346.75
2025-09-19 14:57:35,41.93,2.75,21.24,348.00
2025-09-19 14:57:45,42.19,2.51,21.33,349.45
2025-09-19 14:57:55,42.12,2.51,21.28,348.57
2025-09-19 14:58:05,42.47,2.62,21.17,346.81
2025-09-19 14:58:15,42.26,2.64,21.14,346.40
2025-09-19 14:58:25,42.17,2.89,21.08,345.42
2025-09-19 14:58:35,41.94,2.61,21.38,350.33
2025-09-19 14:58:45,41.80,2.79,21.26,348.24
2025-09-19 14:58:55,42.31,3.44,20.82,341.10
2025-09-19 14:59:05,42.51,4.21,20.39,334.01
2025-09-19 14:59:15,42.03,2.96,21.13,346.21
2025-09-19 14:59:26,41.45,2.60,21.34,349.57
2025-09-19 14:59:36,38.78,2.82,21.83,357.72
2025-09-19 14:59:46,41.85,2.59,21.37,350.06
2025-09-19 14:59:56,42.66,2.97,20.93,342.85
2025-09-19 15:00:06,42.24,2.64,21.19,347.14
2025-09-19 15:00:16,42.19,2.60,21.29,348.80
2025-09-19 15:00:26,42.47,2.47,21.22,347.61
2025-09-19 15:00:36,42.08,2.90,21.11,345.94
2025-09-19 15:00:46,43.80,2.74,21.14,346.38
