시간,데이터수집(ms),신호처리(ms),화면갱신(Hz),루프처리량(kS/s)
2025-09-19 18:55:14,158.92,2.64,6.11,100.04
2025-09-19 18:55:24,158.75,2.87,6.10,99.90
2025-09-19 18:55:34,158.71,2.67,6.11,100.07
2025-09-19 18:55:44,158.86,2.72,6.10,100.02
2025-09-19 18:55:55,158.91,2.68,6.10,99.93
2025-09-19 18:56:05,158.60,2.64,6.12,100.25
2025-09-19 18:56:15,158.98,2.66,6.10,99.97
2025-09-19 18:56:25,159.39,2.75,6.09,99.70
2025-09-19 18:56:35,158.90,2.69,6.11,100.03
2025-09-19 18:56:45,158.83,2.72,6.11,100.04
2025-09-19 18:56:56,158.97,2.71,6.09,99.85
2025-09-19 18:57:06,158.99,2.87,6.09,99.86
2025-09-19 18:57:16,158.61,2.62,6.11,100.16
2025-09-19 18:57:26,158.85,2.70,6.11,100.04
2025-09-19 18:57:36,158.58,2.72,6.11,100.14
2025-09-19 18:57:46,159.12,2.76,6.09,99.85
2025-09-19 18:57:57,158.41,2.63,6.12,100.32
2025-09-19 18:58:07,159.02,2.76,6.10,99.88
2025-09-19 18:58:17,158.36,2.79,6.11,100.04
2025-09-19 18:58:27,159.15,2.75,6.09,99.85
2025-09-19 18:58:37,158.71,2.77,6.11,100.10
2025-09-19 18:58:47,158.81,2.57,6.11,100.05
2025-09-19 18:58:57,158.72,2.68,6.11,100.12
2025-09-19 18:59:08,158.99,2.67,6.10,99.99
2025-09-19 18:59:18,158.84,2.74,6.10,99.93
2025-09-19 18:59:28,158.80,2.62,6.11,100.05
2025-09-19 18:59:38,159.19,3.04,6.08,99.58
2025-09-19 18:59:48,158.77,2.64,6.11,100.09
2025-09-19 18:59:58,158.99,2.73,6.10,99.95
2025-09-19 19:00:09,158.59,2.73,6.10,99.99
2025-09-19 19:00:19,159.05,4.05,6.05,99.11
2025-09-19 19:00:29,158.78,2.65,6.11,100.11
2025-09-19 19:00:39,160.08,2.78,6.05,99.17
2025-09-19 19:00:49,159.09,2.73,6.10,99.86
2025-09-19 19:00:59,158.73,2.69,6.10,100.00
2025-09-19 19:01:10,159.18,2.70,6.09,99.82
2025-09-19 19:01:20,159.21,2.70,6.09,99.80
2025-09-19 19:01:30,158.26,2.65,6.11,100.14
2025-09-19 19:01:40,154.03,4.50,6.14,100.65
2025-09-19 19:01:50,155.98,2.58,6.21,101.73
2025-09-19 19:02:00,158.73,2.76,6.10,99.97
2025-09-19 19:02:10,158.69,2.70,6.11,100.12
2025-09-19 19:02:21,157.79,2.78,6.14,100.59
2025-09-19 19:02:31,158.92,2.64,6.10,99.96
2025-09-19 19:02:41,159.06,3.09,6.08,99.63
2025-09-19 19:02:51,158.69,2.65,6.11,100.05
2025-09-19 19:03:01,158.69,2.79,6.11,100.06
2025-09-19 19:03:11,158.95,3.40,6.07,99.52
2025-09-19 19:03:22,158.65,2.68,6.09,99.81
2025-09-19 19:03:32,158.52,2.68,6.12,100.25
2025-09-19 19:03:42,158.79,2.86,6.10,99.93
2025-09-19 19:03:52,158.86,2.72,6.10,99.94
2025-09-19 19:04:02,159.00,2.69,6.10,99.96
2025-09-19 19:04:12,158.74,2.83,6.10,99.88
2025-09-19 19:04:23,158.79,3.25,6.09,99.78
2025-09-19 19:04:33,159.68,2.83,6.07,99.46
2025-09-19 19:04:43,158.07,2.62,6.12,100.24
2025-09-19 19:04:53,159.11,2.70,6.10,99.90
2025-09-19 19:05:03,158.90,2.55,6.11,100.10
2025-09-19 19:05:13,158.49,2.61,6.13,100.35
2025-09-19 19:05:23,158.90,2.63,6.11,100.06
2025-09-19 19:05:34,158.82,2.88,6.10,99.88
2025-09-19 19:05:44,155.53,2.78,6.16,100.86
2025-09-19 19:05:54,159.17,2.84,6.09,99.77
2025-09-19 19:06:04,159.01,2.73,6.10,99.93
2025-09-19 19:06:14,158.91,2.67,6.10,99.95
2025-09-19 19:06:24,158.47,2.71,6.12,100.30
2025-09-19 19:06:35,159.04,2.65,6.10,99.97
2025-09-19 19:06:45,158.90,2.74,6.10,99.93
2025-09-19 19:06:55,158.69,2.61,6.11,100.11
2025-09-19 19:07:05,157.63,2.68,6.13,100.50
2025-09-19 19:07:15,159.31,2.69,6.08,99.54
2025-09-19 19:07:25,158.81,2.74,6.11,100.07
2025-09-19 19:07:36,158.95,2.73,6.10,99.97
2025-09-19 19:07:46,159.13,2.70,6.10,99.87
2025-09-19 19:07:56,158.51,2.63,6.11,100.05
2025-09-19 19:08:06,158.83,2.66,6.11,100.09
2025-09-19 19:08:16,159.08,2.67,6.10,99.92
2025-09-19 19:08:26,159.14,2.66,6.10,99.91
2025-09-19 19:08:36,158.46,2.71,6.12,100.24
2025-09-19 19:08:47,158.85,2.73,6.10,100.01
2025-09-19 19:08:57,158.93,2.72,6.10,100.01
2025-09-19 19:09:07,158.87,2.62,6.10,100.02
2025-09-19 19:09:17,159.22,2.64,6.10,99.90
2025-09-19 19:09:27,158.97,2.71,6.10,99.97
2025-09-19 19:09:37,159.00,2.63,6.10,99.96
2025-09-19 19:09:48,159.08,2.68,6.10,99.90
2025-09-19 19:09:58,158.71,2.70,6.11,100.10
2025-09-19 19:10:08,158.65,2.74,6.11,100.09
2025-09-19 19:10:18,158.86,2.73,6.10,99.96
2025-09-19 19:10:28,159.61,4.08,6.02,98.70
2025-09-19 19:10:38,158.50,2.73,6.12,100.20
2025-09-19 19:10:49,160.07,3.10,6.05,99.04
2025-09-19 19:10:59,159.19,2.67,6.09,99.81
2025-09-19 19:11:09,158.11,2.65,6.11,100.18
2025-09-19 19:11:19,158.53,2.88,6.11,100.06
2025-09-19 19:11:29,155.20,3.05,6.16,100.86
2025-09-19 19:11:39,158.85,2.65,6.10,99.97
2025-09-19 19:11:49,160.30,2.78,6.05,99.08
2025-09-19 19:12:00,159.03,2.66,6.10,99.91
2025-09-19 19:12:10,159.04,2.76,6.10,99.88
2025-09-19 19:12:20,159.01,2.70,6.09,99.82
2025-09-19 19:12:30,157.43,2.66,6.16,100.92
2025-09-19 19:12:40,158.82,2.62,6.11,100.08
2025-09-19 19:12:50,158.79,2.68,6.11,100.04
2025-09-19 19:13:01,158.72,2.71,6.11,100.05
2025-09-19 19:13:11,158.88,2.64,6.10,100.00
2025-09-19 19:13:21,159.20,2.67,6.09,99.83
2025-09-19 19:13:31,158.96,2.67,6.10,99.96
2025-09-19 19:13:41,159.36,2.73,6.09,99.73
2025-09-19 19:13:51,159.15,2.66,6.10,99.87
2025-09-19 19:14:02,158.96,2.61,6.11,100.05
2025-09-19 19:14:12,159.11,3.00,6.09,99.72
2025-09-19 19:14:22,160.16,2.80,6.04,98.98
2025-09-19 19:14:32,159.21,2.80,6.09,99.78
2025-09-19 19:14:42,159.17,2.60,6.10,99.89
2025-09-19 19:14:52,159.09,2.63,6.10,99.89
2025-09-19 19:15:03,159.01,2.85,6.09,99.80
2025-09-19 19:15:13,158.71,2.68,6.11,100.13
2025-09-19 19:15:23,159.12,3.11,6.08,99.60
2025-09-19 19:15:33,158.47,2.65,6.11,100.10
2025-09-19 19:15:43,158.83,2.69,6.10,100.01
2025-09-19 19:15:53,158.69,2.60,6.11,100.09
2025-09-19 19:16:03,158.63,2.66,6.12,100.19
2025-09-19 19:16:14,159.09,2.62,6.10,99.94
2025-09-19 19:16:24,159.10,2.58,6.10,99.90
2025-09-19 19:16:34,155.80,4.47,6.07,99.42
2025-09-19 19:16:44,159.28,2.66,6.09,99.84
2025-09-19 19:16:54,156.24,2.83,6.13,100.36
2025-09-19 19:17:04,158.19,2.90,6.11,100.19
2025-09-19 19:17:15,159.08,2.61,6.10,100.00
2025-09-19 19:17:25,159.48,2.66,6.09,99.70
2025-09-19 19:17:35,158.43,2.71,6.10,100.02
2025-09-19 19:17:45,158.75,2.58,6.11,100.11
2025-09-19 19:17:55,158.92,2.62,6.11,100.09
2025-09-19 19:18:05,158.95,2.59,6.11,100.09
2025-09-19 19:18:16,159.20,2.60,6.10,99.95
2025-09-19 19:18:26,159.20,2.66,6.10,99.90
2025-09-19 19:18:36,158.11,2.71,6.13,100.52
2025-09-19 19:18:46,158.52,2.73,6.12,100.27
2025-09-19 19:18:56,158.51,2.62,6.12,100.22
2025-09-19 19:19:06,158.90,2.70,6.10,99.90
2025-09-19 19:19:16,158.61,2.72,6.11,100.17
2025-09-19 19:19:27,158.81,2.69,6.11,100.05
2025-09-19 19:19:37,159.04,2.76,6.10,99.88
2025-09-19 19:19:47,158.77,2.63,6.11,100.12
2025-09-19 19:19:57,158.64,2.68,6.11,100.12
2025-09-19 19:20:07,159.50,2.70,6.08,99.65
2025-09-19 19:20:17,158.34,2.67,6.12,100.32
2025-09-19 19:20:28,159.18,2.72,6.09,99.84
2025-09-19 19:20:38,158.59,2.78,6.11,100.05
2025-09-19 19:20:48,158.59,2.68,6.10,99.93
2025-09-19 19:20:58,159.11,2.66,6.10,99.92
2025-09-19 19:21:08,159.27,2.77,6.09,99.75
2025-09-19 19:21:18,158.71,2.64,6.11,100.11
2025-09-19 19:21:29,158.93,2.75,6.10,99.96
2025-09-19 19:21:39,159.16,3.01,6.08,99.63
2025-09-19 19:21:49,158.81,2.65,6.11,100.10
2025-09-19 19:21:59,158.77,2.69,6.11,100.09
2025-09-19 19:22:09,159.35,2.74,6.09,99.73
2025-09-19 19:22:19,158.55,2.71,6.12,100.22
2025-09-19 19:22:29,158.98,2.58,6.11,100.03
2025-09-19 19:22:40,159.04,2.73,6.09,99.86
2025-09-19 19:22:50,158.37,2.66,6.12,100.35
2025-09-19 19:23:00,158.85,2.77,6.10,99.95
2025-09-19 19:23:10,159.24,3.25,6.07,99.45
2025-09-19 19:23:20,158.86,2.75,6.10,99.97
2025-09-19 19:23:30,158.64,2.82,6.11,100.08
2025-09-19 19:23:41,158.99,2.73,6.10,99.87
