시간,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,yt0,yt1,yt2,yt3,LPF설정,R평균,출력샘플속도
2025-09-19 15:05:45.327,1.3435609340667725,2.2054388523101807,327675.9375,0.0002898469101637602,327675.9375,0.001204408355988562,327675.9375,0.00082270527491346,0.14382144808769226,-5.815117359161377,-5.594614505767822,-5.654414176940918,2500,4,100.0
2025-09-19 15:05:48.357,1.3436684608459473,2.205812692642212,327675.9375,0.0002887570590246469,327675.9375,0.0011934095527976751,327675.9375,0.000859858701005578,0.14385861158370972,-5.81650447845459,-5.594705104827881,-5.651773452758789,2500,4,100.0
2025-09-19 15:05:51.388,1.3437340259552002,2.205920934677124,327675.9375,0.00031736955861561,327675.9375,0.0012023125309497118,327675.9375,0.0008821144001558423,0.14383988082408905,-5.805718421936035,-5.59354829788208,-5.650996685028076,2500.0,4,100.0
2025-09-19 15:05:54.422,1.344119668006897,2.2061800956726074,327675.9375,0.00032330540125258267,327675.9375,0.0012100873282179236,327675.9375,0.0008533464279025793,0.14382526278495789,-5.802305698394775,-5.590122699737549,-5.649106025695801,2500.0,4,100.0
2025-09-19 15:05:57.458,1.3441064357757568,2.2062039375305176,327675.9375,0.00031605575350113213,327675.9375,0.0012127580121159554,327675.9375,0.0008443858241662383,0.14383071660995483,-5.7995758056640625,-5.590473651885986,-5.651378631591797,2500.0,4,100.0
2025-09-19 15:06:00.493,1.3440086841583252,2.206112861633301,327675.9375,0.00030985628836788237,327675.9375,0.001206575077958405,327675.9375,0.0008526359451934695,0.14383438229560852,-5.8029327392578125,-5.592269420623779,-5.651473045349121,2500.0,4,100.0
2025-09-19 15:06:03.531,1.3435945510864258,2.205681562423706,327675.9375,0.0003012614033650607,327675.9375,0.0011943101417273283,327675.9375,0.0008457109797745943,0.14383743703365326,-5.808385372161865,-5.596126079559326,-5.654075622558594,2500.0,4,100.0
2025-09-19 15:06:06.561,1.343902349472046,2.2061095237731934,327675.9375,0.00028289022156968713,327675.9375,0.001208274275995791,327675.9375,0.0008651789976283908,0.1438564658164978,-5.808524131774902,-5.5918450355529785,-5.648957252502441,2500.0,4,100.0
2025-09-19 15:06:09.592,1.343796730041504,2.2059805393218994,327675.9375,0.0003218925266992301,327675.9375,0.0012136927107349038,327675.9375,0.0008880602545104921,0.14384694397449493,-5.800088405609131,-5.589960098266602,-5.645134449005127,2500.0,4,100.0
2025-09-19 15:06:12.620,1.3434242010116577,2.2053749561309814,327675.9375,0.0003133817226625979,327675.9375,0.0012105449568480253,327675.9375,0.0008924159919843078,0.14384044706821442,-5.797243595123291,-5.592983245849609,-5.6471476554870605,2500.0,4,100.0
2025-09-19 15:06:15.665,1.3438997268676758,2.206000328063965,327675.9375,0.0003190168063156307,327675.9375,0.0011753067374229431,327675.9375,0.0008502497221343219,0.14382992684841156,-5.803663730621338,-5.594913482666016,-5.651110649108887,2500.0,4,100.0
2025-09-19 15:06:18.667,1.343647837638855,2.2054760456085205,327675.9375,0.00027153996052220464,327675.9375,0.0011821584776043892,327675.9375,0.0008386284462176263,0.1438300758600235,-5.823721408843994,-5.595320224761963,-5.649227142333984,2500.0,4,100.0
2025-09-19 15:06:21.711,1.3433523178100586,2.2052271366119385,327675.9375,0.00032095142523758113,327675.9375,0.001239960198290646,327675.9375,0.0008787231054157019,0.14383815228939056,-5.802302837371826,-5.591166019439697,-5.645655155181885,2500.0,4,100.0
2025-09-19 15:06:24.713,1.3437319993972778,2.2056124210357666,327675.9375,0.0003291185712441802,327675.9375,0.0012436923570930958,327675.9375,0.0008789867861196399,0.1438249796628952,-5.8038225173950195,-5.5904951095581055,-5.647236347198486,2500.0,4,100.0
