시간,샘플링 속도(kS/s),블록 크기(samples),블록 시간(ms),블록 처리량(blocks/s),실제 처리량(kS/s/ch)
2025-09-26 01:48:01,1000.0,16384,47.14345932006836,21.21185026348529,43.441869339617874
2025-09-26 01:48:11,1000.0,16384,44.52967643737793,22.456933892306623,45.99180061144396
2025-09-26 01:48:21,1000.0,16384,48.22111129760742,20.737804938344855,42.47102451373026
2025-09-26 01:48:31,1000.0,16384,49.96085166931152,20.015671602617022,40.99209544215966
2025-09-26 01:48:41,1000.0,8192,22.828102111816406,43.80565651501859,44.856992271379035
2025-09-26 01:48:51,1000.0,8192,29.380321502685547,34.036387243366065,34.85326053720685
2025-09-26 01:49:01,1000.0,8192,29.12449836730957,34.33535532143062,35.15940384914495
2025-09-26 01:49:11,1000.0,8192,24.42622184753418,40.939610155098535,41.9221607988209
2025-09-26 01:49:21,1000.0,8192,23.47111701965332,42.60555640205191,43.628089755701154
2025-09-26 01:49:31,1000.0,8192,27.443647384643555,36.43830522904776,37.3128245545449
2025-09-26 01:49:41,1000.0,8192,30.942440032958984,32.318071843553035,33.09370556779831
2025-09-26 01:49:51,1000.0,8192,88.63353729248047,11.282411043802924,11.553188908854194
2025-09-26 01:50:01,1000.0,16384,51.375627517700195,19.464482446574007,39.86326005058356
2025-09-26 01:50:11,1000.0,16384,60.254573822021484,16.59625048471467,33.989120992695646
2025-09-26 01:50:22,1000.0,16384,47.20568656921387,21.183888482032376,43.38460361120231
2025-09-26 01:50:32,1000.0,16384,43.961524963378906,22.747163589821465,46.58619103195436
2025-09-26 01:50:42,1000.0,16384,47.67441749572754,20.97561024399758,42.95804977970704
2025-09-26 01:50:52,1000.0,16384,54.07238006591797,18.493730048148997,37.87515913860915
2025-09-26 01:51:02,1000.0,16384,52.010536193847656,19.226873498725634,39.3766369253901
2025-09-26 01:51:12,1000.0,16384,54.7642707824707,18.260080627606683,37.39664512533849
