시간,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,yt0,yt1,yt2,yt3,LPF설정,R평균,출력샘플속도(S/s)
2025-09-26 00:00:14.466,-3.100862886640243e-05,0.0003190740826539695,-0.00029381143394857645,1.204154614242725e-05,-7.575796189485118e-05,-6.899607251398265e-05,-9.898332791635767e-05,-0.00016588671132922173,-0.05062045156955719,0.06936932355165482,0.0020301956683397293,-0.011212477460503578,2500,4,10.0
