시간,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,Ravg0,Ravg1,Ravg2,Ravg3,yt0,yt1,yt2,yt3
2025-09-26 10:49:17.227,327664.0,327664.03125,0.6221301555633545,327664.03125,0.23036451637744904,327664.03125,0.9181223511695862,0.013032928109169006,-1.2942985703801764e-08,-1.4303868535560285,-1.538253269377291,0.4619646147056161,-2.5885971144390396e-09,-0.2860773801803589,-0.3076506555080414,0.0923929214477539
2025-09-26 10:49:20.390,327664.0625,327664.09375,0.6298019289970398,327664.09375,0.23496569693088531,327664.09375,0.9788523316383362,0.006570090539753437,-1.2942985703801764e-08,-1.429056211240417,-1.5361060800769382,0.5432864713990809,-2.5885971144390396e-09,-0.28581124544143677,-0.3072212040424347,0.10865729302167892
2025-09-26 10:49:23.548,327664.375,327664.40625,0.6392284035682678,327664.40625,0.23975151777267456,327664.40625,1.0436004400253296,302660.25,-1.2942985703801764e-08,-1.427443308326225,-1.5339169555079037,-1.3656052504972425,-2.5885971144390396e-09,-0.28548866510391235,-0.30678337812423706,-0.27312105894088745
2025-09-26 10:49:26.709,327663.9375,327664.0,0.6449317336082458,0.027728654444217682,0.24306781589984894,327664.0,1.1087158918380737,327664.0,-1.9414479327164618e-08,0.3416462456565711,-1.532425302469331,-1.3676521057843805,-3.882895782680862e-09,0.06832925230264664,-0.30648505687713623,-0.27353042364120483
2025-09-26 10:49:29.872,327663.90625,327664.0,0.6510118842124939,0.06342974305152893,0.24626736342906952,327664.0,1.179192066192627,327664.0,-3.235746348804244e-08,0.2528240072997825,-1.5310055088788193,-1.3609609971486998,-6.4714926750752966e-09,0.050564803183078766,-0.30620110034942627,-0.27219220995903015
2025-09-26 10:49:33.027,327663.8125,327663.90625,0.6547610759735107,0.10468989610671997,0.24962593615055084,327663.90625,1.254941701889038,327663.90625,-3.235746348804244e-08,0.19904452321202998,-1.5295347717026504,-1.3542012389250297,-6.4714926750752966e-09,0.03980890288949013,-0.3059069514274597,-0.27084025740623474
2025-09-26 10:49:36.191,327664.375,327664.46875,0.6570408344268799,0.15185017883777618,0.2528785169124603,327664.46875,1.3327763080596924,327664.46875,-3.235746348804244e-08,0.15904426949178957,-1.5281293707105257,-1.3476680346961118,-6.4714926750752966e-09,0.03180885314941406,-0.30562588572502136,-0.26953360438346863
2025-09-26 10:49:39.397,327661.78125,327661.875,0.6605751514434814,0.20560526847839355,0.256059855222702,327661.875,1.4134896993637085,327661.875,-3.235746348804244e-08,0.12672198812054428,-1.5267710821807465,-1.3412833123814873,-6.4714926750752966e-09,0.025344397872686386,-0.30535420775413513,-0.26825666427612305
2025-09-26 10:49:42.557,327664.03125,327664.09375,0.6639387011528015,0.26609471440315247,0.2584262788295746,327664.09375,1.4997656345367432,327664.09375,-1.9414479327164618e-08,0.09927293443063191,-1.525773022786133,-1.334851374060644,-3.882895782680862e-09,0.019854586571455002,-0.30515459179878235,-0.26697027683258057
2025-09-26 10:49:45.720,327664.375,327664.40625,0.6646644473075867,0.3345889449119568,0.26078900694847107,327664.40625,1.5921621322631836,327664.40625,-1.2942985703801764e-08,0.07452271944048539,-1.5247850071472282,-1.3283605192759005,-2.5885971144390396e-09,0.01490454375743866,-0.30495700240135193,-0.26567211747169495
2025-09-26 10:49:48.903,325228.6875,325228.96875,0.6632764339447021,0.40812596678733826,0.2607274353504181,325228.96875,1.675718069076538,325228.96875,-3.8828969763381655e-07,0.21090033553234655,-6.096002649228316,-5.2879880938212,-7.765793696989931e-08,0.04218006879091263,-1.2192004919052124,-1.0575976371765137
2025-09-26 10:49:52.066,325228.1875,325228.5,0.664693295955658,0.49444860219955444,0.2619915306568146,325228.5,1.7796357870101929,325228.5,-4.141756906423553e-07,0.12850013411351816,-6.093901536951575,-5.2618573477829935,-8.28351360837587e-08,0.025700027123093605,-1.218780279159546,-1.0523715019226074
2025-09-26 10:49:55.232,325228.21875,325228.53125,0.666053831577301,0.5918846726417542,0.26299676299095154,325228.53125,1.8888565301895142,325228.53125,-4.141756906423553e-07,0.05127224685401226,-6.092238208171093,-5.2359896031829365,-8.28351360837587e-08,0.010254449211061,-1.2184476852416992,-1.047197937965393
2025-09-26 10:49:58.398,325228.15625,325228.46875,0.6666420102119446,0.7014595866203308,0.26366332173347473,325228.46875,2.0040066242218018,325228.46875,-4.141756906423553e-07,-0.02210997241542302,-6.091138986412278,-5.210289599657605,-8.28351360837587e-08,-0.0044219945557415485,-1.218227744102478,-1.0420578718185425
2025-09-26 10:50:01.700,324820.0625,324820.46875,0.6658821702003479,0.8286623954772949,0.2631787657737732,324820.46875,2.1310482025146484,324820.46875,-1.0872113607436648e-07,-0.01899604509497654,-1.218278492362817,-1.0366100211648481,-1.08721138758483e-07,-0.018996044993400574,-1.2182785272598267,-1.0366100072860718
2025-09-26 10:50:04.858,325228.59375,325228.875,0.667067289352417,0.9682121872901917,0.2624507248401642,325228.9375,2.2629289627075195,325228.9375,-7.765793952676331e-08,-0.03236018360606199,-1.2186283049843298,-1.0315036515098255,-7.765793696989931e-08,-0.03236018493771553,-1.2186282873153687,-1.031503677368164
