시간,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,Ravg0,Ravg1,Ravg2,Ravg3,yt0,yt1,yt2,yt3
2025-09-26 01:37:03.312,0.0003097696171607822,0.014000115916132927,327664.03125,0.0006482366006821394,327664.03125,0.0011804791865870357,327664.03125,0.000840935274027288,-0.41377319931440176,2.175923760628868,2.110842708688536,2.1476666376088396,-0.08275464177131653,0.4351847469806671,0.4221685528755188,0.42953333258628845
2025-09-26 01:37:06.493,0.00030983498436398804,0.014189967885613441,327664.09375,0.0006495249690487981,327664.09375,0.0011754909064620733,327664.09375,0.0008367897244170308,-0.4152127438987429,2.1757081822846844,2.1113024434859304,2.148203201960213,-0.08304254710674286,0.4351416230201721,0.42226049304008484,0.42964065074920654
2025-09-26 01:37:09.653,0.00031330413185060024,0.014150667935609818,327664.40625,0.0006481799064204097,327664.40625,0.0011806119000539184,327664.40625,0.0008458958473056555,-0.4137027118226616,2.175933493752957,2.1108304905114883,2.147028186086152,-0.08274054527282715,0.4351866841316223,0.422166109085083,0.4294056296348572
2025-09-26 01:37:12.821,0.00030764975235797465,0.01430335734039545,327664.0,0.0006444750470109284,327664.0,0.0011777272447943687,327664.0,0.0008358905906789005,-0.4168453460348277,2.1765555853436656,2.111095977002596,2.148319792361534,-0.08336906880140305,0.43531110882759094,0.4222191870212555,0.4296639561653137
2025-09-26 01:37:15.984,0.0003172662982251495,0.014481804333627224,327664.0,0.0006499207229353487,327664.0,0.001185961882583797,327664.0,0.0008371841395273805,-0.4148496931930303,2.1756421212935275,2.110339485464361,2.1481518441990626,-0.08296994119882584,0.43512842059135437,0.42206791043281555,0.4296303689479828
2025-09-26 01:37:19.144,0.00030540526495315135,0.014267018996179104,327663.90625,0.0006441508303396404,327663.90625,0.0011821683729067445,327663.90625,0.0008471719338558614,-0.41736417849790064,2.176610256508761,2.1106873928786056,2.146864172590865,-0.0834728330373764,0.4353220462799072,0.42213746905326843,0.4293728470802307
2025-09-26 01:37:22.307,0.0003108179662376642,0.013614696450531483,327664.46875,0.0006417219410650432,327664.46875,0.0011771601857617497,327664.46875,0.0008432955946773291,-0.4103754588844247,2.1770207044224708,2.1111483702024794,2.1473624257091224,-0.0820750892162323,0.4354041516780853,0.42222967743873596,0.4294724762439728
2025-09-26 01:37:25.511,0.00031479974859394133,0.013268094509840012,327661.875,0.0006452262168750167,327661.875,0.0011849694419652224,327661.875,0.0008351581636816263,-0.40619355481607683,2.1764284334672688,2.1104297757218675,2.1484142243739717,-0.08123870939016342,0.43528568744659424,0.4220859408378601,0.4296828508377075
2025-09-26 01:37:28.671,0.00031754517112858593,0.013420808129012585,327664.09375,0.0006457120762206614,327664.09375,0.0011839244980365038,327664.09375,0.0008363659726455808,-0.4064932884432744,2.1763474621583585,2.110526278611771,2.148258080213055,-0.08129865676164627,0.4352695047855377,0.42210525274276733,0.4296516180038452
2025-09-26 01:37:31.827,0.0003079986199736595,0.013308079913258553,327664.40625,0.0006493549444712698,327664.40625,0.0011824284447357059,327664.40625,0.000840240390971303,-0.4088916492942534,2.1757367603937117,2.1106635777877494,2.1477565136908527,-0.08177833259105682,0.43514734506607056,0.4221327006816864,0.42955130338668823
2025-09-26 01:37:34.984,0.0003122852649539709,0.013146983459591866,327663.9375,0.0006496431888081133,327663.9375,0.0011862283572554588,327663.9375,0.0008464338025078177,-0.40606865501892436,2.17568850894876,2.1103150491102656,2.146959018778796,-0.08121372759342194,0.43513768911361694,0.42206302285194397,0.4293918013572693
2025-09-26 01:37:38.145,0.00030882563441991806,0.01283267606049776,327664.0,0.0006500405143015087,327664.0,0.0011820277431979775,327664.0,0.0008372653974220157,-0.4046509840778151,2.1756220337821097,2.110700232318893,2.1481414898117337,-0.080930195748806,0.43512439727783203,0.4221400320529938,0.42962831258773804
2025-09-26 01:37:41.305,0.00031254519126378,0.012829405255615711,327663.90625,0.0006535018910653889,327663.90625,0.0011906814761459827,327663.90625,0.0008483557030558586,-0.40332342219243383,2.1750455014956476,2.109908328775994,2.146712584360373,-0.08066468685865402,0.43500909209251404,0.42198166251182556,0.42934250831604004
2025-09-26 01:37:44.471,0.00031113935983739793,0.01276564784348011,327664.46875,0.0006504414486698806,327664.46875,0.001179108046926558,327664.46875,0.0008411878952756524,-0.4032719867733785,2.175555351527713,2.110969032213946,2.1476341248326274,-0.08065439760684967,0.43511107563972473,0.4221937954425812,0.42952683568000793
