시간,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,Ravg0,Ravg1,Ravg2,Ravg3,yt0,yt1,yt2,yt3
2025-09-26 00:26:50.725,0.00033385661663487554,257162.484375,327664.03125,0.000666010077111423,327664.03125,0.0011916955700144172,327664.03125,0.0008454637136310339,-2.221661988688198,2.1729870492947017,2.1098159676410218,2.147083478514487,-0.44433239102363586,0.4345974028110504,0.4219631850719452,0.429416686296463
2025-09-26 00:26:53.893,0.00033027640893124044,273529.90625,327664.09375,0.0006633804296143353,327664.09375,0.0011876722564920783,327664.09375,0.0008418335928581655,-2.2295317372335046,2.173416549281096,2.110183134215698,2.147550668470758,-0.4459063410758972,0.43468332290649414,0.42203661799430847,0.4295101463794708
2025-09-26 00:26:57.066,0.0003313702763989568,258718.328125,327664.40625,0.0006682457751594484,327664.40625,0.001196900149807334,327664.40625,0.0008552639628760517,-2.2231283770216885,2.172623196123971,2.1093427721401,2.1458322543496866,-0.4446256756782532,0.43452462553977966,0.42186856269836426,0.42916643619537354
2025-09-26 00:27:00.228,0.00033736953628249466,287819.71875,327664.0,0.0006649562274105847,327664.0,0.0011944561265408993,327664.0,0.0008514845976606011,-2.2327536083947037,2.173158932124358,2.109564563116681,2.146312905009485,-0.44655072689056396,0.4346317946910858,0.42191290855407715,0.42926257848739624
2025-09-26 00:27:03.393,0.0003359950496815145,317646.03125,327664.0,0.0006568582030013204,327664.0,0.0011973509099334478,327664.0,0.0008449536398984492,-2.2439025914070108,2.1744892638083497,2.1093017687662785,2.1471489182424044,-0.44878050684928894,0.43489784002304077,0.42186036705970764,0.4294297695159912
2025-09-26 00:27:06.556,0.00033132845419459045,281137.09375,327663.90625,0.0006568165845237672,327663.90625,0.0011922877747565508,327663.90625,0.0008511986816301942,-2.2321648579311937,2.1744960977039867,2.109761917739166,2.1463493524528823,-0.4464329779148102,0.4348992109298706,0.42195239663124084,0.4292698800563812
2025-09-26 00:27:09.723,0.00033431506017223,270430.8125,327664.46875,0.0006611081771552563,327664.46875,0.0011947151506319642,327664.46875,0.0008488449384458363,-2.226975031914302,2.1737893072249292,2.1095411622013183,2.146650250948654,-0.44539499282836914,0.43475785851478577,0.4219082295894623,0.429330050945282
2025-09-26 00:27:12.937,0.00033580049057491124,274094.6875,327661.875,0.000659381621517241,327661.875,0.001190544688142836,327661.875,0.000848744937684387,-2.2279547640433432,2.1740721890867496,2.1099201327775488,2.1466622620379554,-0.44559094309806824,0.4348144233226776,0.4219840168952942,0.4293324649333954
2025-09-26 00:27:16.226,0.0003313991182949394,262083.625,326454.34375,0.0006559854373335838,326454.34375,0.0011864519910886884,326454.34375,0.0008450141176581383,-1.7796176620449058,1.7393856486616839,1.6879144034261981,1.7173917702841395,-0.35592353343963623,0.3478771150112152,0.33758288621902466,0.34347835183143616
2025-09-26 00:27:19.406,0.0003375016094651073,297521.75,326454.34375,0.0006623422959819436,326454.34375,0.001195346936583519,326454.34375,0.0008494827197864652,-1.7890486036940851,1.738548020144341,1.6872656389337308,1.7169335265185204,-0.35780972242355347,0.347709596157074,0.33745312690734863,0.343386709690094
2025-09-26 00:27:22.638,0.0003287816361989826,256095.1875,325229.1875,0.0006475973641499877,325229.1875,0.0011723109055310488,325229.1875,0.0008350290008820593,-1.7782987616045247,1.7401768895237941,1.6886292703273715,1.7180975253244637,-1.7782987356185913,1.7401769161224365,1.6886292695999146,1.7180975675582886
2025-09-26 00:27:25.657,0.0003171565767843276,280919.15625,327676.8125,0.0006451848894357681,327676.8125,0.0011764639057219028,327676.8125,0.0008188369101844728,-0.15173204249754277,0.14822217039385485,0.14391405047769829,0.1465197806905067,-0.15173204243183136,0.1482221633195877,0.14391404390335083,0.14651978015899658
2025-09-26 00:27:28.854,0.0003267744032200426,265712.875,325229.1875,0.0006567741511389613,325229.1875,0.0011873474577441812,325229.1875,0.0008390723960474133,-1.782032967850748,1.7389547404786125,1.6875222620692854,1.7176780483850032,-1.7820329666137695,1.738954782485962,1.687522292137146,1.7176780700683594
2025-09-26 00:27:32.020,0.00032938996446318924,284813.84375,325229.125,0.0006556817679665983,325229.125,0.001187703339383006,325229.125,0.0008340530912391841,-0.8936850994628259,0.8695496024453112,0.8437481259241578,0.8590995405776918,-0.8936851024627686,0.8695496320724487,0.843748152256012,0.8590995669364929
2025-09-26 00:27:35.285,0.00033508011256344616,313893.40625,325228.53125,0.0006570309633389115,325228.53125,0.0011843221727758646,325228.53125,0.0008338750340044498,-1.7943266905085669,1.7389206124179772,1.687743763123021,1.7182174705472795,-1.794326663017273,1.7389205694198608,1.6877437829971313,1.7182174921035767
2025-09-26 00:27:38.364,0.00031975147430785,299281.3125,325228.46875,0.0006438794662244618,325228.46875,0.001183349173516035,325228.46875,0.0008242228650487959,-1.7942534642813783,1.7406768821791223,1.68781516697804,1.71922872143135,-1.7942534685134888,1.7406768798828125,1.6878151893615723,1.719228744506836
2025-09-26 00:27:41.621,0.00032382202334702015,294591.0,324999.28125,0.0006445012404583395,324999.28125,0.0011834189062938094,324999.28125,0.0008223878685384989,-1.791782658959454,1.740531755086323,1.687748733228939,1.71936109191896,-1.7917826175689697,1.7405318021774292,1.6877487897872925,1.7193610668182373
2025-09-26 00:27:44.838,0.000329959875671193,289653.1875,325228.46875,0.0006487369537353516,325228.46875,0.0011894044000655413,325228.46875,0.0008379440405406058,-1.7886834665793256,1.7400239759317235,1.687371833530174,1.7177946802038737,-1.7886834144592285,1.7400239706039429,1.687371850013733,1.71779465675354
2025-09-26 00:27:48.047,0.00032393928267993033,278493.5,325228.90625,0.0006558156455866992,325228.90625,0.0011860223021358252,325228.90625,0.0008364090463146567,-1.7868703719405206,1.7390814781795159,1.6876193448048793,1.7179540549336374,-1.7868703603744507,1.7390815019607544,1.6876193284988403,1.7179540395736694
2025-09-26 00:27:51.243,0.0003312579356133938,291088.90625,325229.1875,0.0006532765692099929,325229.1875,0.0011800247011706233,325229.1875,0.0008387784473598003,-1.788771934464662,1.7394184513607411,1.6880596961891943,1.717708531701299,-1.7887719869613647,1.7394185066223145,1.688059687614441,1.7177085876464844
2025-09-26 00:27:54.453,0.00032679818104952574,301059.53125,325228.5,0.0006506236386485398,325228.5,0.0011854150798171759,325228.5,0.0008398092468269169,-1.79287459122959,1.739771825891495,1.6876635787475476,1.7176016744240667,-1.7928745746612549,1.739771842956543,1.6876635551452637,1.7176016569137573
2025-09-26 00:27:57.659,0.0003275667259003967,312687.375,325228.46875,0.0006515765562653542,325228.46875,0.0011794172460213304,325228.46875,0.000833954953122884,-1.7959621866959101,1.7396445911800003,1.6881042614722572,1.7182091870374165,-1.7959622144699097,1.7396446466445923,1.688104271888733,1.718209147453308
2025-09-26 00:28:00.890,0.0003349263861309737,309790.84375,325228.53125,0.000654617149848491,325228.53125,0.0011828580172732472,325228.53125,0.0008379959617741406,-1.7932238240054124,1.7392401902284904,1.6878512830810424,1.7177893787575618,-1.7932238578796387,1.7392401695251465,1.6878513097763062,1.7177894115447998
2025-09-26 00:28:04.120,0.0003291888569947332,297443.34375,325228.46875,0.000653554976452142,325228.46875,0.001189326518215239,325228.46875,0.0008372073643840849,-1.7911918790360275,1.739381341236555,1.6873774663168808,1.7178710541648101,-1.7911919355392456,1.7393813133239746,1.6873774528503418,1.717871069908142
2025-09-26 00:28:07.395,0.0003251511079724878,307681.375,325166.96875,0.0006500842282548547,325166.96875,0.0011851462768390775,325166.96875,0.0008383934618905187,-1.7952032515222656,1.739827325407577,1.6876668921514928,1.7177317255289155,-1.7952032089233398,1.739827275276184,1.687666893005371,1.7177317142486572
2025-09-26 00:28:10.641,0.0003274525806773454,316418.3125,325228.9375,0.000656025717034936,325228.9375,0.001184627297334373,325228.9375,0.0008372790762223303,-1.7970226416285666,1.7390536455863765,1.6877215633165883,1.717863764676131,-1.7970227003097534,1.7390536069869995,1.687721610069275,1.7178637981414795
2025-09-26 00:28:13.865,0.00032665091566741467,308366.65625,325229.1875,0.0006528376834467053,325229.1875,0.0011884062550961971,325229.1875,0.0008457544026896358,-1.7949966607862835,1.7394769329403736,1.6874448940871654,1.7169890260346024,-1.7949966192245483,1.7394769191741943,1.6874449253082275,1.7169890403747559
2025-09-26 00:28:17.091,0.00032715886482037604,315598.84375,325229.0,0.0006456007249653339,325229.0,0.0011874965857714415,325229.0,0.0008412442984990776,-1.7968753608232033,1.7404451095731568,1.6875113278362663,1.7174533995975196,-1.7968753576278687,1.7404451370239258,1.6875113248825073,1.7174533605575562
2025-09-26 00:28:20.321,0.000332242896547541,310549.1875,325228.5,0.0006476418930105865,325228.5,0.00118914560880512,325228.5,0.000836888502817601,-1.7941350100903382,1.7401707597264953,1.6873907199326617,1.7179041882042623,-1.7941349744796753,1.7401707172393799,1.687390685081482,1.7179042100906372
2025-09-26 00:28:23.527,0.0003316095389891416,311666.40625,325228.53125,0.0006448719650506973,325228.53125,0.0011867634020745754,325228.53125,0.0008450921741314232,-1.7946126372690365,1.7405430206597368,1.687564839309981,1.7170569508154785,-1.7946126461029053,1.740543007850647,1.6875648498535156,1.7170569896697998
2025-09-26 00:28:26.730,0.000328405003529042,313007.625,325228.5,0.0006422228761948645,325228.5,0.0011763365473598242,325228.5,0.0008385289693251252,-1.7958289878573137,1.7409005369454222,1.6883313953126995,1.7177340449116771,-1.795828938484192,1.7409005165100098,1.6883313655853271,1.7177340984344482
2025-09-26 00:28:29.994,0.00032700999872758985,291395.125,324821.6875,0.0006513132248073816,324821.6875,0.0011778934858739376,324821.6875,0.0008381464285776019,-1.7899843089682053,1.7395710336124168,1.6881077405463996,1.7176649604394196,-1.7899843454360962,1.73957097530365,1.6881077289581299,1.7176649570465088
2025-09-26 00:28:33.211,0.0003292021283414215,318230.25,325228.9375,0.0006432319059967995,325228.9375,0.0011752289719879627,325228.9375,0.0008318369509652257,-1.7970557756680183,1.740764356043275,1.688413402060343,1.7184301910805602,-1.797055721282959,1.7407643795013428,1.688413381576538,1.7184301614761353
2025-09-26 00:28:36.415,0.00032798555912449956,320261.625,325229.25,0.0006474741385318339,325229.25,0.001177179510705173,325229.25,0.0008323465008288622,-1.7979300172989554,1.74019345654352,1.6882694346589244,1.7183771766174374,-1.7979300022125244,1.740193486213684,1.6882693767547607,1.7183772325515747
2025-09-26 00:28:39.625,0.0003296525974292308,324781.71875,325229.125,0.0006479370640590787,325229.125,0.0011823868844658136,325229.125,0.0008397730416618288,-1.798707010524101,1.7401313302195476,1.6878859081522695,1.7176054848386038,-1.7987070083618164,1.7401313781738281,1.6878858804702759,1.717605471611023
2025-09-26 00:28:42.840,0.00032834583544172347,323956.5,325228.5,0.0006405416061170399,325228.5,0.0011802114313468337,325228.5,0.0008371697040274739,-1.7988310975018482,1.7411283334666536,1.6880457798926245,1.7178750302495445,-1.7988311052322388,1.7411283254623413,1.6880457401275635,1.7178750038146973
2025-09-26 00:28:46.049,0.0003316614602226764,325228.53125,325228.53125,0.0006356183439493179,325228.53125,0.0011822870001196861,325228.53125,0.0008422490791417658,-1.7982987991580544,1.7417984694145674,1.6878931976409488,1.7173496900540355,-1.7982988357543945,1.7417985200881958,1.6878931522369385,1.717349648475647
2025-09-26 00:28:49.264,0.00033167461515404284,325228.625,325228.625,0.0006399477133527398,325228.625,0.0011846558190882206,325228.625,0.000841163273435086,-1.798295320083912,1.7412088491825217,1.6877192439338267,1.7174616831073828,-1.7982953786849976,1.741208791732788,1.6877192258834839,1.7174617052078247
