시간,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,yt0,yt1,yt2,yt3,LPF설정,R평균,출력샘플속도(S/s)
2025-09-26 00:02:12.043,7.297414413187653e-05,-0.00018151235417462885,-0.0003009250503964722,0.00023305047943722457,2.7748115826398134e-05,0.0003362399584148079,-0.00014300424663815647,-0.00026020215591415763,-0.019786858931183815,0.005550416186451912,-0.05417079105973244,-0.012998096644878387,2500,4,10.0
2025-09-26 00:02:15.077,-5.115694148116745e-05,-7.45686556911096e-05,-0.0003288871666882187,0.00017881208623293787,-0.00012882170267403126,-6.508194201160222e-05,7.803190965205431e-05,-4.857558451476507e-06,-0.00818258710205555,0.013232503086328506,0.014826426282525063,0.06029271334409714,2500,4,10.0
2025-09-26 00:02:18.086,-2.3568458345835097e-05,0.0004098973877262324,-0.00011261843610554934,0.0002491766354069114,0.00015869723574724048,0.00014079746324568987,7.909411215223372e-05,0.00010254119843011722,-0.06201719865202904,-0.017244892194867134,0.002598726423457265,-0.005637712310999632,2500,4,10.0
2025-09-26 00:02:21.117,-0.00045256500015966594,-0.00020205837790854275,-0.0002366398402955383,-0.0002511360216885805,-0.00012703602260444313,0.000213837789488025,-9.406010940438136e-05,5.613477242150111e-06,0.017510205507278442,-0.0012910577934235334,-0.01130787841975689,0.06120867654681206,2500,4,10.0
2025-09-26 00:02:24.133,0.00022058784088585526,4.075816468684934e-05,5.05927273479756e-05,0.00022414371778722852,0.00015689435531385243,-0.0001799972669687122,0.0004669214249588549,-3.416608160478063e-05,0.03666834905743599,-0.03232192248106003,-0.0029829293489456177,0.05678242817521095,2500,4,10.0
2025-09-26 00:02:27.148,2.2374109903466888e-05,0.00016238680109381676,6.755702543159714e-06,2.4614022549940273e-05,-0.00017389417917001992,-0.0003888807550538331,-0.00016221875557675958,2.9423199521261267e-05,-0.04304024577140808,-0.028075605630874634,-0.01747656986117363,0.037070561200380325,2500,4,10.0
2025-09-26 00:02:30.170,0.0002515162923373282,-0.00016931274149101228,9.169728400593158e-06,-4.49222388851922e-05,-0.00019983624224551022,-0.0001002655626507476,0.0001317926071351394,2.253462480439339e-05,0.00859382376074791,-0.034505244344472885,0.014976122416555882,0.03835203871130943,2500,4,10.0
2025-09-26 00:02:33.171,-0.00011138953414047137,-0.00022152809833642095,0.0001761105377227068,0.00010030595876742154,-0.0003334520442876965,-2.6514737783145392e-06,-0.0004183793207630515,-4.1131352190859616e-05,-0.01492922194302082,0.012222930788993835,0.10497730225324631,0.050369858741760254,2500,4,10.0
2025-09-26 00:02:36.194,5.464458809001371e-05,1.848885767685715e-05,-0.00012533330300357193,-5.7956895034294575e-05,0.00024366978323087096,0.0003360184491612017,4.6865960030118003e-05,-0.00016076440806500614,0.023531854152679443,0.01674806885421276,-0.0069780731573700905,-0.026766618713736534,2500,4,10.0
2025-09-26 00:02:39.258,-0.0008387800771743059,0.00028704156284220517,7.003208884270862e-05,-0.0005241036415100098,3.1927374948281795e-05,-0.000199537564185448,-1.5137416085053701e-05,-4.425202132551931e-05,0.018628133460879326,-0.034964803606271744,-0.03183445706963539,-0.018635254353284836,2500,5,10.0
