시간,샘플링 속도(kS/s),블록 크기(samples),블록 시간(ms),블록 처리량(blocks/s),실제 처리량(kS/s/ch)
2025-09-25 21:50:59,1000000.0,16384,16.384,61.03515625,2465.980433344099
2025-09-25 21:51:09,1000000.0,16384,16.384,61.03515625,2424.3950162638916
2025-09-25 21:51:19,1000000.0,16384,16.384,61.03515625,2253.762642615854
2025-09-25 21:51:29,1000000.0,16384,16.384,61.03515625,2490.1970117408323
2025-09-25 21:51:39,1000000.0,16384,16.384,61.03515625,1697.322022772742
2025-09-25 21:51:49,1000000.0,16384,16.384,61.03515625,2361.981052313192
2025-09-25 21:51:59,1000000.0,16384,16.384,61.03515625,2371.6816820017257
2025-09-25 21:52:09,1000000.0,16384,16.384,61.03515625,2350.187302872777
2025-09-25 21:52:19,1000000.0,16384,16.384,61.03515625,2233.1094380138434
2025-09-25 21:52:29,1000000.0,16384,16.384,61.03515625,2406.0598976226324
2025-09-25 21:52:39,1000000.0,16384,16.384,61.03515625,1856.5806650456584
2025-09-25 21:52:49,1000000.0,16384,16.384,61.03515625,2391.4904032016702
2025-09-25 21:52:59,1000000.0,16384,16.384,61.03515625,2365.1514966787126
2025-09-25 21:53:09,1000000.0,16384,16.384,61.03515625,2320.4280511902753
2025-09-25 21:53:19,1000000.0,16384,16.384,61.03515625,2315.0342519876026
2025-09-25 21:53:29,1000000.0,16384,16.384,61.03515625,1841.1112320428667
2025-09-25 21:53:39,1000000.0,16384,16.384,61.03515625,2163.3709030694163
2025-09-25 21:53:49,1000000.0,16384,16.384,61.03515625,2294.4733467779633
2025-09-25 21:53:59,1000000.0,16384,16.384,61.03515625,1675.716958131142
