시간,샘플링 속도(kS/s),블록 크기(samples),블록 시간(ms),블록 처리량(blocks/s),실제 처리량(kS/s/ch)
2025-09-25 22:11:07,1000000.0,16384,16.384,61.03515625,945.858763382104
2025-09-25 22:11:17,1000000.0,16384,16.384,61.03515625,2394.2400089192392
2025-09-25 22:11:27,1000000.0,16384,16.384,61.03515625,2462.7106055045874
2025-09-25 22:11:37,1000000.0,16384,16.384,61.03515625,1823.571721048721
2025-09-25 22:11:47,1000000.0,16384,16.384,61.03515625,1796.3997682856693
2025-09-25 22:11:57,1000000.0,16384,16.384,61.03515625,2361.494045910653
2025-09-25 22:12:07,1000000.0,16384,16.384,61.03515625,2389.0792913363925
2025-09-25 22:12:17,1000000.0,16384,16.384,61.03515625,1895.6574090645775
2025-09-25 22:12:27,1000000.0,16384,16.384,61.03515625,2192.3584857553037
2025-09-25 22:12:37,1000000.0,16384,16.384,61.03515625,1485.7943987373246
2025-09-25 22:12:47,1000000.0,16384,16.384,61.03515625,2471.390230022297
2025-09-25 22:12:57,1000000.0,16384,16.384,61.03515625,2021.6367597081667
2025-09-25 22:13:07,1000000.0,16384,16.384,61.03515625,1821.7830051165133
2025-09-25 22:13:17,1000000.0,16384,16.384,61.03515625,2267.670166842661
2025-09-25 22:13:27,1000000.0,16384,16.384,61.03515625,1668.9611836308438
2025-09-25 22:13:37,1000000.0,16384,16.384,61.03515625,1517.086710731395
2025-09-25 22:13:47,1000000.0,16384,16.384,61.03515625,2404.9652388885
