시간,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,yt0,yt1,yt2,yt3,LPF설정,R평균,출력샘플속도(S/s)
2025-09-25 20:50:03.823,-1.805951433198061e-05,0.00023082943516783416,-0.00029757883748970926,-2.785157266771421e-05,0.00013068933913018554,-3.9686437958152965e-05,0.0002931874478235841,0.0001644932053750381,-0.05532925948500633,0.0514376126229763,0.02587990276515484,0.012549870647490025,2500,4,10.0
2025-09-25 20:50:06.826,-0.00020271845278330147,-0.00013347565254662186,4.60420451418031e-05,0.0001858735631685704,4.685442036134191e-05,-0.00010225388541584834,0.0004424982762429863,0.0005402250098995864,0.00907456036657095,-0.030303150415420532,-0.01694646291434765,-0.004333154298365116,2500,4,10.0
2025-09-25 20:50:09.840,-5.5490181694040075e-06,0.00010797600407386199,-8.252398401964456e-05,-7.124019612092525e-05,5.61236338398885e-05,-0.0001137061626650393,4.023590008728206e-05,-8.990842616185546e-05,-0.0644555538892746,0.003192754229530692,-0.01533191092312336,-0.017459332942962646,2500,4,10.0
2025-09-25 20:50:12.867,6.705933628836647e-05,-7.794755947543308e-05,-5.6875414884416386e-05,0.0002423955884296447,-0.00034933170536533,0.0003929506638087332,-0.00045556522672995925,0.0001453115837648511,-0.003267163410782814,-0.031480006873607635,-0.002555000828579068,0.024812515825033188,2500,4,10.0
2025-09-25 20:50:15.891,-7.146591815399006e-05,0.0004102612438146025,-4.4295571569819e-05,-4.337201244197786e-05,5.4459775128634647e-05,-4.701408033724874e-05,-0.00016478651377838105,-0.0001262299483641982,-0.03794807568192482,0.0004575364291667938,0.0031923942733556032,0.005787963978946209,2500,4,10.0
2025-09-25 20:50:18.899,0.00011160490976180881,-0.00033003962016664445,7.0082867750898e-05,1.0512133485462982e-05,9.287622378906235e-05,-0.0001224165316671133,0.00020040925301145762,-0.00016074180894065648,-0.02354414016008377,0.041196051985025406,-0.005996777210384607,0.004789446014910936,2500,4,10.0
2025-09-25 20:50:21.942,-0.00013929618580732495,-8.516287198290229e-05,9.183186193695292e-05,3.296801514807157e-05,-0.00024177375598810613,0.0004380436730571091,0.00023614443489350379,0.000522949150763452,0.010684446431696415,0.022245028987526894,-0.012905413284897804,-0.01726408675312996,2500,4,10.0
2025-09-25 20:50:24.981,0.00010316911357222125,-0.00011218883446417749,0.00034815719118341804,-0.0003706604475155473,-0.00014865855337120593,-8.114789670798928e-05,4.988015643903054e-05,-0.00012327914009802043,-0.0018199968617409468,-0.001360044232569635,0.013145632110536098,-0.01964809000492096,2500,4,10.0
2025-09-25 20:50:28.009,0.00019156589405611157,0.00012449994392227381,4.8172612878261134e-05,4.520824586506933e-05,-0.00018845233717001975,-0.00019217304361518472,-0.00015805289149284363,2.6618867195793428e-05,0.009357452392578125,0.0013791283126920462,-0.00042454764479771256,0.03868064284324646,2500,4,10.0
2025-09-25 20:50:31.044,-0.0002523345756344497,0.0001225840242113918,0.00019443135533947498,-0.00016944204980973154,0.0001845103979576379,0.0003871507360599935,-0.00031457003206014633,-3.768649185076356e-05,0.01567714475095272,0.002987256506457925,-0.01609296165406704,0.04607657715678215,2500,4,10.0
2025-09-25 20:50:34.082,9.8515138233779e-06,0.00013276546087581664,0.00035443188971839845,5.5164295190479606e-05,7.844308856874704e-05,-0.00017772038700059056,-6.043183748261072e-05,7.067403203109279e-05,-0.05647910386323929,0.04039373621344566,-0.017759127542376518,-0.0033997029531747103,2500,4,10.0
2025-09-25 20:50:37.103,-8.456312934868038e-05,-0.00015713865286670625,-0.00014251822722144425,0.00015085887571331114,-3.638067937572487e-05,-0.00024290684086736292,-0.00024716969346627593,0.00012274445907678455,-0.013455099426209927,-0.0012350232573226094,-0.04122844710946083,0.01519966684281826,2500,4,10.0
2025-09-25 20:50:40.125,0.00019786103803198785,0.00011793598969234154,-0.00010779944568639621,0.00015233331941999495,-9.058159776031971e-05,0.0001229308982146904,-0.00042164610931649804,-7.259968128892069e-07,0.011235696263611317,-0.007508918177336454,-0.006631053984165192,0.13820067048072815,2500,4,10.0
2025-09-25 20:50:43.167,3.183005901519209e-05,-0.0001120290980907157,7.863886276027188e-05,-0.00028456925065256655,-0.000177633817656897,8.120190614135936e-05,-0.00016948305710684508,-7.859185279812664e-05,-0.027324669063091278,-0.027927538380026817,0.016997970640659332,0.016687437891960144,2500,4,10.0
2025-09-25 20:50:46.177,6.646641122642905e-05,3.490180824883282e-05,-0.00013878027675673366,3.2296454719471512e-06,-0.00017588527407497168,-0.00016846379730850458,6.399491394404322e-05,0.0003979404573328793,0.013987716287374496,0.08165864646434784,0.0009361437405459583,-0.03968363255262375,2500,4,10.0
