시간,샘플링 속도(kS/s),블록 크기(samples),블록 시간(ms),블록 처리량(blocks/s),실제 처리량(kS/s/ch)
2025-09-25 23:13:22,1000000.0,16384,16.384,61.03515625,595.8043396942925
2025-09-25 23:13:32,1000000.0,16384,16.384,61.03515625,725.1261144044994
2025-09-25 23:13:42,1000000.0,16384,16.384,61.03515625,524.0840793453475
2025-09-25 23:13:52,1000000.0,16384,16.384,61.03515625,551.4985493038
2025-09-25 23:14:02,1000000.0,16384,16.384,61.03515625,511.1420954307774
2025-09-25 23:14:12,1000000.0,16384,16.384,61.03515625,742.2712976452798
2025-09-25 23:14:22,1000000.0,16384,16.384,61.03515625,664.0204535317422
2025-09-25 23:14:32,1000000.0,16384,16.384,61.03515625,590.7033716078566
2025-09-25 23:14:42,1000000.0,16384,16.384,61.03515625,655.0513953882963
2025-09-25 23:14:52,1000000.0,16384,16.384,61.03515625,668.1199429877012
2025-09-25 23:15:02,1000000.0,16384,16.384,61.03515625,610.476220704114
2025-09-25 23:15:12,1000000.0,16384,16.384,61.03515625,634.3180174272633
2025-09-25 23:15:22,1000000.0,16384,16.384,61.03515625,717.2249771534134
2025-09-25 23:15:32,1000000.0,16384,16.384,61.03515625,579.7546378699424
2025-09-25 23:15:42,1000000.0,16384,16.384,61.03515625,717.7568542123624
2025-09-25 23:15:52,1000000.0,16384,16.384,61.03515625,590.845578821567
2025-09-25 23:16:02,1000000.0,16384,16.384,61.03515625,471.1654215701063
2025-09-25 23:16:12,1000000.0,16384,16.384,61.03515625,587.8534182157247
2025-09-25 23:16:22,1000000.0,16384,16.384,61.03515625,594.3511709464544
2025-09-25 23:16:32,1000000.0,16384,16.384,61.03515625,608.2392325789292
2025-09-25 23:16:42,1000000.0,16384,16.384,61.03515625,519.1979021585561
2025-09-25 23:16:52,1000000.0,16384,16.384,61.03515625,648.3091825883507
2025-09-25 23:17:02,1000000.0,16384,16.384,61.03515625,401.3073933858525
