시간,샘플링 속도(kS/s),블록 크기(samples),블록 시간(ms),블록 처리량(blocks/s),실제 처리량(kS/s/ch)
2025-09-25 22:03:41,1000000.0,16384,16.384,61.03515625,2041.4555503535144
2025-09-25 22:03:51,1000000.0,16384,16.384,61.03515625,2528.1243740710765
2025-09-25 22:04:01,1000000.0,16384,16.384,61.03515625,1851.5284045803585
2025-09-25 22:04:11,1000000.0,16384,16.384,61.03515625,2147.9535128309317
2025-09-25 22:04:21,1000000.0,16384,16.384,61.03515625,2311.5300459484006
2025-09-25 22:04:31,1000000.0,16384,16.384,61.03515625,2426.106857405119
2025-09-25 22:04:41,1000000.0,16384,16.384,61.03515625,1479.4926958318981
2025-09-25 22:04:51,1000000.0,16384,16.384,61.03515625,1554.0712529907958
2025-09-25 22:05:01,1000000.0,16384,16.384,61.03515625,2183.580970925614
2025-09-25 22:05:11,1000000.0,16384,16.384,61.03515625,2305.1718069169096
2025-09-25 22:05:21,1000000.0,16384,16.384,61.03515625,1726.1429438095
