시간,샘플링 속도(kS/s),블록 크기(samples),블록 시간(ms),블록 처리량(blocks/s),실제 처리량(kS/s/ch)
2025-09-25 18:12:12,1000000.0,16384,16.384,61.03515625,2349.303501965745
2025-09-25 18:12:22,1000000.0,16384,16.384,61.03515625,2193.8983091019377
2025-09-25 18:12:32,1000000.0,16384,16.384,61.03515625,2196.843986317573
2025-09-25 18:12:42,1000000.0,16384,16.384,61.03515625,1036.227162507351
2025-09-25 18:12:52,1000000.0,16384,16.384,61.03515625,1515.213475095363
2025-09-25 18:13:02,1000000.0,16384,16.384,61.03515625,1810.3605662952134
2025-09-25 18:13:12,1000000.0,16384,16.384,61.03515625,2292.3302667289345
2025-09-25 18:13:22,1000000.0,16384,16.384,61.03515625,1799.0333717995707
2025-09-25 18:13:32,1000000.0,16384,16.384,61.03515625,2218.331613919556
2025-09-25 18:13:42,1000000.0,16384,16.384,61.03515625,2165.211315646859
2025-09-25 18:13:52,1000000.0,16384,16.384,61.03515625,1521.3184728254853
2025-09-25 18:14:02,1000000.0,16384,16.384,61.03515625,1915.6856806422838
2025-09-25 18:14:12,1000000.0,16384,16.384,61.03515625,1966.897840059534
2025-09-25 18:14:22,1000000.0,16384,16.384,61.03515625,2222.349030981178
2025-09-25 18:14:32,1000000.0,16384,16.384,61.03515625,1670.7059402897987
2025-09-25 18:14:42,1000000.0,16384,16.384,61.03515625,2136.9989966725752
2025-09-25 18:14:52,1000000.0,16384,16.384,61.03515625,2186.9860841448667
2025-09-25 18:15:02,1000000.0,16384,16.384,61.03515625,2165.8937448310644
2025-09-25 18:15:12,1000000.0,16384,16.384,61.03515625,2274.4249929171906
2025-09-25 18:15:22,1000000.0,16384,16.384,61.03515625,1848.2417561657837
2025-09-25 18:15:32,1000000.0,16384,16.384,61.03515625,2129.779852972169
2025-09-25 18:15:42,1000000.0,16384,16.384,61.03515625,2209.1322447037646
2025-09-25 18:15:52,1000000.0,16384,16.384,61.03515625,2125.4980277752
2025-09-25 18:16:02,1000000.0,16384,16.384,61.03515625,2144.4010714597766
2025-09-25 18:16:12,1000000.0,16384,16.384,61.03515625,1355.5741653055588
2025-09-25 18:16:22,1000000.0,16384,16.384,61.03515625,1339.5087274570192
2025-09-25 18:16:32,1000000.0,16384,16.384,61.03515625,1990.9455538301077
2025-09-25 18:16:42,1000000.0,16384,16.384,61.03515625,1168.5197288850345
2025-09-25 18:16:52,1000000.0,16384,16.384,61.03515625,2260.211706880674
2025-09-25 18:17:02,1000000.0,16384,16.384,61.03515625,2151.2483325820185
2025-09-25 18:17:12,1000000.0,16384,16.384,61.03515625,2388.6640736904305
2025-09-25 18:17:22,1000000.0,16384,16.384,61.03515625,1592.904122203936
2025-09-25 18:17:32,1000000.0,16384,16.384,61.03515625,1932.385038411788
2025-09-25 18:17:42,1000000.0,16384,16.384,61.03515625,1742.468602261778
2025-09-25 18:17:52,1000000.0,16384,16.384,61.03515625,1972.883461644465
2025-09-25 18:18:02,1000000.0,16384,16.384,61.03515625,1697.9091427865492
2025-09-25 18:18:12,1000000.0,16384,16.384,61.03515625,2205.5870827101453
2025-09-25 18:18:22,1000000.0,16384,16.384,61.03515625,1679.5668272271782
2025-09-25 18:18:32,1000000.0,16384,16.384,61.03515625,1512.8784258195187
2025-09-25 18:18:42,1000000.0,16384,16.384,61.03515625,1589.5144157472303
2025-09-25 18:18:52,1000000.0,16384,16.384,61.03515625,2355.9078726044772
2025-09-25 18:19:02,1000000.0,16384,16.384,61.03515625,2153.270562637087
2025-09-25 18:19:12,1000000.0,16384,16.384,61.03515625,2219.693037113602
2025-09-25 18:19:22,1000000.0,16384,16.384,61.03515625,1736.743750909826
2025-09-25 18:19:32,1000000.0,16384,16.384,61.03515625,2047.1112257142006
2025-09-25 18:19:42,1000000.0,16384,16.384,61.03515625,1493.4471407832398
2025-09-25 18:19:52,1000000.0,16384,16.384,61.03515625,1676.1256795531597
2025-09-25 18:20:02,1000000.0,16384,16.384,61.03515625,2040.3645111638955
2025-09-25 18:20:12,1000000.0,16384,16.384,61.03515625,1717.9869184000001
2025-09-25 18:20:22,1000000.0,16384,16.384,61.03515625,1301.1602366039308
2025-09-25 18:20:32,1000000.0,16384,16.384,61.03515625,2255.2419262905714
2025-09-25 18:20:42,1000000.0,16384,16.384,61.03515625,2183.789142493962
2025-09-25 18:20:52,1000000.0,16384,16.384,61.03515625,1627.382403107017
2025-09-25 18:21:02,1000000.0,16384,16.384,61.03515625,2167.328247264011
2025-09-25 18:21:12,1000000.0,16384,16.384,61.03515625,2090.5170581650036
2025-09-25 18:21:22,1000000.0,16384,16.384,61.03515625,1731.0563941760292
2025-09-25 18:21:32,1000000.0,16384,16.384,61.03515625,1941.5572338814488
2025-09-25 18:21:42,1000000.0,16384,16.384,61.03515625,1522.1946336471372
2025-09-25 18:21:52,1000000.0,16384,16.384,61.03515625,1438.2477341146923
2025-09-25 18:22:02,1000000.0,16384,16.384,61.03515625,1955.980893632767
2025-09-25 18:22:12,1000000.0,16384,16.384,61.03515625,1688.7711770372555
2025-09-25 18:22:22,1000000.0,16384,16.384,61.03515625,1647.4354933953443
2025-09-25 18:22:32,1000000.0,16384,16.384,61.03515625,1518.1256734856183
2025-09-25 18:22:42,1000000.0,16384,16.384,61.03515625,1721.7748230106235
2025-09-25 18:22:52,1000000.0,16384,16.384,61.03515625,1847.8441672537579
2025-09-25 18:23:02,1000000.0,16384,16.384,61.03515625,1901.4270976453336
2025-09-25 18:23:12,1000000.0,16384,16.384,61.03515625,1391.364177687791
2025-09-25 18:23:22,1000000.0,16384,16.384,61.03515625,1785.1533117547733
2025-09-25 18:23:32,1000000.0,16384,16.384,61.03515625,1929.726116537025
2025-09-25 18:23:42,1000000.0,16384,16.384,61.03515625,1839.5833798051183
2025-09-25 18:23:52,1000000.0,16384,16.384,61.03515625,1773.8636225090345
2025-09-25 18:24:02,1000000.0,16384,16.384,61.03515625,1285.268983410328
2025-09-25 18:24:12,1000000.0,16384,16.384,61.03515625,1438.217633285197
2025-09-25 18:24:22,1000000.0,16384,16.384,61.03515625,1365.1339266969944
2025-09-25 18:24:32,1000000.0,16384,16.384,61.03515625,1849.6844513350559
2025-09-25 18:24:42,1000000.0,16384,16.384,61.03515625,1379.8260493544567
2025-09-25 18:24:52,1000000.0,16384,16.384,61.03515625,1024.6391926879091
2025-09-25 18:25:02,1000000.0,16384,16.384,61.03515625,1821.058849268603
2025-09-25 18:25:12,1000000.0,16384,16.384,61.03515625,1785.0142016728141
2025-09-25 18:25:22,1000000.0,16384,16.384,61.03515625,1158.0437932626685
2025-09-25 18:25:32,1000000.0,16384,16.384,61.03515625,1195.0174199808712
2025-09-25 18:25:42,1000000.0,16384,16.384,61.03515625,1726.4898810642412
2025-09-25 18:25:52,1000000.0,16384,16.384,61.03515625,1861.307603900325
2025-09-25 18:26:02,1000000.0,16384,16.384,61.03515625,1621.966501510574
2025-09-25 18:26:12,1000000.0,16384,16.384,61.03515625,1476.7266946599334
2025-09-25 18:26:22,1000000.0,16384,16.384,61.03515625,927.1881474445463
2025-09-25 18:26:32,1000000.0,16384,16.384,61.03515625,1480.1300236064444
2025-09-25 18:26:42,1000000.0,16384,16.384,61.03515625,1079.3917652713421
2025-09-25 18:26:52,1000000.0,16384,16.384,61.03515625,1891.1188490285651
2025-09-25 18:27:02,1000000.0,16384,16.384,61.03515625,1246.114507334941
2025-09-25 18:27:12,1000000.0,16384,16.384,61.03515625,1886.0324057525524
2025-09-25 18:27:22,1000000.0,16384,16.384,61.03515625,1901.637566372416
2025-09-25 18:27:32,1000000.0,16384,16.384,61.03515625,1526.8619711600418
2025-09-25 18:27:42,1000000.0,16384,16.384,61.03515625,1916.8612757601115
2025-09-25 18:27:52,1000000.0,16384,16.384,61.03515625,1501.966575656241
2025-09-25 18:28:02,1000000.0,16384,16.384,61.03515625,1999.98477112922
2025-09-25 18:28:12,1000000.0,16384,16.384,61.03515625,1461.1527872254471
2025-09-25 18:28:22,1000000.0,16384,16.384,61.03515625,1820.4317130520012
2025-09-25 18:28:32,1000000.0,16384,16.384,61.03515625,1923.1376244927658
2025-09-25 18:28:42,1000000.0,16384,16.384,61.03515625,1503.8730000218843
2025-09-25 18:28:52,1000000.0,16384,16.384,61.03515625,1925.9403249908917
2025-09-25 18:29:02,1000000.0,16384,16.384,61.03515625,1747.2534130689041
2025-09-25 18:29:12,1000000.0,16384,16.384,61.03515625,1467.4242309630579
2025-09-25 18:29:22,1000000.0,16384,16.384,61.03515625,1900.9011295953085
2025-09-25 18:29:32,1000000.0,16384,16.384,61.03515625,1163.3763350657705
2025-09-25 18:29:42,1000000.0,16384,16.384,61.03515625,1817.975575026455
2025-09-25 18:29:52,1000000.0,16384,16.384,61.03515625,1785.4779862814382
2025-09-25 18:30:02,1000000.0,16384,16.384,61.03515625,1794.8514309295583
2025-09-25 18:30:12,1000000.0,16384,16.384,61.03515625,1760.503067479633
2025-09-25 18:30:22,1000000.0,16384,16.384,61.03515625,992.69738874684
2025-09-25 18:30:32,1000000.0,16384,16.384,61.03515625,1899.0625307024816
2025-09-25 18:30:42,1000000.0,16384,16.384,61.03515625,1938.5448598267935
2025-09-25 18:30:52,1000000.0,16384,16.384,61.03515625,1357.7435982059947
2025-09-25 18:31:02,1000000.0,16384,16.384,61.03515625,1842.0489126682035
2025-09-25 18:31:12,1000000.0,16384,16.384,61.03515625,1674.8592916402633
2025-09-25 18:31:22,1000000.0,16384,16.384,61.03515625,1493.317326611326
2025-09-25 18:31:32,1000000.0,16384,16.384,61.03515625,1777.5343180548368
2025-09-25 18:31:42,1000000.0,16384,16.384,61.03515625,1469.589545475931
2025-09-25 18:31:52,1000000.0,16384,16.384,61.03515625,1510.7498128256425
2025-09-25 18:32:02,1000000.0,16384,16.384,61.03515625,1791.1089409127635
2025-09-25 18:32:12,1000000.0,16384,16.384,61.03515625,1496.3087735923007
2025-09-25 18:32:22,1000000.0,16384,16.384,61.03515625,1865.1976423201152
2025-09-25 18:32:32,1000000.0,16384,16.384,61.03515625,948.1948938377901
2025-09-25 18:32:42,1000000.0,16384,16.384,61.03515625,1801.1080551449388
2025-09-25 18:32:52,1000000.0,16384,16.384,61.03515625,1803.7081481403711
2025-09-25 18:33:02,1000000.0,16384,16.384,61.03515625,1795.9772295951705
2025-09-25 18:33:12,1000000.0,16384,16.384,61.03515625,1968.0807840307014
2025-09-25 18:33:23,1000000.0,16384,16.384,61.03515625,1195.287635427538
2025-09-25 18:33:33,1000000.0,16384,16.384,61.03515625,1452.1983207455464
2025-09-25 18:33:43,1000000.0,16384,16.384,61.03515625,1892.99423546912
2025-09-25 18:33:53,1000000.0,16384,16.384,61.03515625,1899.6925066622434
2025-09-25 18:34:03,1000000.0,16384,16.384,61.03515625,1209.7008596827857
2025-09-25 18:34:13,1000000.0,16384,16.384,61.03515625,1761.2701318912268
2025-09-25 18:34:23,1000000.0,16384,16.384,61.03515625,1825.7034201912859
2025-09-25 18:34:33,1000000.0,16384,16.384,61.03515625,1840.7167046848633
2025-09-25 18:34:43,1000000.0,16384,16.384,61.03515625,1506.0482749128844
2025-09-25 18:34:53,1000000.0,16384,16.384,61.03515625,1663.1849735224357
2025-09-25 18:35:03,1000000.0,16384,16.384,61.03515625,1999.5192253258845
2025-09-25 18:35:13,1000000.0,16384,16.384,61.03515625,1899.37746644555
2025-09-25 18:35:23,1000000.0,16384,16.384,61.03515625,1542.0747421852209
2025-09-25 18:35:33,1000000.0,16384,16.384,61.03515625,2014.997558526859
2025-09-25 18:35:43,1000000.0,16384,16.384,61.03515625,1765.2061838171078
2025-09-25 18:35:53,1000000.0,16384,16.384,61.03515625,1110.9589487842732
2025-09-25 18:36:03,1000000.0,16384,16.384,61.03515625,1220.4645461584912
2025-09-25 18:36:13,1000000.0,16384,16.384,61.03515625,1214.6830122671192
2025-09-25 18:36:23,1000000.0,16384,16.384,61.03515625,1787.6145033036782
2025-09-25 18:36:33,1000000.0,16384,16.384,61.03515625,1896.7561892354402
2025-09-25 18:36:43,1000000.0,16384,16.384,61.03515625,1419.9119105729694
2025-09-25 18:36:53,1000000.0,16384,16.384,61.03515625,1123.74863840921
2025-09-25 18:37:03,1000000.0,16384,16.384,61.03515625,1815.4301306633556
2025-09-25 18:37:13,1000000.0,16384,16.384,61.03515625,1888.5203016379025
2025-09-25 18:37:23,1000000.0,16384,16.384,61.03515625,1870.4266939575396
2025-09-25 18:37:33,1000000.0,16384,16.384,61.03515625,1281.8645513999516
2025-09-25 18:37:43,1000000.0,16384,16.384,61.03515625,1500.0322346983323
2025-09-25 18:37:53,1000000.0,16384,16.384,61.03515625,1697.6574701944216
2025-09-25 18:38:03,1000000.0,16384,16.384,61.03515625,1857.0322047290906
2025-09-25 18:38:13,1000000.0,16384,16.384,61.03515625,1919.3776146133007
2025-09-25 18:38:23,1000000.0,16384,16.384,61.03515625,1961.7881394273318
2025-09-25 18:38:33,1000000.0,16384,16.384,61.03515625,1210.8732156752185
2025-09-25 18:38:43,1000000.0,16384,16.384,61.03515625,1187.0904098533401
2025-09-25 18:38:53,1000000.0,16384,16.384,61.03515625,1858.589190674528
2025-09-25 18:39:03,1000000.0,16384,16.384,61.03515625,1166.5559301962383
2025-09-25 18:39:13,1000000.0,16384,16.384,61.03515625,1819.9013966101695
2025-09-25 18:39:23,1000000.0,16384,16.384,61.03515625,1744.2376957205947
2025-09-25 18:39:33,1000000.0,16384,16.384,61.03515625,1872.6694118160017
2025-09-25 18:39:43,1000000.0,16384,16.384,61.03515625,1894.4554429067653
2025-09-25 18:39:53,1000000.0,16384,16.384,61.03515625,1978.449839811136
2025-09-25 18:40:03,1000000.0,16384,16.384,61.03515625,1840.6674006535598
2025-09-25 18:40:13,1000000.0,16384,16.384,61.03515625,728.4158185306494
2025-09-25 18:40:23,1000000.0,16384,16.384,61.03515625,1880.1498422982215
2025-09-25 18:40:33,1000000.0,16384,16.384,61.03515625,1838.4022668806847
2025-09-25 18:40:43,1000000.0,16384,16.384,61.03515625,1645.738977296676
2025-09-25 18:40:53,1000000.0,16384,16.384,61.03515625,1192.011738699046
2025-09-25 18:41:03,1000000.0,16384,16.384,61.03515625,1727.271000025135
2025-09-25 18:41:13,1000000.0,16384,16.384,61.03515625,1558.9717952813066
2025-09-25 18:41:23,1000000.0,16384,16.384,61.03515625,1976.9131134317195
2025-09-25 18:41:33,1000000.0,16384,16.384,61.03515625,1360.4045756819892
