시간,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,yt0,yt1,yt2,yt3,LPF설정,R평균,출력샘플속도(S/s)
2025-09-25 23:33:12.567,-0.00021857985120732337,0.00038619889528490603,0.00024390482576563954,0.00022422561596613377,6.671981827821583e-05,-0.00044966061250306666,0.0004610571195371449,-5.145155591890216e-05,-0.0123600447550416,0.0018267584964632988,-0.041431501507759094,0.04761781170964241,2500,4,10.0
2025-09-25 23:33:15.569,0.0002225625212304294,-9.773290366865695e-05,0.0002824949915520847,0.00010938884952338412,-0.00010594232298899442,0.00015880048158578575,7.388025551335886e-05,-0.0004896398750133812,0.01787056215107441,0.02060188353061676,-0.008789115585386753,-0.041067421436309814,2500,4,10.0
2025-09-25 23:33:18.571,0.00018150224059354514,-0.0001327408681390807,-0.0002930668124463409,-0.00018898707639891654,7.133028702810407e-05,-0.00011503892892505974,0.00010251261119265109,0.0004088616988155991,0.006793867330998182,0.009526727721095085,-0.010378542356193066,-0.03003995679318905,2500,4,10.0
2025-09-25 23:33:21.601,1.85613680514507e-05,-0.00017648494394961745,0.0001666478783590719,0.0002431660977890715,5.1430772145977244e-05,-0.0001466669054934755,-0.00023730516841169447,-0.0003507473738864064,-0.04890488460659981,-0.00820516049861908,-0.02275545336306095,-0.008484361693263054,2500,4,10.0
2025-09-25 23:33:24.626,-0.000319192826282233,0.00043675038614310324,9.024034625326749e-06,0.00015861236897762865,-0.0001880391500890255,-0.0004085060500074178,-0.00020616527763195336,-0.00017281933105550706,-0.006809009704738855,-0.062246814370155334,-0.016847511753439903,0.003831160254776478,2500,4,10.0
2025-09-25 23:33:27.639,2.8789349016733468e-05,0.00019469681137707084,0.00013380456948652864,0.000346922199241817,2.2886220904183574e-05,-8.791528671281412e-05,-0.0002645846689119935,0.00022555122268386185,-0.04150635004043579,-0.02068805880844593,-0.029224514961242676,0.003465974936261773,2500,4,10.0
2025-09-25 23:33:30.667,0.00010749829380074516,0.00025004823692142963,-0.00011806248949142173,-0.0001334672124357894,-6.736400246154517e-05,2.1782940166303888e-05,0.00018172405543737113,-0.00015792068734299392,-0.01833111234009266,-0.0026631320361047983,0.02451557107269764,0.0030486697796732187,2500,4,10.0
2025-09-25 23:33:33.712,0.00022390949015971273,-3.5382636269787326e-05,0.00014058711531106383,0.00020717308507300913,-0.0003289960150141269,-0.00032892401213757694,8.896088547771797e-05,-6.730623863404617e-05,0.040064118802547455,-0.008419390767812729,4.752143468067516e-06,0.0060571893118321896,2500,4,10.0
2025-09-25 23:33:36.727,-0.0001843654754338786,0.00014509671018458903,4.168925806879997e-05,-0.00017307291273027658,0.00032927971915341914,0.00031445964123122394,-0.00015706247359048575,0.0001392716367263347,0.005201101768761873,-0.030910246074199677,0.0010000024922192097,0.002610488561913371,2500,4,10.0
2025-09-25 23:33:39.751,0.0002660025202203542,-6.485912308562547e-05,0.00020862222299911082,0.00027458666590973735,0.00019436456204857677,-0.0001484373351559043,-0.00013614354247692972,-0.00019652854825835675,0.030645735561847687,-0.005965943448245525,0.005853698123246431,-0.007971430197358131,2500,4,10.0
