시간,샘플링 속도(kS/s),블록 크기(samples),블록 시간(ms),블록 처리량(blocks/s),실제 처리량(kS/s/ch)
2025-09-25 19:29:32,1000000.0,16384,16.384,61.03515625,1538.7598633198236
2025-09-25 19:29:42,1000000.0,16384,16.384,61.03515625,1572.348169225489
2025-09-25 19:29:52,1000000.0,16384,16.384,61.03515625,1908.6092691570616
2025-09-25 19:30:02,1000000.0,16384,16.384,61.03515625,2065.3225358699246
2025-09-25 19:30:12,1000000.0,16384,16.384,61.03515625,1441.71775382356
2025-09-25 19:30:22,1000000.0,16384,16.384,61.03515625,988.3570414647126
2025-09-25 19:30:32,1000000.0,16384,16.384,61.03515625,2084.0503650148603
2025-09-25 19:30:42,1000000.0,16384,16.384,61.03515625,1509.2235683130916
2025-09-25 19:30:52,1000000.0,16384,16.384,61.03515625,2213.900668041237
2025-09-25 19:31:02,1000000.0,16384,16.384,61.03515625,2110.6138620965016
2025-09-25 19:31:12,1000000.0,16384,16.384,61.03515625,2136.666772464399
2025-09-25 19:31:22,1000000.0,16384,16.384,61.03515625,1043.7027541083198
2025-09-25 19:31:32,1000000.0,16384,16.384,61.03515625,1486.1157141065287
