시간,샘플링 속도(kS/s),블록 크기(samples),블록 시간(ms),블록 처리량(blocks/s),실제 처리량(kS/s/ch)
2025-09-25 23:10:45,1000000.0,16384,16.384,61.03515625,2429.6237001838495
2025-09-25 23:10:55,1000000.0,16384,16.384,61.03515625,719.4174761151999
2025-09-25 23:11:05,1000000.0,16384,16.384,61.03515625,779.7070033017529
2025-09-25 23:11:15,1000000.0,16384,16.384,61.03515625,551.5251064294257
2025-09-25 23:11:25,1000000.0,16384,16.384,61.03515625,696.2106958715364
2025-09-25 23:11:35,1000000.0,16384,16.384,61.03515625,783.2082690646334
2025-09-25 23:11:45,1000000.0,16384,16.384,61.03515625,686.6866192617463
2025-09-25 23:11:55,1000000.0,16384,16.384,61.03515625,690.599422512989
2025-09-25 23:12:05,1000000.0,16384,16.384,61.03515625,564.3151446191747
2025-09-25 23:12:15,1000000.0,16384,16.384,61.03515625,2564.3509491753116
2025-09-25 23:12:25,1000000.0,16384,16.384,61.03515625,2115.4217865476376
