시간,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,yt0,yt1,yt2,yt3,LPF설정,R평균,출력샘플속도(S/s)
2025-09-25 22:20:38.143,0.00011182673188159242,6.80350640323013e-05,0.00041120682726614177,-2.4229439077316783e-05,0.00013932584261056036,-0.00010278885019943118,0.0003660912625491619,0.0006828485638834536,0.01079064141958952,0.06148584932088852,0.00660428311675787,-0.013536752201616764,2500,4,10.0
2025-09-25 22:20:41.173,-1.721266016829759e-05,7.1902853960637e-05,-0.00032766928779892623,-0.000557653431314975,1.125877406593645e-05,6.73108224873431e-05,0.0002044345164904371,0.00019286216411273926,-0.031044907867908478,-0.01154643390327692,-0.03882969170808792,0.0012653602752834558,2500,4,10.0
2025-09-25 22:20:44.198,0.00011352005822118372,-0.00011586034815991297,-0.0002802609815262258,-0.00021680067584384233,0.00014122939319349825,0.0002924594737123698,6.215355097083375e-05,-0.00010157313226955011,-0.00044311140663921833,0.005575100425630808,-0.015807028859853745,-0.010665643960237503,2500,4,10.0
2025-09-25 22:20:47.199,-0.00019638803496491164,-0.000542177411261946,1.656769927649293e-05,-0.00040101230842992663,-7.478117186110467e-05,-0.00022690695186611265,0.00010683570872060955,-0.00032710382947698236,-0.022051319479942322,-0.06919477134943008,-0.024102777242660522,-0.02429845929145813,2500,4,10.0
2025-09-25 22:20:50.233,-0.0002461138356011361,9.456276893615723e-05,-0.00023755882284604013,0.00035143891000188887,-0.00013212012709118426,-3.539069803082384e-05,0.00019527060794644058,0.00010316474072169513,0.020770791918039322,-0.008503934368491173,0.028603991493582726,0.013855279423296452,2500,4,10.0
2025-09-25 22:20:53.244,0.0005087325116619468,3.129263859591447e-06,-5.84111076022964e-05,-0.00019083477673120797,-5.359278929972788e-06,-0.00011156014079460874,-1.1548339898581617e-05,0.00048276965389959514,0.1105523630976677,-0.02570810355246067,-0.0659201368689537,-0.08106102049350739,2500,4,10.0
2025-09-25 22:20:56.247,0.00010972745803883299,-0.0001959026703843847,0.00015298208745662123,0.0003047324426006526,0.00024151548859663308,2.2747312868887093e-06,4.34365174442064e-05,-0.0003694205079227686,-0.012586251832544804,-0.014963905327022076,0.10130073875188828,-0.046483296900987625,2500,4,10.0
2025-09-25 22:20:59.257,0.0001544011029182002,1.2010696082143113e-05,-2.788571327982936e-05,-0.00035127843148075044,0.0001913272135425359,-0.0003907047212123871,2.7004700314137153e-05,-0.00013550785661209375,0.05545411258935928,-0.05501348525285721,-0.01550359558314085,-0.03502625599503517,2500,4,10.0
2025-09-25 22:21:02.299,0.0001496453332947567,8.608166353951674e-06,-0.00023235248227138072,-4.2973581003025174e-05,0.00012297983630560338,-0.00018139877647627145,-0.00021129933884367347,0.00014388712588697672,0.06200762465596199,0.036647289991378784,-0.008440022356808186,0.008343810215592384,2500,4,10.0
2025-09-25 22:21:05.349,7.217594770736468e-07,-0.00023700977908447385,-0.00027934444369748235,-5.505665467353538e-05,-0.0005458865780383348,-8.019786764634773e-05,0.0002647723304107785,8.049632742768154e-05,-0.12581868469715118,0.035266511142253876,0.04164698347449303,0.025854824110865593,2500,4,10.0
