시간,샘플링 속도(kS/s),블록 크기(samples),블록 시간(ms),블록 처리량(blocks/s),실제 처리량(kS/s/ch)
2025-09-25 21:33:16,1000000.0,16384,16.384,61.03515625,1746.187852213244
2025-09-25 21:33:26,1000000.0,16384,16.384,61.03515625,1467.1735927238567
2025-09-25 21:33:36,1000000.0,16384,16.384,61.03515625,1744.9906486884538
2025-09-25 21:33:46,1000000.0,16384,16.384,61.03515625,1855.5780292704
2025-09-25 21:33:56,1000000.0,16384,16.384,61.03515625,2114.705709502708
2025-09-25 21:34:06,1000000.0,16384,16.384,61.03515625,1776.5692907629068
2025-09-25 21:34:16,1000000.0,16384,16.384,61.03515625,2381.2147592085657
2025-09-25 21:34:26,1000000.0,16384,16.384,61.03515625,2393.9063866787433
2025-09-25 21:34:36,1000000.0,16384,16.384,61.03515625,1824.0557608961087
2025-09-25 21:34:46,1000000.0,16384,16.384,61.03515625,2272.845269918968
2025-09-25 21:34:56,1000000.0,16384,16.384,61.03515625,2469.613912743477
2025-09-25 21:35:06,1000000.0,16384,16.384,61.03515625,2432.031311438279
2025-09-25 21:35:16,1000000.0,16384,16.384,61.03515625,2417.9970702322307
2025-09-25 21:35:26,1000000.0,16384,16.384,61.03515625,2275.5547116129674
