시간,샘플링 속도(kS/s),블록 크기(samples),블록 시간(ms),블록 처리량(blocks/s),실제 처리량(kS/s/ch)
2025-09-24 13:27:15,1000000.0,16384,16.384,61.03515625,2298.7715506790664
2025-09-24 13:27:25,1000000.0,16384,16.384,61.03515625,2134.1452402484474
2025-09-24 13:27:35,1000000.0,16384,16.384,61.03515625,1890.4945456946355
2025-09-24 13:27:45,1000000.0,16384,16.384,61.03515625,2067.0620164235224
2025-09-24 13:27:55,1000000.0,16384,16.384,61.03515625,1491.6641719160389
2025-09-24 13:28:05,1000000.0,16384,16.384,61.03515625,1385.1102883518433
2025-09-24 13:28:15,1000000.0,16384,16.384,61.03515625,1329.8656333165616
2025-09-24 13:28:25,1000000.0,16384,16.384,61.03515625,2133.6813964666067
2025-09-24 13:28:35,1000000.0,16384,16.384,61.03515625,2213.6867163611764
2025-09-24 13:28:45,1000000.0,16384,16.384,61.03515625,2040.6674606087602
2025-09-24 13:28:55,1000000.0,16384,16.384,61.03515625,2269.467527608983
2025-09-24 13:29:05,1000000.0,16384,16.384,61.03515625,2199.164002048131
2025-09-24 13:29:15,1000000.0,16384,16.384,61.03515625,2124.709418915994
2025-09-24 13:29:25,1000000.0,16384,16.384,61.03515625,2012.813823145192
2025-09-24 13:29:35,1000000.0,16384,16.384,61.03515625,2263.1146628025685
2025-09-24 13:29:45,1000000.0,16384,16.384,61.03515625,2186.8468920570263
2025-09-24 13:29:55,1000000.0,16384,16.384,61.03515625,2195.7208913314375
2025-09-24 13:30:05,1000000.0,16384,16.384,61.03515625,2268.8680908610672
2025-09-24 13:30:15,1000000.0,16384,16.384,61.03515625,2230.282900688044
2025-09-24 13:30:25,1000000.0,16384,16.384,61.03515625,1937.779565631785
2025-09-24 13:30:35,1000000.0,16384,16.384,61.03515625,2171.711807856398
2025-09-24 13:30:45,1000000.0,16384,16.384,61.03515625,1392.9153083206647
2025-09-24 13:30:55,1000000.0,16384,16.384,61.03515625,2208.7062236364222
2025-09-24 13:31:05,1000000.0,16384,16.384,61.03515625,2093.063984405458
2025-09-24 13:31:15,1000000.0,16384,16.384,61.03515625,1982.9599404414948
2025-09-24 13:31:25,1000000.0,16384,16.384,61.03515625,1289.8041768051203
2025-09-24 13:31:35,1000000.0,16384,16.384,61.03515625,2187.9609251146203
2025-09-24 13:31:45,1000000.0,16384,16.384,61.03515625,2104.4734714276965
2025-09-24 13:31:55,1000000.0,16384,16.384,61.03515625,2219.262933505571
2025-09-24 13:32:05,1000000.0,16384,16.384,61.03515625,2182.887352244211
2025-09-24 13:32:15,1000000.0,16384,16.384,61.03515625,1411.831300817685
2025-09-24 13:32:25,1000000.0,16384,16.384,61.03515625,1985.5381894250218
2025-09-24 13:32:35,1000000.0,16384,16.384,61.03515625,1354.425305713779
2025-09-24 13:32:45,1000000.0,16384,16.384,61.03515625,2231.659037313675
2025-09-24 13:32:55,1000000.0,16384,16.384,61.03515625,2258.428971210727
2025-09-24 13:33:05,1000000.0,16384,16.384,61.03515625,1394.639703210618
2025-09-24 13:33:15,1000000.0,16384,16.384,61.03515625,2199.164002048131
2025-09-24 13:33:25,1000000.0,16384,16.384,61.03515625,2213.544104880013
