시간,샘플링 속도(kS/s),블록 크기(samples),블록 시간(ms),블록 처리량(blocks/s),실제 처리량(kS/s/ch)
2025-09-24 10:49:52,1000000.0,16384,16.384,61.03515625,347.6685827844054
2025-09-24 10:50:03,1000000.0,16384,16.384,61.03515625,352.31542896985917
2025-09-24 10:50:13,1000000.0,16384,16.384,61.03515625,350.65609078755347
2025-09-24 10:50:23,1000000.0,16384,16.384,61.03515625,342.0342869884627
2025-09-24 10:50:33,1000000.0,16384,16.384,61.03515625,336.7776365400637
2025-09-24 10:50:43,1000000.0,16384,16.384,61.03515625,348.7112339255177
2025-09-24 10:50:53,1000000.0,16384,16.384,61.03515625,345.0777673017244
2025-09-24 10:51:03,1000000.0,16384,16.384,61.03515625,356.39000283164177
2025-09-24 10:51:13,1000000.0,16384,16.384,61.03515625,346.16593491708477
2025-09-24 10:51:23,1000000.0,16384,16.384,61.03515625,338.71314019833994
2025-09-24 10:51:33,1000000.0,16384,16.384,61.03515625,349.64448504892107
2025-09-24 10:51:43,1000000.0,16384,16.384,61.03515625,356.1351206007494
2025-09-24 10:51:53,1000000.0,16384,16.384,61.03515625,340.2712323834518
2025-09-24 10:52:03,1000000.0,16384,16.384,61.03515625,328.134065827862
2025-09-24 10:52:13,1000000.0,16384,16.384,61.03515625,349.8278171025973
2025-09-24 10:52:23,1000000.0,16384,16.384,61.03515625,354.2295846636803
2025-09-24 10:52:33,1000000.0,16384,16.384,61.03515625,342.477482312837
2025-09-24 10:52:43,1000000.0,16384,16.384,61.03515625,330.45835931368777
2025-09-24 10:52:53,1000000.0,16384,16.384,61.03515625,340.5022185137104
2025-09-24 10:53:03,1000000.0,16384,16.384,61.03515625,361.5178221226182
2025-09-24 10:53:13,1000000.0,16384,16.384,61.03515625,342.6875482394243
