시간,샘플링 속도(kS/s),블록 크기(samples),블록 시간(ms),블록 처리량(blocks/s),실제 처리량(kS/s/ch)
2025-09-24 10:44:21,1000000.0,16384,16.384,61.03515625,348.1582568446651
2025-09-24 10:44:31,1000000.0,16384,16.384,61.03515625,344.33598436646605
2025-09-24 10:44:41,1000000.0,16384,16.384,61.03515625,345.17136510487825
2025-09-24 10:44:51,1000000.0,16384,16.384,61.03515625,344.63300586261715
2025-09-24 10:45:01,1000000.0,16384,16.384,61.03515625,349.98282023519107
2025-09-24 10:45:11,1000000.0,16384,16.384,61.03515625,346.71784427850656
2025-09-24 10:45:21,1000000.0,16384,16.384,61.03515625,348.07889951120677
2025-09-24 10:45:31,1000000.0,16384,16.384,61.03515625,359.1353757100974
2025-09-24 10:45:41,1000000.0,16384,16.384,61.03515625,344.8786077076339
2025-09-24 10:45:51,1000000.0,16384,16.384,61.03515625,348.19177413977434
2025-09-24 10:46:01,1000000.0,16384,16.384,61.03515625,354.1437856156336
2025-09-24 10:46:11,1000000.0,16384,16.384,61.03515625,349.92222795019984
2025-09-24 10:46:21,1000000.0,16384,16.384,61.03515625,347.35752893067456
2025-09-24 10:46:31,1000000.0,16384,16.384,61.03515625,341.0819046333292
2025-09-24 10:46:41,1000000.0,16384,16.384,61.03515625,342.15690311787375
2025-09-24 10:46:51,1000000.0,16384,16.384,61.03515625,346.85609670857707
2025-09-24 10:47:01,1000000.0,16384,16.384,61.03515625,347.97490802292845
2025-09-24 10:47:11,1000000.0,16384,16.384,61.03515625,354.3263866683166
2025-09-24 10:47:21,1000000.0,16384,16.384,61.03515625,340.93299234482515
2025-09-24 10:47:31,1000000.0,16384,16.384,61.03515625,326.90247431664875
2025-09-24 10:47:41,1000000.0,16384,16.384,61.03515625,343.73143894118704
2025-09-24 10:47:51,1000000.0,16384,16.384,61.03515625,339.8791062575425
2025-09-24 10:48:01,1000000.0,16384,16.384,61.03515625,358.636818670967
2025-09-24 10:48:11,1000000.0,16384,16.384,61.03515625,348.2676529054622
2025-09-24 10:48:21,1000000.0,16384,16.384,61.03515625,357.5080207680862
2025-09-24 10:48:31,1000000.0,16384,16.384,61.03515625,348.57680331535994
2025-09-24 10:48:41,1000000.0,16384,16.384,61.03515625,346.281061909801
2025-09-24 10:48:51,1000000.0,16384,16.384,61.03515625,344.85610847593716
2025-09-24 10:49:01,1000000.0,16384,16.384,61.03515625,351.6771665822266
2025-09-24 10:49:11,1000000.0,16384,16.384,61.03515625,345.82101279225424
2025-09-24 10:49:21,1000000.0,16384,16.384,61.03515625,344.5569748549711
2025-09-24 10:49:31,1000000.0,16384,16.384,61.03515625,335.6082297703176
