시간,샘플링 속도(kS/s),블록 크기(samples),블록 시간(ms),블록 처리량(blocks/s),실제 처리량(kS/s/ch)
2025-09-24 16:27:17,1000000.0,16384,16.384,61.03515625,348.02777728483596
2025-09-24 16:27:27,1000000.0,16384,16.384,61.03515625,354.3099448629307
2025-09-24 16:27:37,1000000.0,16384,16.384,61.03515625,348.1247460017528
2025-09-24 16:27:47,1000000.0,16384,16.384,61.03515625,340.8095614671983
2025-09-24 16:27:57,1000000.0,16384,16.384,61.03515625,348.73777853561495
2025-09-24 16:28:07,1000000.0,16384,16.384,61.03515625,349.5448899830618
2025-09-24 16:28:17,1000000.0,16384,16.384,61.03515625,350.52909656456427
2025-09-24 16:28:27,1000000.0,16384,16.384,61.03515625,356.5693776384882
2025-09-24 16:28:37,1000000.0,16384,16.384,61.03515625,349.72633774905216
2025-09-24 16:28:47,1000000.0,16384,16.384,61.03515625,349.5395561342828
2025-09-24 16:28:57,1000000.0,16384,16.384,61.03515625,344.9634388980362
