시간,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,yt0,yt1,yt2,yt3,LPF설정,R평균,출력샘플속도(S/s)
2025-09-23 18:46:49.708,327652.53125,8.811836242675781,327675.90625,0.0006168599938973784,327675.90625,0.00113009219057858,327675.90625,0.0008754344889894128,1.1425867080688477,2.181314468383789,2.1155827045440674,2.1433050632476807,2500,4,10.0
2025-09-23 18:46:52.734,327652.53125,8.810602188110352,327675.90625,0.0005923769203945994,327675.90625,0.0010748934000730515,327675.90625,0.0008412213646806777,1.1426019668579102,2.185711622238159,2.1210198402404785,2.1476335525512695,2500,4,10.0
2025-09-23 18:46:55.756,327652.53125,8.810833930969238,327675.90625,0.0006227736012078822,327675.90625,0.001145421527326107,327675.90625,0.000903582782484591,1.1425992250442505,2.1802785396575928,2.1141197681427,2.139869213104248,2500,4,10.0
2025-09-23 18:46:58.781,327652.53125,8.812361717224121,327675.90625,0.0005799222853966057,327675.90625,0.0010233486536890268,327675.90625,0.0007654248620383441,1.1425803899765015,2.188018798828125,2.1263551712036133,2.1578855514526367,2500,4,10.0
2025-09-23 18:47:01.804,327652.53125,8.806840896606445,327675.90625,0.0003014054673258215,327675.90625,0.0005934027140028775,327675.90625,0.0006743346457369626,1.1426483392715454,2.259073495864868,2.185523748397827,2.171642303466797,2500,4,10.0
2025-09-23 18:47:04.826,327652.53125,9.942880630493164,327675.90625,0.0007659784751012921,327675.90625,0.001305882935412228,327675.90625,0.0010323122842237353,1.1294753551483154,2.157806873321533,2.0998849868774414,2.125408411026001,2500,4,10.0
2025-09-23 18:47:07.848,327652.53125,1.7821646928787231,327675.90625,0.0005954778753221035,327675.90625,0.0011257310397922993,327675.90625,0.0008767950930632651,1.316116452217102,2.1851446628570557,2.1160025596618652,2.143136501312256,2500,4,10.0
2025-09-23 18:47:10.871,327652.53125,2.5112204551696777,327675.90625,0.000596675556153059,327675.90625,0.0011050313478335738,327675.90625,0.0008439502562396228,1.2788821458816528,2.1849265098571777,2.1180174350738525,2.1472818851470947,2500,4,10.0
2025-09-23 18:47:13.891,327652.53125,2.510976552963257,327675.90625,0.000586950802244246,327675.90625,0.0011110862251371145,327675.90625,0.0008481321856379509,1.2788927555084229,2.186710834503174,2.117424249649048,2.146745204925537,2500,4,10.0
2025-09-23 18:47:16.913,327652.53125,2.5105984210968018,327675.90625,0.000612477189861238,327675.90625,0.0011415627086535096,327675.90625,0.0008735511801205575,1.2789090871810913,2.182088613510132,2.1144862174987793,2.1435389518737793,2500,4,10.0
2025-09-23 18:47:19.935,327652.53125,2.511240005493164,327675.90625,0.0006196849280968308,327675.90625,0.0011393839959055185,327675.90625,0.0008569819037802517,1.278881311416626,2.180818557739258,2.1146934032440186,2.145618200302124,2500,4,10.0
