시간,샘플링 속도(kS/s),블록 크기(samples),블록 시간(ms),블록 처리량(blocks/s),실제 처리량(kS/s/ch)
2025-09-23 17:54:19,1000000.0,16384,16.384,61.03515625,342.2489229236807
2025-09-23 17:54:29,1000000.0,16384,16.384,61.03515625,347.3785997381498
2025-09-23 17:54:39,1000000.0,16384,16.384,61.03515625,347.23115774580987
2025-09-23 17:54:49,1000000.0,16384,16.384,61.03515625,346.31247347202066
2025-09-23 17:54:59,1000000.0,16384,16.384,61.03515625,344.1773224683592
2025-09-23 17:55:09,1000000.0,16384,16.384,61.03515625,346.3805514105841
2025-09-23 17:55:19,1000000.0,16384,16.384,61.03515625,342.9902908651687
2025-09-23 17:55:29,1000000.0,16384,16.384,61.03515625,348.6687709535189
2025-09-23 17:55:39,1000000.0,16384,16.384,61.03515625,347.4857492137013
2025-09-23 17:55:49,1000000.0,16384,16.384,61.03515625,346.6443878491944
2025-09-23 17:55:59,1000000.0,16384,16.384,61.03515625,349.4382439272439
2025-09-23 17:56:09,1000000.0,16384,16.384,61.03515625,352.91613420364735
2025-09-23 17:56:19,1000000.0,16384,16.384,61.03515625,351.75637274583977
2025-09-23 17:56:29,1000000.0,16384,16.384,61.03515625,347.21887656254734
2025-09-23 17:56:39,1000000.0,16384,16.384,61.03515625,341.63129557397184
2025-09-23 17:56:49,1000000.0,16384,16.384,61.03515625,360.01213706969264
2025-09-23 17:56:59,1000000.0,16384,16.384,61.03515625,344.1755986857921
2025-09-23 17:57:09,1000000.0,16384,16.384,61.03515625,349.09564001016
2025-09-23 17:57:19,1000000.0,16384,16.384,61.03515625,349.35830208132097
2025-09-23 17:57:29,1000000.0,16384,16.384,61.03515625,346.8350892380371
2025-09-23 17:57:39,1000000.0,16384,16.384,61.03515625,350.79929316875456
2025-09-23 17:57:49,1000000.0,16384,16.384,61.03515625,344.6088105389318
2025-09-23 17:57:59,1000000.0,16384,16.384,61.03515625,347.04878383524147
2025-09-23 17:58:09,1000000.0,16384,16.384,61.03515625,350.57380234669927
2025-09-23 17:58:19,1000000.0,16384,16.384,61.03515625,366.34952066062834
2025-09-23 17:58:29,1000000.0,16384,16.384,61.03515625,347.91500894095725
2025-09-23 17:58:39,1000000.0,16384,16.384,61.03515625,341.0142011066174
2025-09-23 17:58:49,1000000.0,16384,16.384,61.03515625,346.0595977177619
2025-09-23 17:58:59,1000000.0,16384,16.384,61.03515625,346.54299917297027
2025-09-23 17:59:09,1000000.0,16384,16.384,61.03515625,347.55780486645324
2025-09-23 17:59:19,1000000.0,16384,16.384,61.03515625,345.4350984035067
2025-09-23 17:59:29,1000000.0,16384,16.384,61.03515625,349.4808945395737
2025-09-23 17:59:39,1000000.0,16384,16.384,61.03515625,331.5664934646357
2025-09-23 17:59:49,1000000.0,16384,16.384,61.03515625,351.4397619683231
2025-09-23 17:59:59,1000000.0,16384,16.384,61.03515625,347.05228921917694
2025-09-23 18:00:09,1000000.0,16384,16.384,61.03515625,347.366308123136
2025-09-23 18:00:19,1000000.0,16384,16.384,61.03515625,347.4418275013019
2025-09-23 18:00:29,1000000.0,16384,16.384,61.03515625,345.1384267554631
2025-09-23 18:00:39,1000000.0,16384,16.384,61.03515625,345.5236781858863
2025-09-23 18:00:49,1000000.0,16384,16.384,61.03515625,348.9750898140343
2025-09-23 18:00:59,1000000.0,16384,16.384,61.03515625,340.7166246188476
2025-09-23 18:01:09,1000000.0,16384,16.384,61.03515625,347.71432124352333
2025-09-23 18:01:19,1000000.0,16384,16.384,61.03515625,349.6427060679143
2025-09-23 18:01:29,1000000.0,16384,16.384,61.03515625,344.93573432919726
2025-09-23 18:01:39,1000000.0,16384,16.384,61.03515625,347.49804928320395
2025-09-23 18:01:50,1000000.0,16384,16.384,61.03515625,347.18730036578216
2025-09-23 18:02:00,1000000.0,16384,16.384,61.03515625,347.9044406553128
2025-09-23 18:02:10,1000000.0,16384,16.384,61.03515625,348.2111818393717
2025-09-23 18:02:20,1000000.0,16384,16.384,61.03515625,359.94802260691927
2025-09-23 18:02:30,1000000.0,16384,16.384,61.03515625,350.0113415132299
2025-09-23 18:02:40,1000000.0,16384,16.384,61.03515625,335.4542321935027
2025-09-23 18:02:50,1000000.0,16384,16.384,61.03515625,348.0436411962825
2025-09-23 18:03:00,1000000.0,16384,16.384,61.03515625,348.0647953280353
2025-09-23 18:03:10,1000000.0,16384,16.384,61.03515625,346.6181609527028
2025-09-23 18:03:20,1000000.0,16384,16.384,61.03515625,345.66445713365925
2025-09-23 18:03:30,1000000.0,16384,16.384,61.03515625,352.3190415536609
2025-09-23 18:03:40,1000000.0,16384,16.384,61.03515625,359.4472083313718
2025-09-23 18:03:50,1000000.0,16384,16.384,61.03515625,348.1318003799488
2025-09-23 18:04:00,1000000.0,16384,16.384,61.03515625,339.209706131193
2025-09-23 18:04:10,1000000.0,16384,16.384,61.03515625,346.087483121056
2025-09-23 18:04:20,1000000.0,16384,16.384,61.03515625,346.16942248909396
2025-09-23 18:04:30,1000000.0,16384,16.384,61.03515625,347.8850671324069
2025-09-23 18:04:40,1000000.0,16384,16.384,61.03515625,347.67210070020644
2025-09-23 18:04:50,1000000.0,16384,16.384,61.03515625,346.55348490625033
2025-09-23 18:05:00,1000000.0,16384,16.384,61.03515625,356.66190942213274
2025-09-23 18:05:10,1000000.0,16384,16.384,61.03515625,350.38432811559915
2025-09-23 18:05:20,1000000.0,16384,16.384,61.03515625,334.41436521129776
2025-09-23 18:05:30,1000000.0,16384,16.384,61.03515625,347.5665941855995
2025-09-23 18:05:40,1000000.0,16384,16.384,61.03515625,349.61424483358604
