timestamp,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,yt0,yt1,yt2,yt3,param_lpf_cutoff,param_movavg_r,param_target_rate
2025-09-18 20:17:53.478,1.6178597211837769,2.5899059772491455,327675.9375,0.00030008592875674367,327675.9375,0.001211630180478096,327675.9375,0.0008726775413379073,0.13661018013954163,-5.804419040679932,-5.589664936065674,-5.6460089683532715,5000,4,100.0
2025-09-18 20:17:56.501,1.618157982826233,2.590135097503662,327675.9375,0.0003195282770320773,327675.9375,0.001185295870527625,327675.9375,0.0008268483798019588,0.13659165799617767,-5.805782794952393,-5.593132972717285,-5.651879787445068,5000,4,100.0
2025-09-18 20:17:59.523,1.6178644895553589,2.5897395610809326,327675.9375,0.00025709037436172366,327675.9375,0.0011740891495719552,327675.9375,0.000822786649223417,0.13660256564617157,-5.81906795501709,-5.592708110809326,-5.655869960784912,5000,4,100.0
2025-09-18 20:18:02.548,1.6181176900863647,2.5900776386260986,327675.9375,0.0003527665976434946,327675.9375,0.0012169454712420702,327675.9375,0.000842838897369802,0.13659560680389404,-5.791134834289551,-5.5882439613342285,-5.649991035461426,5000,4,100.0
2025-09-18 20:18:05.568,1.6182777881622314,2.590348243713379,327675.9375,0.00033214795985259116,327675.9375,0.0011889596935361624,327675.9375,0.0008437557844445109,0.13659949600696564,-5.813898086547852,-5.5925822257995605,-5.653819561004639,5000,4,100.0
2025-09-18 20:18:08.590,1.6179653406143188,2.590029716491699,327675.9375,0.00025919865584000945,327675.9375,0.0011885400163009763,327675.9375,0.0007915071910247207,0.13660567998886108,-5.815962791442871,-5.59290885925293,-5.654204368591309,5000,4,100.0
2025-09-18 20:18:11.611,1.6181870698928833,2.5901525020599365,327675.9375,0.0002981044235639274,327675.9375,0.0012119326274842024,327675.9375,0.0008538578986190259,0.1365954726934433,-5.807962894439697,-5.5949296951293945,-5.6504292488098145,5000,4,100.0
2025-09-18 20:18:14.639,1.6178679466247559,2.589690923690796,327675.9375,0.00028064390062354505,327675.9375,0.0012291301973164082,327675.9375,0.0008779932977631688,0.13660137355327606,-5.80867862701416,-5.5918169021606445,-5.650237083435059,5000,4,100.0
2025-09-18 20:18:17.661,1.618294358253479,2.5902254581451416,327675.9375,0.00032236590050160885,327675.9375,0.001182818552479148,327675.9375,0.0008381049847230315,0.13659077882766724,-5.809118747711182,-5.5947346687316895,-5.655114650726318,5000,4,100.0
2025-09-18 20:18:20.685,1.6180520057678223,2.5899224281311035,327675.9375,0.00029493216425180435,327675.9375,0.0012282438110560179,327675.9375,0.000875698693562299,0.1365870088338852,-5.79988956451416,-5.590968132019043,-5.648721694946289,5000,4,100.0
2025-09-18 20:18:23.716,1.6176766157150269,2.5893988609313965,327675.9375,0.0002922344719991088,327675.9375,0.0011880461825057864,327675.9375,0.0008521100389771163,0.13658837974071503,-5.822360992431641,-5.594724655151367,-5.650986671447754,5000,4,100.0
2025-09-18 20:18:26.741,1.6178834438323975,2.589742422103882,327675.9375,0.00034855640842579305,327675.9375,0.0012173984432592988,327675.9375,0.0008389299619011581,0.1365823745727539,-5.7881574630737305,-5.590601444244385,-5.653146266937256,5000,4,100.0
2025-09-18 20:18:29.769,1.6177351474761963,2.589493989944458,327675.9375,0.0002655363059602678,327675.9375,0.0012057842686772346,327675.9375,0.0008231148822233081,0.13660205900669098,-5.81458854675293,-5.59142541885376,-5.654468536376953,5000,4,100.0
2025-09-18 20:18:32.793,1.6177778244018555,2.5896241664886475,327675.9375,0.00030260064522735775,327675.9375,0.001229225774295628,327675.9375,0.0008589057251811028,0.13660025596618652,-5.808985233306885,-5.588858604431152,-5.649716854095459,5000,4,100.0
2025-09-18 20:18:35.821,1.6175650358200073,2.589168071746826,327675.9375,0.00032004175591282547,327675.9375,0.0012103777844458818,327675.9375,0.0008520794799551368,0.1365813910961151,-5.809498310089111,-5.594285011291504,-5.651166915893555,5000,4,100.0
2025-09-18 20:18:38.847,1.6177369356155396,2.5894484519958496,327675.9375,0.00030274182790890336,327675.9375,0.0012192382710054517,327675.9375,0.0008415539632551372,0.1365819275379181,-5.800060749053955,-5.592382907867432,-5.649129867553711,5000,4,100.0
2025-09-18 20:18:41.874,1.6177364587783813,2.5895702838897705,327675.9375,0.00033177726436406374,327675.9375,0.0012123595224693418,327675.9375,0.0008704333449713886,0.13660027086734772,-5.804222583770752,-5.592881202697754,-5.649862766265869,5000,4,100.0
2025-09-18 20:18:44.900,1.6178401708602905,2.5895471572875977,327675.9375,0.0003129508695565164,327675.9375,0.0012249037390574813,327675.9375,0.0008355575264431536,0.13659806549549103,-5.804232597351074,-5.59138822555542,-5.653544902801514,5000,4,100.0
2025-09-18 20:18:47.933,1.6174572706222534,2.5891354084014893,327675.9375,0.0002886134316213429,327675.9375,0.0012288528960198164,327675.9375,0.0008719480829313397,0.13660380244255066,-5.804392337799072,-5.590286731719971,-5.643415451049805,5000,4,100.0
