시간,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,yt0,yt1,yt2,yt3,LRF설정,R평균,출력샘플속도
2025-09-18 22:08:02.610,2.3892598152160645,9.002056121826172,327675.9375,0.0002637885045260191,327675.9375,0.0012062842724844813,327675.9375,0.0008664097986184061,0.3781543970108032,-5.822319030761719,-5.592318534851074,-5.64863395690918,5000,4,100.0
2025-09-18 22:08:05.631,2.3896050453186035,9.003694534301758,327675.9375,0.0002640529128257185,327675.9375,0.0011851881863549352,327675.9375,0.0008277563028968871,0.3781641721725464,-5.827998638153076,-5.594123363494873,-5.651765823364258,5000,4,100.0
2025-09-18 22:08:08.660,2.389366388320923,9.002176284790039,327675.9375,0.0002796021581161767,327675.9375,0.0011521250708028674,327675.9375,0.0008383779204450548,0.37815019488334656,-5.825747966766357,-5.59854793548584,-5.650620460510254,5000,4,100.0
2025-09-18 22:08:11.687,2.3893380165100098,9.003015518188477,327675.9375,0.00030040141427889466,327675.9375,0.0012164239306002855,327675.9375,0.0008576457039453089,0.37816908955574036,-5.811982154846191,-5.591429710388184,-5.650866985321045,5000,4,100.0
2025-09-18 22:08:14.707,2.3894779682159424,9.002968788146973,327675.9375,0.0002609596122056246,327675.9375,0.00120255327783525,327675.9375,0.0008562652510590851,0.3781561553478241,-5.826223373413086,-5.592782974243164,-5.651998996734619,5000,4,100.0
2025-09-18 22:08:17.730,2.3894970417022705,9.00427532196045,327675.9375,0.00025864478084258735,327675.9375,0.0012056514387950301,327675.9375,0.0008501782431267202,0.3781887888908386,-5.8331403732299805,-5.595367908477783,-5.652106285095215,5000,4,100.0
2025-09-18 22:08:20.748,2.389141321182251,9.002699851989746,327675.9375,0.00025968445697799325,327675.9375,0.0011809482239186764,327675.9375,0.0008481019758619368,0.37818464636802673,-5.821585655212402,-5.593372821807861,-5.646337509155273,5000,4,100.0
2025-09-18 22:08:23.769,2.389632225036621,9.003992080688477,327675.9375,0.0002735561865847558,327675.9375,0.0011954058427363634,327675.9375,0.0008815399487502873,0.37818771600723267,-5.8214430809021,-5.592912673950195,-5.647912502288818,5000,4,100.0
2025-09-18 22:08:26.793,2.3888473510742188,9.000877380371094,327675.9375,0.0002757360052783042,327675.9375,0.0011984767625108361,327675.9375,0.000870055693667382,0.3781581223011017,-5.830888748168945,-5.594514846801758,-5.650817394256592,5000,4,100.0
2025-09-18 22:08:29.814,2.389296054840088,9.002854347229004,327675.9375,0.0002568589407019317,327675.9375,0.0011888564331457019,327675.9375,0.0008312848513014615,0.378166526556015,-5.826140880584717,-5.593452453613281,-5.653845310211182,5000,4,100.0
2025-09-18 22:08:32.843,2.390047073364258,9.0042724609375,327675.9375,0.00027827644953504205,327675.9375,0.0011957051465287805,327675.9375,0.0008422441314905882,0.3781495988368988,-5.824343204498291,-5.593833923339844,-5.649271011352539,5000,4,100.0
