시간,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,yt0,yt1,yt2,yt3,LRF설정,R평균,출력샘플속도
2025-09-18 22:13:29.498,2.3872902393341064,8.995583534240723,327675.9375,0.00027874045190401375,327675.9375,0.0012037331471219659,327675.9375,0.0008791056461632252,0.3781648576259613,-5.823755741119385,-5.593952655792236,-5.64951753616333,5000,4,100.0
2025-09-18 22:13:32.521,2.387338161468506,8.995258331298828,327675.9375,0.0002897213271353394,327675.9375,0.001208186848089099,327675.9375,0.0008932030177675188,0.37817147374153137,-5.814873695373535,-5.592472553253174,-5.643022537231445,5000,4,100.0
2025-09-18 22:13:35.545,2.38679838180542,8.993342399597168,327675.9375,0.00023896359198261052,327675.9375,0.0012309037847444415,327675.9375,0.0008383278036490083,0.3781539499759674,-5.838498115539551,-5.592666149139404,-5.6525349617004395,5000,4,100.0
2025-09-18 22:13:38.566,2.3864426612854004,8.992837905883789,327675.9375,0.0002690970723051578,327675.9375,0.001211361843161285,327675.9375,0.0008851144229993224,0.3781914710998535,-5.824522972106934,-5.59224796295166,-5.64810037612915,5000,4,100.0
2025-09-18 22:13:41.590,2.3873183727264404,8.994023323059082,327675.9375,0.00025247750454582274,327675.9375,0.0011988660553470254,327675.9375,0.0008404924883507192,0.37814265489578247,-5.829493045806885,-5.595481872558594,-5.650206089019775,5000,4,100.0
2025-09-18 22:13:44.612,2.387312412261963,8.995237350463867,327675.9375,0.000288636569166556,327675.9375,0.0012178567703813314,327675.9375,0.0008699773461557925,0.3781757950782776,-5.829300880432129,-5.59342622756958,-5.647810459136963,5000,4,100.0
2025-09-18 22:13:47.635,2.387392044067383,8.995149612426758,327675.9375,0.0002650796377565712,327675.9375,0.001240542740561068,327675.9375,0.0008750176057219505,0.37816333770751953,-5.818149089813232,-5.590120792388916,-5.651200771331787,5000,4,100.0
2025-09-18 22:13:50.665,2.3873369693756104,8.994799613952637,327675.9375,0.0002700864861253649,327675.9375,0.0012170401168987155,327675.9375,0.0008567770128138363,0.37818095088005066,-5.824586868286133,-5.591887474060059,-5.651774883270264,5000,4,100.0
2025-09-18 22:13:53.690,2.3873589038848877,8.994938850402832,327675.9375,0.00024297376512549818,327675.9375,0.0011947568273171782,327675.9375,0.0008413381292484701,0.3781544864177704,-5.839244365692139,-5.594712257385254,-5.652460098266602,5000,4,100.0
2025-09-18 22:13:56.711,2.387059211730957,8.994868278503418,327675.9375,0.000300714309560135,327675.9375,0.0012116413563489914,327675.9375,0.0008894685888662934,0.37817609310150146,-5.813527584075928,-5.592798233032227,-5.645931243896484,5000,4,100.0
2025-09-18 22:13:59.737,2.3875789642333984,8.996235847473145,327675.9375,0.00025939091574400663,327675.9375,0.0012085213093087077,327675.9375,0.0008350199204869568,0.37815243005752563,-5.824230194091797,-5.591560363769531,-5.651031494140625,5000,4,100.0
2025-09-18 22:14:02.760,2.3874094486236572,8.994861602783203,327675.9375,0.0002553601807449013,327675.9375,0.0012458021519705653,327675.9375,0.0008732511196285486,0.3781781494617462,-5.830029487609863,-5.589841365814209,-5.650704860687256,5000,4,100.0
2025-09-18 22:14:05.784,2.3876211643218994,8.995853424072266,327675.9375,0.0003047774371225387,327675.9375,0.0011807153932750225,327675.9375,0.0008353324956260622,0.3781476616859436,-5.8215484619140625,-5.594997882843018,-5.650028705596924,5000,4,100.0
2025-09-18 22:14:08.807,2.387134552001953,8.995268821716309,327675.9375,0.00025814390392042696,327675.9375,0.0012442928273230791,327675.9375,0.0008877232321538031,0.3781905174255371,-5.827800750732422,-5.588630676269531,-5.648977279663086,5000,4,100.0
