시간,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,yt0,yt1,yt2,yt3,LRF설정,R평균,출력샘플속도
2025-09-18 21:53:26.210,2.3775575160980225,8.956352233886719,327675.9375,0.0002847131108865142,327675.9375,0.0011662398464977741,327675.9375,0.000839361222460866,0.3780992925167084,-5.818429470062256,-5.595586776733398,-5.654115200042725,5000,4,100.0
2025-09-18 21:53:29.234,2.378140449523926,8.958477973937988,327675.9375,0.0002679813769645989,327675.9375,0.001323877484537661,327675.9375,0.0008486138540320098,0.37813401222229004,-5.8307881355285645,-5.575408935546875,-5.651013374328613,5000,4,100.0
2025-09-18 21:53:32.259,2.3775742053985596,8.956518173217773,327675.9375,0.0002315713936695829,327675.9375,0.0011770745040848851,327675.9375,0.0008534510270692408,0.3781152367591858,-5.832335472106934,-5.595658779144287,-5.646643161773682,5000,4,100.0
2025-09-18 21:53:35.277,2.3780059814453125,8.95781135559082,327675.9375,0.000259335181908682,327675.9375,0.0012101278407499194,327675.9375,0.0008544984157197177,0.37809863686561584,-5.827011585235596,-5.591131687164307,-5.648965358734131,5000,4,100.0
2025-09-18 21:53:38.298,2.377662420272827,8.957246780395508,327675.9375,0.00030676237656734884,327675.9375,0.0012200933415442705,327675.9375,0.0008518599206581712,0.37811580300331116,-5.822986602783203,-5.592013359069824,-5.6523637771606445,5000,4,100.0
2025-09-18 21:53:41.318,2.377267599105835,8.95595645904541,327675.9375,0.0002858998195733875,327675.9375,0.0011770270066335797,327675.9375,0.0008716623997315764,0.37811702489852905,-5.823207378387451,-5.5950446128845215,-5.649401664733887,5000,4,100.0
2025-09-18 21:53:44.337,2.377105951309204,8.955353736877441,327675.9375,0.0002855061902664602,327675.9375,0.0012360232649371028,327675.9375,0.0008616943378001451,0.3781335651874542,-5.8248372077941895,-5.592467308044434,-5.6494646072387695,5000,4,100.0
2025-09-18 21:53:47.360,2.377729654312134,8.95651912689209,327675.9375,0.00028029593522660434,327675.9375,0.0012471156660467386,327675.9375,0.0008579622954130173,0.37811145186424255,-5.824799060821533,-5.587992191314697,-5.648951530456543,5000,4,100.0
2025-09-18 21:53:50.381,2.3773903846740723,8.956268310546875,327675.9375,0.00027809161110781133,327675.9375,0.001177080674096942,327675.9375,0.0008329274132847786,0.3781241476535797,-5.830620288848877,-5.595879077911377,-5.652191162109375,5000,4,100.0
2025-09-18 21:53:53.404,2.377671957015991,8.957927703857422,327675.9375,0.0002773880260065198,327675.9375,0.001147512812167406,327675.9375,0.0008509093313477933,0.37813320755958557,-5.834544658660889,-5.601210117340088,-5.653100967407227,5000,4,100.0
