시간,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,yt0,yt1,yt2,yt3,LRF설정,R평균,출력샘플속도
2025-09-18 22:25:28.273,2.3811676502227783,8.971141815185547,327675.9375,0.00032093445770442486,327675.9375,0.0011940000113099813,327675.9375,0.0008663504850119352,0.37813571095466614,-5.806092739105225,-5.596681594848633,-5.649567127227783,5000,4,100.0
2025-09-18 22:25:31.308,2.3820300102233887,8.973555564880371,327675.9375,0.00030369978048838675,327675.9375,0.0011229617521166801,327675.9375,0.0008347033290192485,0.37813350558280945,-5.804032325744629,-5.605708122253418,-5.651515007019043,5000,4,100.0
2025-09-18 22:25:34.335,2.381199836730957,8.971392631530762,327675.9375,0.00030764011899009347,327675.9375,0.0011620905715972185,327675.9375,0.0008438577642664313,0.378145307302475,-5.81557035446167,-5.597723484039307,-5.654648303985596,5000,4,100.0
2025-09-18 22:25:37.365,2.3816070556640625,8.971923828125,327675.9375,0.00031493575079366565,327675.9375,0.0012099227169528604,327675.9375,0.0008777460898272693,0.3781241476535797,-5.795684814453125,-5.591632843017578,-5.644752502441406,5000,4,100.0
2025-09-18 22:25:40.386,2.380917549133301,8.970118522644043,327675.9375,0.0003148163959849626,327675.9375,0.001178450882434845,327675.9375,0.0008695854339748621,0.37813064455986023,-5.80841588973999,-5.594879150390625,-5.649145126342773,5000,4,100.0
2025-09-18 22:25:43.408,2.381077289581299,8.970349311828613,327675.9375,0.0003450427611824125,327675.9375,0.0012414635857567191,327675.9375,0.0008237595902755857,0.378133088350296,-5.79634428024292,-5.5886969566345215,-5.65195894241333,5000,4,100.0
2025-09-18 22:25:46.433,2.381202459335327,8.970756530761719,327675.9375,0.0002979474375024438,327675.9375,0.001181578147225082,327675.9375,0.0007969452417455614,0.37812402844429016,-5.813794136047363,-5.596055030822754,-5.6556782722473145,5000,4,100.0
2025-09-18 22:25:49.452,2.3813061714172363,8.971498489379883,327675.9375,0.00034883516491390765,327675.9375,0.0011754882289096713,327675.9375,0.000836242048535496,0.3781428635120392,-5.809284210205078,-5.597673416137695,-5.65254545211792,5000,4,100.0
2025-09-18 22:25:52.472,2.380824327468872,8.969968795776367,327675.9375,0.00031596951885148883,327675.9375,0.0012124032946303487,327675.9375,0.0008817986818030477,0.3781552016735077,-5.803811550140381,-5.590963840484619,-5.64622163772583,5000,4,100.0
2025-09-18 22:25:55.497,2.3816535472869873,8.972685813903809,327675.9375,0.00028838662547059357,327675.9375,0.0011891789035871625,327675.9375,0.0008633477264083922,0.3781307339668274,-5.809444427490234,-5.597096920013428,-5.652021884918213,5000,4,100.0
2025-09-18 22:25:58.515,2.381011962890625,8.97118854522705,327675.9375,0.0002897325612138957,327675.9375,0.0011515661608427763,327675.9375,0.0008312520803883672,0.37815871834754944,-5.811761856079102,-5.597060680389404,-5.654569149017334,5000,4,100.0
2025-09-18 22:26:01.537,2.3804776668548584,8.96908950805664,327675.9375,0.00032977451337501407,327675.9375,0.0012068490032106638,327675.9375,0.0008832088205963373,0.37816059589385986,-5.798748970031738,-5.590764999389648,-5.644391059875488,5000,4,100.0
2025-09-18 22:26:04.558,2.3815062046051025,8.972085952758789,327675.9375,0.0003545852960087359,327675.9375,0.001185116358101368,327675.9375,0.0008358673076145351,0.3781495690345764,-5.7909650802612305,-5.595415115356445,-5.655374050140381,5000,4,100.0
